idx,L:D7TOR,L:D7TOR Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:V5QSET,L:V5QSET Timestamp
31,24.16411002200913,2021-11-30 22:38:05.137000+00:00,174.176025390625,2021-11-30 22:38:05.137000+00:00,24.556345518033503,2021-11-30 22:38:05.137000+00:00,229.1259765625,2021-11-30 22:38:05.137000+00:00,26.55911708406189,2021-11-30 22:38:05.137000+00:00,13.5009765625,2021-11-30 22:38:05.137000+00:00,0.555419921875,2021-11-30 22:38:05.137000+00:00,0.2655029296875,2021-11-30 22:38:05.137000+00:00,0.0213623046875,2021-11-30 22:38:05.137000+00:00,0.311279296875,2021-11-30 22:38:05.137000+00:00,2.0843505859375,2021-11-30 22:38:05.137000+00:00,0.7843017578125,2021-11-30 22:38:05.137000+00:00,-0.0152587890625,2021-11-30 22:38:05.137000+00:00,0.29296875,2021-11-30 22:38:05.137000+00:00,0.4058837890625,2021-11-30 22:38:05.137000+00:00,1.5411376953125,2021-11-30 22:38:05.137000+00:00,0.152587890625,2021-11-30 22:38:05.137000+00:00,0.9124755859375,2021-11-30 22:38:05.137000+00:00,1.1199951171875,2021-11-30 22:38:05.137000+00:00,-0.0244140625,2021-11-30 22:38:05.137000+00:00,0.0335693359375,2021-11-30 22:38:05.137000+00:00,0.9246826171875,2021-11-30 22:38:05.137000+00:00,0.0732421875,2021-11-30 22:38:05.137000+00:00,-0.0885009765625,2021-11-30 22:38:05.137000+00:00,-0.06103515625,2021-11-30 22:38:05.137000+00:00,0.4791259765625,2021-11-30 22:38:05.137000+00:00,0.6317138671875,2021-11-30 22:38:05.137000+00:00,-0.1617431640625,2021-11-30 22:38:05.137000+00:00,0.140380859375,2021-11-30 22:38:05.137000+00:00,0.0823974609375,2021-11-30 22:38:05.137000+00:00,0.6256103515625,2021-11-30 22:38:05.137000+00:00,0.1556396484375,2021-11-30 22:38:05.137000+00:00,0.0885009765625,2021-11-30 22:38:05.137000+00:00,-0.3082275390625,2021-11-30 22:38:05.137000+00:00,0.1068115234375,2021-11-30 22:38:05.137000+00:00,25.156429410937506,2021-11-30 22:38:05.137000+00:00,-32.19999694824219,2021-11-30 22:38:05.138000+00:00
32,24.030455610825168,2021-11-30 22:38:05.204000+00:00,174.078369140625,2021-11-30 22:38:05.204000+00:00,24.413584992111325,2021-11-30 22:38:05.204000+00:00,229.11376953125,2021-11-30 22:38:05.204000+00:00,26.44053566599182,2021-11-30 22:38:05.204000+00:00,13.43994140625,2021-11-30 22:38:05.204000+00:00,0.4791259765625,2021-11-30 22:38:05.204000+00:00,0.2349853515625,2021-11-30 22:38:05.204000+00:00,0.0885009765625,2021-11-30 22:38:05.204000+00:00,0.128173828125,2021-11-30 22:38:05.204000+00:00,1.5228271484375,2021-11-30 22:38:05.204000+00:00,0.7659912109375,2021-11-30 22:38:05.204000+00:00,-0.0518798828125,2021-11-30 22:38:05.204000+00:00,0.5401611328125,2021-11-30 22:38:05.204000+00:00,0.4486083984375,2021-11-30 22:38:05.204000+00:00,1.9500732421875,2021-11-30 22:38:05.204000+00:00,0.2044677734375,2021-11-30 22:38:05.204000+00:00,1.1932373046875,2021-11-30 22:38:05.204000+00:00,1.0711669921875,2021-11-30 22:38:05.204000+00:00,-0.0640869140625,2021-11-30 22:38:05.204000+00:00,0.1068115234375,2021-11-30 22:38:05.204000+00:00,0.72021484375,2021-11-30 22:38:05.204000+00:00,0.1068115234375,2021-11-30 22:38:05.204000+00:00,0.0823974609375,2021-11-30 22:38:05.204000+00:00,-0.1739501953125,2021-11-30 22:38:05.204000+00:00,0.3692626953125,2021-11-30 22:38:05.204000+00:00,0.4302978515625,2021-11-30 22:38:05.204000+00:00,-0.03662109375,2021-11-30 22:38:05.204000+00:00,0.1373291015625,2021-11-30 22:38:05.204000+00:00,-0.0030517578125,2021-11-30 22:38:05.204000+00:00,0.341796875,2021-11-30 22:38:05.204000+00:00,0.1007080078125,2021-11-30 22:38:05.204000+00:00,0.3631591796875,2021-11-30 22:38:05.204000+00:00,-0.1953125,2021-11-30 22:38:05.204000+00:00,0.006103515625,2021-11-30 22:38:05.204000+00:00,24.910761154971315,2021-11-30 22:38:05.204000+00:00,-32.19999694824219,2021-11-30 22:38:05.204000+00:00
33,24.04260601184189,2021-11-30 22:38:05.271000+00:00,173.980712890625,2021-11-30 22:38:05.271000+00:00,24.470382190596496,2021-11-30 22:38:05.271000+00:00,229.13818359375,2021-11-30 22:38:05.271000+00:00,26.45613848415893,2021-11-30 22:38:05.271000+00:00,12.872314453125,2021-11-30 22:38:05.271000+00:00,0.537109375,2021-11-30 22:38:05.271000+00:00,0.18310546875,2021-11-30 22:38:05.271000+00:00,-0.2227783203125,2021-11-30 22:38:05.271000+00:00,0.3570556640625,2021-11-30 22:38:05.271000+00:00,1.6021728515625,2021-11-30 22:38:05.271000+00:00,0.7659912109375,2021-11-30 22:38:05.271000+00:00,-0.0823974609375,2021-11-30 22:38:05.271000+00:00,0.555419921875,2021-11-30 22:38:05.271000+00:00,0.482177734375,2021-11-30 22:38:05.271000+00:00,1.8707275390625,2021-11-30 22:38:05.271000+00:00,0.1129150390625,2021-11-30 22:38:05.271000+00:00,1.0406494140625,2021-11-30 22:38:05.271000+00:00,0.9124755859375,2021-11-30 22:38:05.271000+00:00,0.140380859375,2021-11-30 22:38:05.271000+00:00,0.1007080078125,2021-11-30 22:38:05.271000+00:00,0.9796142578125,2021-11-30 22:38:05.271000+00:00,0.2227783203125,2021-11-30 22:38:05.271000+00:00,-0.0274658203125,2021-11-30 22:38:05.271000+00:00,-0.10986328125,2021-11-30 22:38:05.271000+00:00,0.3631591796875,2021-11-30 22:38:05.271000+00:00,0.67138671875,2021-11-30 22:38:05.271000+00:00,-0.1739501953125,2021-11-30 22:38:05.271000+00:00,0.091552734375,2021-11-30 22:38:05.271000+00:00,0.0091552734375,2021-11-30 22:38:05.271000+00:00,0.4058837890625,2021-11-30 22:38:05.271000+00:00,0.103759765625,2021-11-30 22:38:05.271000+00:00,0.13427734375,2021-11-30 22:38:05.271000+00:00,-0.201416015625,2021-11-30 22:38:05.271000+00:00,-0.0091552734375,2021-11-30 22:38:05.271000+00:00,24.995926150372924,2021-11-30 22:38:05.271000+00:00,-32.19999694824219,2021-11-30 22:38:05.271000+00:00
34,23.893763599387025,2021-11-30 22:38:05.337000+00:00,173.883056640625,2021-11-30 22:38:05.337000+00:00,24.078942038874388,2021-11-30 22:38:05.337000+00:00,229.1748046875,2021-11-30 22:38:05.337000+00:00,26.09103253904846,2021-11-30 22:38:05.337000+00:00,13.702392578125,2021-11-30 22:38:05.337000+00:00,0.5218505859375,2021-11-30 22:38:05.337000+00:00,0.341796875,2021-11-30 22:38:05.337000+00:00,-0.1007080078125,2021-11-30 22:38:05.337000+00:00,0.13427734375,2021-11-30 22:38:05.337000+00:00,1.9439697265625,2021-11-30 22:38:05.337000+00:00,0.5767822265625,2021-11-30 22:38:05.337000+00:00,0.0152587890625,2021-11-30 22:38:05.337000+00:00,0.2471923828125,2021-11-30 22:38:05.337000+00:00,0.457763671875,2021-11-30 22:38:05.337000+00:00,1.9195556640625,2021-11-30 22:38:05.337000+00:00,0.323486328125,2021-11-30 22:38:05.337000+00:00,1.0833740234375,2021-11-30 22:38:05.337000+00:00,1.1871337890625,2021-11-30 22:38:05.337000+00:00,0.067138671875,2021-11-30 22:38:05.337000+00:00,0.0823974609375,2021-11-30 22:38:05.337000+00:00,0.81787109375,2021-11-30 22:38:05.337000+00:00,0.0274658203125,2021-11-30 22:38:05.337000+00:00,0.2410888671875,2021-11-30 22:38:05.337000+00:00,-0.1068115234375,2021-11-30 22:38:05.337000+00:00,0.4486083984375,2021-11-30 22:38:05.337000+00:00,0.6011962890625,2021-11-30 22:38:05.337000+00:00,-0.1129150390625,2021-11-30 22:38:05.337000+00:00,0.03662109375,2021-11-30 22:38:05.337000+00:00,0.0579833984375,2021-11-30 22:38:05.337000+00:00,0.2197265625,2021-11-30 22:38:05.337000+00:00,0.115966796875,2021-11-30 22:38:05.337000+00:00,0.103759765625,2021-11-30 22:38:05.337000+00:00,-0.2655029296875,2021-11-30 22:38:05.337000+00:00,-0.0823974609375,2021-11-30 22:38:05.337000+00:00,24.7207777036908,2021-11-30 22:38:05.337000+00:00,-32.19999694824219,2021-11-30 22:38:05.338000+00:00
35,23.987929207266635,2021-11-30 22:38:05.404000+00:00,173.785400390625,2021-11-30 22:38:05.404000+00:00,24.39362921967059,2021-11-30 22:38:05.404000+00:00,229.19921875,2021-11-30 22:38:05.404000+00:00,26.36564213878967,2021-11-30 22:38:05.404000+00:00,12.347412109375,2021-11-30 22:38:05.404000+00:00,0.604248046875,2021-11-30 22:38:05.404000+00:00,0.5401611328125,2021-11-30 22:38:05.404000+00:00,0.1068115234375,2021-11-30 22:38:05.404000+00:00,0.18310546875,2021-11-30 22:38:05.404000+00:00,1.605224609375,2021-11-30 22:38:05.404000+00:00,0.6591796875,2021-11-30 22:38:05.404000+00:00,0.0,2021-11-30 22:38:05.404000+00:00,0.2777099609375,2021-11-30 22:38:05.404000+00:00,0.3814697265625,2021-11-30 22:38:05.404000+00:00,1.5533447265625,2021-11-30 22:38:05.404000+00:00,0.1617431640625,2021-11-30 22:38:05.404000+00:00,0.7659912109375,2021-11-30 22:38:05.404000+00:00,1.35498046875,2021-11-30 22:38:05.404000+00:00,-0.030517578125,2021-11-30 22:38:05.404000+00:00,0.177001953125,2021-11-30 22:38:05.404000+00:00,0.6805419921875,2021-11-30 22:38:05.404000+00:00,0.140380859375,2021-11-30 22:38:05.404000+00:00,0.1190185546875,2021-11-30 22:38:05.404000+00:00,-0.1251220703125,2021-11-30 22:38:05.404000+00:00,0.372314453125,2021-11-30 22:38:05.404000+00:00,0.4180908203125,2021-11-30 22:38:05.404000+00:00,-0.2471923828125,2021-11-30 22:38:05.404000+00:00,-0.03662109375,2021-11-30 22:38:05.404000+00:00,0.0640869140625,2021-11-30 22:38:05.404000+00:00,0.543212890625,2021-11-30 22:38:05.404000+00:00,0.274658203125,2021-11-30 22:38:05.404000+00:00,0.115966796875,2021-11-30 22:38:05.404000+00:00,-0.2593994140625,2021-11-30 22:38:05.404000+00:00,-0.115966796875,2021-11-30 22:38:05.404000+00:00,24.838698466554565,2021-11-30 22:38:05.404000+00:00,-32.19999694824219,2021-11-30 22:38:05.405000+00:00
36,24.224862027092744,2021-11-30 22:38:05.471000+00:00,173.687744140625,2021-11-30 22:38:05.471000+00:00,24.605467419426084,2021-11-30 22:38:05.471000+00:00,229.18701171875,2021-11-30 22:38:05.471000+00:00,26.68081906576538,2021-11-30 22:38:05.471000+00:00,11.102294921875,2021-11-30 22:38:05.471000+00:00,0.40283203125,2021-11-30 22:38:05.471000+00:00,-0.1617431640625,2021-11-30 22:38:05.471000+00:00,0.018310546875,2021-11-30 22:38:05.471000+00:00,0.103759765625,2021-11-30 22:38:05.471000+00:00,1.727294921875,2021-11-30 22:38:05.471000+00:00,0.5096435546875,2021-11-30 22:38:05.471000+00:00,-0.0396728515625,2021-11-30 22:38:05.471000+00:00,0.543212890625,2021-11-30 22:38:05.471000+00:00,0.50048828125,2021-11-30 22:38:05.471000+00:00,1.67236328125,2021-11-30 22:38:05.471000+00:00,-0.244140625,2021-11-30 22:38:05.471000+00:00,0.9185791015625,2021-11-30 22:38:05.471000+00:00,1.019287109375,2021-11-30 22:38:05.471000+00:00,-0.201416015625,2021-11-30 22:38:05.471000+00:00,0.0518798828125,2021-11-30 22:38:05.471000+00:00,0.762939453125,2021-11-30 22:38:05.471000+00:00,0.3021240234375,2021-11-30 22:38:05.471000+00:00,0.1708984375,2021-11-30 22:38:05.471000+00:00,-0.103759765625,2021-11-30 22:38:05.471000+00:00,0.506591796875,2021-11-30 22:38:05.471000+00:00,0.482177734375,2021-11-30 22:38:05.471000+00:00,-0.0274658203125,2021-11-30 22:38:05.471000+00:00,-0.0885009765625,2021-11-30 22:38:05.471000+00:00,-0.018310546875,2021-11-30 22:38:05.471000+00:00,0.47607421875,2021-11-30 22:38:05.471000+00:00,0.06103515625,2021-11-30 22:38:05.471000+00:00,0.2105712890625,2021-11-30 22:38:05.471000+00:00,-0.0885009765625,2021-11-30 22:38:05.471000+00:00,0.0335693359375,2021-11-30 22:38:05.471000+00:00,25.130224796967774,2021-11-30 22:38:05.471000+00:00,-32.19999694824219,2021-11-30 22:38:05.471000+00:00
37,24.522546852002478,2021-11-30 22:38:05.538000+00:00,173.590087890625,2021-11-30 22:38:05.538000+00:00,24.93397013498895,2021-11-30 22:38:05.538000+00:00,229.150390625,2021-11-30 22:38:05.538000+00:00,26.861811756503904,2021-11-30 22:38:05.538000+00:00,15.325927734375,2021-11-30 22:38:05.538000+00:00,0.5645751953125,2021-11-30 22:38:05.538000+00:00,0.3082275390625,2021-11-30 22:38:05.538000+00:00,0.0396728515625,2021-11-30 22:38:05.538000+00:00,0.1373291015625,2021-11-30 22:38:05.538000+00:00,1.885986328125,2021-11-30 22:38:05.538000+00:00,0.7080078125,2021-11-30 22:38:05.538000+00:00,-0.03662109375,2021-11-30 22:38:05.538000+00:00,0.4547119140625,2021-11-30 22:38:05.538000+00:00,0.40283203125,2021-11-30 22:38:05.538000+00:00,1.934814453125,2021-11-30 22:38:05.538000+00:00,0.2288818359375,2021-11-30 22:38:05.538000+00:00,0.9765625,2021-11-30 22:38:05.538000+00:00,1.35498046875,2021-11-30 22:38:05.538000+00:00,0.0518798828125,2021-11-30 22:38:05.538000+00:00,0.3448486328125,2021-11-30 22:38:05.538000+00:00,0.9979248046875,2021-11-30 22:38:05.538000+00:00,0.384521484375,2021-11-30 22:38:05.538000+00:00,0.0457763671875,2021-11-30 22:38:05.538000+00:00,-0.042724609375,2021-11-30 22:38:05.538000+00:00,0.579833984375,2021-11-30 22:38:05.538000+00:00,0.628662109375,2021-11-30 22:38:05.538000+00:00,-0.09765625,2021-11-30 22:38:05.538000+00:00,0.09765625,2021-11-30 22:38:05.538000+00:00,-0.054931640625,2021-11-30 22:38:05.538000+00:00,0.592041015625,2021-11-30 22:38:05.538000+00:00,0.0030517578125,2021-11-30 22:38:05.538000+00:00,0.3143310546875,2021-11-30 22:38:05.538000+00:00,-0.250244140625,2021-11-30 22:38:05.538000+00:00,-0.1800537109375,2021-11-30 22:38:05.538000+00:00,25.480711508812867,2021-11-30 22:38:05.538000+00:00,-32.19999694824219,2021-11-30 22:38:05.538000+00:00
38,24.021342810062624,2021-11-30 22:38:05.604000+00:00,173.492431640625,2021-11-30 22:38:05.604000+00:00,24.430470645715022,2021-11-30 22:38:05.604000+00:00,229.13818359375,2021-11-30 22:38:05.604000+00:00,26.36876270242309,2021-11-30 22:38:05.604000+00:00,15.63720703125,2021-11-30 22:38:05.604000+00:00,0.5462646484375,2021-11-30 22:38:05.604000+00:00,0.299072265625,2021-11-30 22:38:05.604000+00:00,0.323486328125,2021-11-30 22:38:05.604000+00:00,0.177001953125,2021-11-30 22:38:05.604000+00:00,1.5289306640625,2021-11-30 22:38:05.604000+00:00,0.7080078125,2021-11-30 22:38:05.604000+00:00,0.1373291015625,2021-11-30 22:38:05.604000+00:00,0.3936767578125,2021-11-30 22:38:05.604000+00:00,0.3936767578125,2021-11-30 22:38:05.604000+00:00,2.032470703125,2021-11-30 22:38:05.604000+00:00,0.2288818359375,2021-11-30 22:38:05.604000+00:00,1.5045166015625,2021-11-30 22:38:05.604000+00:00,1.18408203125,2021-11-30 22:38:05.604000+00:00,0.0762939453125,2021-11-30 22:38:05.604000+00:00,0.1434326171875,2021-11-30 22:38:05.604000+00:00,0.9552001953125,2021-11-30 22:38:05.604000+00:00,0.1617431640625,2021-11-30 22:38:05.604000+00:00,0.1922607421875,2021-11-30 22:38:05.604000+00:00,-0.140380859375,2021-11-30 22:38:05.604000+00:00,0.54931640625,2021-11-30 22:38:05.604000+00:00,0.52490234375,2021-11-30 22:38:05.604000+00:00,0.115966796875,2021-11-30 22:38:05.604000+00:00,-0.042724609375,2021-11-30 22:38:05.604000+00:00,-0.042724609375,2021-11-30 22:38:05.604000+00:00,0.64697265625,2021-11-30 22:38:05.604000+00:00,0.018310546875,2021-11-30 22:38:05.604000+00:00,0.2197265625,2021-11-30 22:38:05.604000+00:00,-0.189208984375,2021-11-30 22:38:05.604000+00:00,0.0274658203125,2021-11-30 22:38:05.604000+00:00,24.98282384338806,2021-11-30 22:38:05.604000+00:00,-32.19999694824219,2021-11-30 22:38:05.605000+00:00
39,23.766184388711427,2021-11-30 22:38:05.671000+00:00,173.394775390625,2021-11-30 22:38:05.671000+00:00,24.10810816782623,2021-11-30 22:38:05.671000+00:00,229.150390625,2021-11-30 22:38:05.671000+00:00,26.10039422994873,2021-11-30 22:38:05.671000+00:00,10.94970703125,2021-11-30 22:38:05.671000+00:00,0.1556396484375,2021-11-30 22:38:05.671000+00:00,0.2899169921875,2021-11-30 22:38:05.671000+00:00,0.128173828125,2021-11-30 22:38:05.671000+00:00,-0.06103515625,2021-11-30 22:38:05.671000+00:00,1.6845703125,2021-11-30 22:38:05.671000+00:00,0.5767822265625,2021-11-30 22:38:05.671000+00:00,-0.0823974609375,2021-11-30 22:38:05.671000+00:00,0.6103515625,2021-11-30 22:38:05.671000+00:00,0.518798828125,2021-11-30 22:38:05.671000+00:00,1.6082763671875,2021-11-30 22:38:05.671000+00:00,0.03662109375,2021-11-30 22:38:05.671000+00:00,0.823974609375,2021-11-30 22:38:05.671000+00:00,0.8819580078125,2021-11-30 22:38:05.671000+00:00,0.128173828125,2021-11-30 22:38:05.671000+00:00,0.3173828125,2021-11-30 22:38:05.671000+00:00,0.6927490234375,2021-11-30 22:38:05.671000+00:00,0.0518798828125,2021-11-30 22:38:05.671000+00:00,0.1800537109375,2021-11-30 22:38:05.671000+00:00,-0.189208984375,2021-11-30 22:38:05.671000+00:00,0.701904296875,2021-11-30 22:38:05.671000+00:00,0.6195068359375,2021-11-30 22:38:05.671000+00:00,-0.115966796875,2021-11-30 22:38:05.671000+00:00,-0.128173828125,2021-11-30 22:38:05.671000+00:00,0.0030517578125,2021-11-30 22:38:05.671000+00:00,-0.0640869140625,2021-11-30 22:38:05.671000+00:00,0.054931640625,2021-11-30 22:38:05.671000+00:00,0.1708984375,2021-11-30 22:38:05.671000+00:00,-0.0762939453125,2021-11-30 22:38:05.671000+00:00,-0.0091552734375,2021-11-30 22:38:05.671000+00:00,24.635612708289184,2021-11-30 22:38:05.671000+00:00,-32.19999694824219,2021-11-30 22:38:05.671000+00:00
40,24.37370443954761,2021-11-30 22:38:05.738000+00:00,173.297119140625,2021-11-30 22:38:05.738000+00:00,24.768183717789,2021-11-30 22:38:05.738000+00:00,229.16259765625,2021-11-30 22:38:05.738000+00:00,26.69954244756592,2021-11-30 22:38:05.738000+00:00,12.774658203125,2021-11-30 22:38:05.738000+00:00,0.616455078125,2021-11-30 22:38:05.738000+00:00,0.323486328125,2021-11-30 22:38:05.738000+00:00,-0.091552734375,2021-11-30 22:38:05.738000+00:00,0.15869140625,2021-11-30 22:38:05.738000+00:00,1.7181396484375,2021-11-30 22:38:05.738000+00:00,0.6805419921875,2021-11-30 22:38:05.738000+00:00,0.0091552734375,2021-11-30 22:38:05.738000+00:00,0.2838134765625,2021-11-30 22:38:05.738000+00:00,0.3753662109375,2021-11-30 22:38:05.738000+00:00,1.50146484375,2021-11-30 22:38:05.738000+00:00,0.0457763671875,2021-11-30 22:38:05.738000+00:00,0.9979248046875,2021-11-30 22:38:05.738000+00:00,1.116943359375,2021-11-30 22:38:05.738000+00:00,-0.0213623046875,2021-11-30 22:38:05.738000+00:00,0.09765625,2021-11-30 22:38:05.738000+00:00,0.9521484375,2021-11-30 22:38:05.738000+00:00,0.0396728515625,2021-11-30 22:38:05.738000+00:00,0.1739501953125,2021-11-30 22:38:05.738000+00:00,-0.20751953125,2021-11-30 22:38:05.738000+00:00,0.4791259765625,2021-11-30 22:38:05.738000+00:00,0.7049560546875,2021-11-30 22:38:05.738000+00:00,-0.1129150390625,2021-11-30 22:38:05.738000+00:00,-0.0335693359375,2021-11-30 22:38:05.738000+00:00,-0.0518798828125,2021-11-30 22:38:05.738000+00:00,0.5035400390625,2021-11-30 22:38:05.738000+00:00,0.1708984375,2021-11-30 22:38:05.738000+00:00,0.03662109375,2021-11-30 22:38:05.738000+00:00,-0.1190185546875,2021-11-30 22:38:05.738000+00:00,0.0946044921875,2021-11-30 22:38:05.738000+00:00,25.287452480786133,2021-11-30 22:38:05.738000+00:00,-32.19999694824219,2021-11-30 22:38:05.738000+00:00
41,24.148922020738222,2021-11-30 22:38:05.804000+00:00,173.199462890625,2021-11-30 22:38:05.804000+00:00,24.57476623105572,2021-11-30 22:38:05.804000+00:00,229.16259765625,2021-11-30 22:38:05.804000+00:00,26.499826375026853,2021-11-30 22:38:05.804000+00:00,14.764404296875,2021-11-30 22:38:05.804000+00:00,0.5340576171875,2021-11-30 22:38:05.804000+00:00,0.3631591796875,2021-11-30 22:38:05.804000+00:00,0.0244140625,2021-11-30 22:38:05.804000+00:00,0.152587890625,2021-11-30 22:38:05.804000+00:00,1.8890380859375,2021-11-30 22:38:05.804000+00:00,1.20849609375,2021-11-30 22:38:05.804000+00:00,-0.1495361328125,2021-11-30 22:38:05.804000+00:00,0.7232666015625,2021-11-30 22:38:05.804000+00:00,0.4730224609375,2021-11-30 22:38:05.804000+00:00,2.2552490234375,2021-11-30 22:38:05.804000+00:00,0.2349853515625,2021-11-30 22:38:05.804000+00:00,0.897216796875,2021-11-30 22:38:05.804000+00:00,0.8087158203125,2021-11-30 22:38:05.804000+00:00,-0.0396728515625,2021-11-30 22:38:05.804000+00:00,0.1556396484375,2021-11-30 22:38:05.804000+00:00,0.8575439453125,2021-11-30 22:38:05.804000+00:00,0.0885009765625,2021-11-30 22:38:05.804000+00:00,0.238037109375,2021-11-30 22:38:05.804000+00:00,-0.10986328125,2021-11-30 22:38:05.804000+00:00,0.4974365234375,2021-11-30 22:38:05.804000+00:00,0.665283203125,2021-11-30 22:38:05.804000+00:00,0.1190185546875,2021-11-30 22:38:05.804000+00:00,0.0579833984375,2021-11-30 22:38:05.804000+00:00,-0.1739501953125,2021-11-30 22:38:05.804000+00:00,0.6103515625,2021-11-30 22:38:05.804000+00:00,-0.030517578125,2021-11-30 22:38:05.804000+00:00,0.042724609375,2021-11-30 22:38:05.804000+00:00,-0.244140625,2021-11-30 22:38:05.804000+00:00,0.042724609375,2021-11-30 22:38:05.804000+00:00,25.149878257445067,2021-11-30 22:38:05.804000+00:00,-32.19999694824219,2021-11-30 22:38:05.805000+00:00
42,24.04260601184189,2021-11-30 22:38:05.871000+00:00,173.101806640625,2021-11-30 22:38:05.871000+00:00,24.479592547107604,2021-11-30 22:38:05.871000+00:00,229.150390625,2021-11-30 22:38:05.871000+00:00,26.41869172055786,2021-11-30 22:38:05.871000+00:00,14.617919921875,2021-11-30 22:38:05.871000+00:00,0.50048828125,2021-11-30 22:38:05.871000+00:00,0.2960205078125,2021-11-30 22:38:05.871000+00:00,0.048828125,2021-11-30 22:38:05.871000+00:00,0.10986328125,2021-11-30 22:38:05.871000+00:00,1.8341064453125,2021-11-30 22:38:05.871000+00:00,0.750732421875,2021-11-30 22:38:05.871000+00:00,0.06103515625,2021-11-30 22:38:05.871000+00:00,0.213623046875,2021-11-30 22:38:05.871000+00:00,0.439453125,2021-11-30 22:38:05.871000+00:00,1.922607421875,2021-11-30 22:38:05.871000+00:00,0.030517578125,2021-11-30 22:38:05.871000+00:00,1.129150390625,2021-11-30 22:38:05.871000+00:00,1.0467529296875,2021-11-30 22:38:05.871000+00:00,0.0640869140625,2021-11-30 22:38:05.871000+00:00,0.1922607421875,2021-11-30 22:38:05.871000+00:00,1.0528564453125,2021-11-30 22:38:05.871000+00:00,-0.0152587890625,2021-11-30 22:38:05.871000+00:00,0.299072265625,2021-11-30 22:38:05.871000+00:00,-0.0762939453125,2021-11-30 22:38:05.871000+00:00,0.6622314453125,2021-11-30 22:38:05.871000+00:00,0.8148193359375,2021-11-30 22:38:05.871000+00:00,-0.0030517578125,2021-11-30 22:38:05.871000+00:00,-0.01220703125,2021-11-30 22:38:05.871000+00:00,-0.2410888671875,2021-11-30 22:38:05.871000+00:00,0.604248046875,2021-11-30 22:38:05.871000+00:00,0.28076171875,2021-11-30 22:38:05.871000+00:00,0.1678466796875,2021-11-30 22:38:05.871000+00:00,-0.213623046875,2021-11-30 22:38:05.871000+00:00,-0.164794921875,2021-11-30 22:38:05.871000+00:00,25.048335378312377,2021-11-30 22:38:05.871000+00:00,-32.19999694824219,2021-11-30 22:38:05.872000+00:00
