idx,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
44,174.30419921875,2021-12-23 20:55:03.803000+00:00,9.600830078125,2021-12-23 20:55:03.803000+00:00,0.482177734375,2021-12-23 20:55:03.803000+00:00,0.384521484375,2021-12-23 20:55:03.803000+00:00,-0.244140625,2021-12-23 20:55:03.803000+00:00,0.0762939453125,2021-12-23 20:55:03.803000+00:00,1.1260986328125,2021-12-23 20:55:03.803000+00:00,0.335693359375,2021-12-23 20:55:03.803000+00:00,-0.0885009765625,2021-12-23 20:55:03.803000+00:00,0.28076171875,2021-12-23 20:55:03.803000+00:00,0.3448486328125,2021-12-23 20:55:03.803000+00:00,0.1800537109375,2021-12-23 20:55:03.803000+00:00,0.1556396484375,2021-12-23 20:55:03.803000+00:00,0.6439208984375,2021-12-23 20:55:03.803000+00:00,0.9185791015625,2021-12-23 20:55:03.803000+00:00,0.30517578125,2021-12-23 20:55:03.803000+00:00,-0.06103515625,2021-12-23 20:55:03.803000+00:00,0.5035400390625,2021-12-23 20:55:03.803000+00:00,0.2349853515625,2021-12-23 20:55:03.803000+00:00,0.0152587890625,2021-12-23 20:55:03.803000+00:00,-0.091552734375,2021-12-23 20:55:03.803000+00:00,0.286865234375,2021-12-23 20:55:03.803000+00:00,0.3631591796875,2021-12-23 20:55:03.803000+00:00,-0.018310546875,2021-12-23 20:55:03.803000+00:00,-0.03662109375,2021-12-23 20:55:03.803000+00:00,0.1739501953125,2021-12-23 20:55:03.803000+00:00,0.9521484375,2021-12-23 20:55:03.803000+00:00,0.1251220703125,2021-12-23 20:55:03.803000+00:00,0.3814697265625,2021-12-23 20:55:03.803000+00:00,0.0701904296875,2021-12-23 20:55:03.803000+00:00,0.2593994140625,2021-12-23 20:55:03.803000+00:00,230.18798828125,2021-12-23 20:55:03.803000+00:00,25.856990266541747,2021-12-23 20:55:03.803000+00:00,24.078942038874388,2021-12-23 20:55:03.803000+00:00,24.665092899005128,2021-12-23 20:55:03.803000+00:00,23.73580838616962,2021-12-23 20:55:03.803000+00:00,-31.799999237060547,2021-12-23 20:55:03.803000+00:00
45,174.20654296875,2021-12-23 20:55:03.869000+00:00,9.2041015625,2021-12-23 20:55:03.869000+00:00,0.3021240234375,2021-12-23 20:55:03.869000+00:00,0.3631591796875,2021-12-23 20:55:03.869000+00:00,-0.286865234375,2021-12-23 20:55:03.869000+00:00,0.2227783203125,2021-12-23 20:55:03.869000+00:00,0.8056640625,2021-12-23 20:55:03.869000+00:00,0.3570556640625,2021-12-23 20:55:03.869000+00:00,0.1068115234375,2021-12-23 20:55:03.869000+00:00,0.2838134765625,2021-12-23 20:55:03.869000+00:00,0.3997802734375,2021-12-23 20:55:03.869000+00:00,0.1983642578125,2021-12-23 20:55:03.869000+00:00,0.091552734375,2021-12-23 20:55:03.869000+00:00,0.653076171875,2021-12-23 20:55:03.869000+00:00,0.872802734375,2021-12-23 20:55:03.869000+00:00,0.347900390625,2021-12-23 20:55:03.869000+00:00,0.0335693359375,2021-12-23 20:55:03.869000+00:00,0.5523681640625,2021-12-23 20:55:03.869000+00:00,0.2166748046875,2021-12-23 20:55:03.869000+00:00,-0.018310546875,2021-12-23 20:55:03.869000+00:00,-0.0885009765625,2021-12-23 20:55:03.869000+00:00,0.4302978515625,2021-12-23 20:55:03.869000+00:00,0.3692626953125,2021-12-23 20:55:03.869000+00:00,-0.2288818359375,2021-12-23 20:55:03.869000+00:00,-0.0518798828125,2021-12-23 20:55:03.869000+00:00,0.1708984375,2021-12-23 20:55:03.869000+00:00,0.9613037109375,2021-12-23 20:55:03.869000+00:00,0.10986328125,2021-12-23 20:55:03.869000+00:00,0.372314453125,2021-12-23 20:55:03.869000+00:00,0.091552734375,2021-12-23 20:55:03.869000+00:00,0.244140625,2021-12-23 20:55:03.869000+00:00,230.224609375,2021-12-23 20:55:03.869000+00:00,25.86947252107544,2021-12-23 20:55:03.869000+00:00,24.144949593870663,2021-12-23 20:55:03.869000+00:00,24.743706740914305,2021-12-23 20:55:03.869000+00:00,23.766184388711427,2021-12-23 20:55:03.869000+00:00,-31.799999237060547,2021-12-23 20:55:03.870000+00:00
46,174.10888671875,2021-12-23 20:55:03.936000+00:00,9.63134765625,2021-12-23 20:55:03.936000+00:00,0.30517578125,2021-12-23 20:55:03.936000+00:00,0.1861572265625,2021-12-23 20:55:03.936000+00:00,-0.06103515625,2021-12-23 20:55:03.936000+00:00,0.018310546875,2021-12-23 20:55:03.936000+00:00,1.025390625,2021-12-23 20:55:03.936000+00:00,0.35400390625,2021-12-23 20:55:03.936000+00:00,-0.10986328125,2021-12-23 20:55:03.936000+00:00,0.7171630859375,2021-12-23 20:55:03.936000+00:00,0.347900390625,2021-12-23 20:55:03.936000+00:00,0.18310546875,2021-12-23 20:55:03.936000+00:00,0.048828125,2021-12-23 20:55:03.936000+00:00,0.732421875,2021-12-23 20:55:03.936000+00:00,0.7720947265625,2021-12-23 20:55:03.936000+00:00,0.0823974609375,2021-12-23 20:55:03.936000+00:00,0.0152587890625,2021-12-23 20:55:03.936000+00:00,0.64697265625,2021-12-23 20:55:03.936000+00:00,0.0762939453125,2021-12-23 20:55:03.936000+00:00,0.115966796875,2021-12-23 20:55:03.936000+00:00,0.0152587890625,2021-12-23 20:55:03.936000+00:00,0.341796875,2021-12-23 20:55:03.936000+00:00,0.5279541015625,2021-12-23 20:55:03.936000+00:00,-0.0518798828125,2021-12-23 20:55:03.936000+00:00,-0.0762939453125,2021-12-23 20:55:03.936000+00:00,0.28076171875,2021-12-23 20:55:03.936000+00:00,0.946044921875,2021-12-23 20:55:03.936000+00:00,0.2288818359375,2021-12-23 20:55:03.936000+00:00,0.0579833984375,2021-12-23 20:55:03.936000+00:00,0.06103515625,2021-12-23 20:55:03.936000+00:00,0.103759765625,2021-12-23 20:55:03.936000+00:00,230.2490234375,2021-12-23 20:55:03.936000+00:00,25.757132230272216,2021-12-23 20:55:03.936000+00:00,24.011399424459597,2021-12-23 20:55:03.936000+00:00,24.61595924781189,2021-12-23 20:55:03.936000+00:00,23.66898118057764,2021-12-23 20:55:03.936000+00:00,-31.799999237060547,2021-12-23 20:55:03.937000+00:00
47,174.01123046875,2021-12-23 20:55:04.003000+00:00,8.0810546875,2021-12-23 20:55:04.003000+00:00,0.4119873046875,2021-12-23 20:55:04.003000+00:00,0.189208984375,2021-12-23 20:55:04.003000+00:00,-0.3570556640625,2021-12-23 20:55:04.003000+00:00,0.103759765625,2021-12-23 20:55:04.003000+00:00,0.958251953125,2021-12-23 20:55:04.003000+00:00,0.3509521484375,2021-12-23 20:55:04.003000+00:00,-0.146484375,2021-12-23 20:55:04.003000+00:00,0.6378173828125,2021-12-23 20:55:04.003000+00:00,0.2685546875,2021-12-23 20:55:04.003000+00:00,0.103759765625,2021-12-23 20:55:04.003000+00:00,0.054931640625,2021-12-23 20:55:04.003000+00:00,0.628662109375,2021-12-23 20:55:04.003000+00:00,0.775146484375,2021-12-23 20:55:04.003000+00:00,0.335693359375,2021-12-23 20:55:04.003000+00:00,-0.006103515625,2021-12-23 20:55:04.003000+00:00,0.4730224609375,2021-12-23 20:55:04.003000+00:00,0.1007080078125,2021-12-23 20:55:04.003000+00:00,-0.0457763671875,2021-12-23 20:55:04.003000+00:00,0.006103515625,2021-12-23 20:55:04.003000+00:00,0.2655029296875,2021-12-23 20:55:04.003000+00:00,0.2227783203125,2021-12-23 20:55:04.003000+00:00,-0.0518798828125,2021-12-23 20:55:04.003000+00:00,-0.1373291015625,2021-12-23 20:55:04.003000+00:00,0.10986328125,2021-12-23 20:55:04.003000+00:00,0.885009765625,2021-12-23 20:55:04.003000+00:00,0.2044677734375,2021-12-23 20:55:04.003000+00:00,0.3082275390625,2021-12-23 20:55:04.003000+00:00,0.048828125,2021-12-23 20:55:04.003000+00:00,0.0732421875,2021-12-23 20:55:04.003000+00:00,230.21240234375,2021-12-23 20:55:04.003000+00:00,25.841387448374636,2021-12-23 20:55:04.003000+00:00,24.09275757364105,2021-12-23 20:55:04.003000+00:00,24.70439981995972,2021-12-23 20:55:04.003000+00:00,23.73580838616962,2021-12-23 20:55:04.003000+00:00,-31.799999237060547,2021-12-23 20:55:04.003000+00:00
48,173.91357421875,2021-12-23 20:55:04.070000+00:00,8.3984375,2021-12-23 20:55:04.070000+00:00,0.4364013671875,2021-12-23 20:55:04.070000+00:00,0.445556640625,2021-12-23 20:55:04.070000+00:00,-0.13427734375,2021-12-23 20:55:04.070000+00:00,-0.1129150390625,2021-12-23 20:55:04.070000+00:00,0.909423828125,2021-12-23 20:55:04.070000+00:00,0.1800537109375,2021-12-23 20:55:04.070000+00:00,-0.0823974609375,2021-12-23 20:55:04.070000+00:00,0.140380859375,2021-12-23 20:55:04.070000+00:00,0.274658203125,2021-12-23 20:55:04.070000+00:00,0.2471923828125,2021-12-23 20:55:04.070000+00:00,0.067138671875,2021-12-23 20:55:04.070000+00:00,0.7568359375,2021-12-23 20:55:04.070000+00:00,0.732421875,2021-12-23 20:55:04.070000+00:00,0.3509521484375,2021-12-23 20:55:04.070000+00:00,0.03662109375,2021-12-23 20:55:04.070000+00:00,0.3021240234375,2021-12-23 20:55:04.070000+00:00,0.1129150390625,2021-12-23 20:55:04.070000+00:00,0.018310546875,2021-12-23 20:55:04.070000+00:00,-0.189208984375,2021-12-23 20:55:04.070000+00:00,0.32958984375,2021-12-23 20:55:04.070000+00:00,0.28076171875,2021-12-23 20:55:04.070000+00:00,0.1190185546875,2021-12-23 20:55:04.070000+00:00,-0.1007080078125,2021-12-23 20:55:04.070000+00:00,0.0244140625,2021-12-23 20:55:04.070000+00:00,0.927734375,2021-12-23 20:55:04.070000+00:00,0.177001953125,2021-12-23 20:55:04.070000+00:00,0.4913330078125,2021-12-23 20:55:04.070000+00:00,0.13427734375,2021-12-23 20:55:04.070000+00:00,0.189208984375,2021-12-23 20:55:04.070000+00:00,230.26123046875,2021-12-23 20:55:04.070000+00:00,25.963089430078124,2021-12-23 20:55:04.070000+00:00,24.244728456074338,2021-12-23 20:55:04.070000+00:00,24.81249385258484,2021-12-23 20:55:04.070000+00:00,23.87250039760776,2021-12-23 20:55:04.070000+00:00,-31.799999237060547,2021-12-23 20:55:04.070000+00:00
49,173.81591796875,2021-12-23 20:55:04.136000+00:00,8.87451171875,2021-12-23 20:55:04.136000+00:00,0.37841796875,2021-12-23 20:55:04.136000+00:00,0.347900390625,2021-12-23 20:55:04.136000+00:00,-0.3448486328125,2021-12-23 20:55:04.136000+00:00,0.2349853515625,2021-12-23 20:55:04.136000+00:00,1.1260986328125,2021-12-23 20:55:04.136000+00:00,0.4852294921875,2021-12-23 20:55:04.136000+00:00,-0.0762939453125,2021-12-23 20:55:04.136000+00:00,0.103759765625,2021-12-23 20:55:04.136000+00:00,0.28076171875,2021-12-23 20:55:04.136000+00:00,0.213623046875,2021-12-23 20:55:04.136000+00:00,-0.079345703125,2021-12-23 20:55:04.136000+00:00,0.7171630859375,2021-12-23 20:55:04.136000+00:00,0.732421875,2021-12-23 20:55:04.136000+00:00,0.3082275390625,2021-12-23 20:55:04.136000+00:00,0.054931640625,2021-12-23 20:55:04.136000+00:00,0.4852294921875,2021-12-23 20:55:04.136000+00:00,0.115966796875,2021-12-23 20:55:04.136000+00:00,-0.006103515625,2021-12-23 20:55:04.136000+00:00,0.1739501953125,2021-12-23 20:55:04.136000+00:00,0.274658203125,2021-12-23 20:55:04.136000+00:00,0.1556396484375,2021-12-23 20:55:04.136000+00:00,0.1220703125,2021-12-23 20:55:04.136000+00:00,-0.1373291015625,2021-12-23 20:55:04.136000+00:00,0.1556396484375,2021-12-23 20:55:04.136000+00:00,0.970458984375,2021-12-23 20:55:04.136000+00:00,0.1190185546875,2021-12-23 20:55:04.136000+00:00,0.4119873046875,2021-12-23 20:55:04.136000+00:00,0.067138671875,2021-12-23 20:55:04.136000+00:00,0.1190185546875,2021-12-23 20:55:04.136000+00:00,230.224609375,2021-12-23 20:55:04.136000+00:00,25.56053672136657,2021-12-23 20:55:04.136000+00:00,23.78574568993744,2021-12-23 20:55:04.136000+00:00,24.48821175470947,2021-12-23 20:55:04.136000+00:00,23.386484356938816,2021-12-23 20:55:04.136000+00:00,-31.799999237060547,2021-12-23 20:55:04.137000+00:00
50,173.71826171875,2021-12-23 20:55:04.203000+00:00,7.501220703125,2021-12-23 20:55:04.203000+00:00,0.2838134765625,2021-12-23 20:55:04.203000+00:00,0.311279296875,2021-12-23 20:55:04.203000+00:00,-0.2899169921875,2021-12-23 20:55:04.203000+00:00,0.0335693359375,2021-12-23 20:55:04.203000+00:00,1.0345458984375,2021-12-23 20:55:04.203000+00:00,0.250244140625,2021-12-23 20:55:04.203000+00:00,0.030517578125,2021-12-23 20:55:04.203000+00:00,0.042724609375,2021-12-23 20:55:04.203000+00:00,0.3204345703125,2021-12-23 20:55:04.203000+00:00,0.018310546875,2021-12-23 20:55:04.203000+00:00,-0.0213623046875,2021-12-23 20:55:04.203000+00:00,0.616455078125,2021-12-23 20:55:04.203000+00:00,0.72021484375,2021-12-23 20:55:04.203000+00:00,0.299072265625,2021-12-23 20:55:04.203000+00:00,-0.0457763671875,2021-12-23 20:55:04.203000+00:00,0.5096435546875,2021-12-23 20:55:04.203000+00:00,0.1312255859375,2021-12-23 20:55:04.203000+00:00,-0.0274658203125,2021-12-23 20:55:04.203000+00:00,0.06103515625,2021-12-23 20:55:04.203000+00:00,0.2899169921875,2021-12-23 20:55:04.203000+00:00,-0.0213623046875,2021-12-23 20:55:04.203000+00:00,0.08544921875,2021-12-23 20:55:04.203000+00:00,-0.0579833984375,2021-12-23 20:55:04.203000+00:00,0.1007080078125,2021-12-23 20:55:04.203000+00:00,0.8209228515625,2021-12-23 20:55:04.203000+00:00,0.0823974609375,2021-12-23 20:55:04.203000+00:00,0.3875732421875,2021-12-23 20:55:04.203000+00:00,0.23193359375,2021-12-23 20:55:04.203000+00:00,0.1220703125,2021-12-23 20:55:04.203000+00:00,230.18798828125,2021-12-23 20:55:04.203000+00:00,25.682238703070063,2021-12-23 20:55:04.203000+00:00,23.94232175062628,2021-12-23 20:55:04.203000+00:00,24.46528271748596,2021-12-23 20:55:04.203000+00:00,23.583928373460573,2021-12-23 20:55:04.203000+00:00,-31.799999237060547,2021-12-23 20:55:04.203000+00:00
51,173.62060546875,2021-12-23 20:55:04.270000+00:00,9.65576171875,2021-12-23 20:55:04.270000+00:00,0.3814697265625,2021-12-23 20:55:04.270000+00:00,0.4364013671875,2021-12-23 20:55:04.270000+00:00,-0.20751953125,2021-12-23 20:55:04.270000+00:00,0.13427734375,2021-12-23 20:55:04.270000+00:00,1.055908203125,2021-12-23 20:55:04.270000+00:00,0.3753662109375,2021-12-23 20:55:04.270000+00:00,-0.1373291015625,2021-12-23 20:55:04.270000+00:00,0.543212890625,2021-12-23 20:55:04.270000+00:00,0.3692626953125,2021-12-23 20:55:04.270000+00:00,-0.079345703125,2021-12-23 20:55:04.270000+00:00,0.1251220703125,2021-12-23 20:55:04.270000+00:00,0.616455078125,2021-12-23 20:55:04.270000+00:00,0.927734375,2021-12-23 20:55:04.270000+00:00,0.360107421875,2021-12-23 20:55:04.270000+00:00,-0.01220703125,2021-12-23 20:55:04.270000+00:00,0.4974365234375,2021-12-23 20:55:04.270000+00:00,0.1739501953125,2021-12-23 20:55:04.270000+00:00,0.0244140625,2021-12-23 20:55:04.270000+00:00,0.01220703125,2021-12-23 20:55:04.270000+00:00,0.146484375,2021-12-23 20:55:04.270000+00:00,0.384521484375,2021-12-23 20:55:04.270000+00:00,-0.018310546875,2021-12-23 20:55:04.270000+00:00,0.0457763671875,2021-12-23 20:55:04.270000+00:00,0.23193359375,2021-12-23 20:55:04.270000+00:00,0.9490966796875,2021-12-23 20:55:04.270000+00:00,0.1312255859375,2021-12-23 20:55:04.270000+00:00,0.35400390625,2021-12-23 20:55:04.270000+00:00,0.01220703125,2021-12-23 20:55:04.270000+00:00,-0.0335693359375,2021-12-23 20:55:04.270000+00:00,230.21240234375,2021-12-23 20:55:04.270000+00:00,25.82578463020752,2021-12-23 20:55:04.270000+00:00,24.10196793015216,2021-12-23 20:55:04.270000+00:00,24.632337131542968,2021-12-23 20:55:04.270000+00:00,23.74795878718634,2021-12-23 20:55:04.270000+00:00,-31.799999237060547,2021-12-23 20:55:04.270000+00:00
52,173.52294921875,2021-12-23 20:55:04.336000+00:00,8.416748046875,2021-12-23 20:55:04.336000+00:00,0.3875732421875,2021-12-23 20:55:04.336000+00:00,0.32958984375,2021-12-23 20:55:04.336000+00:00,-0.225830078125,2021-12-23 20:55:04.336000+00:00,-0.0579833984375,2021-12-23 20:55:04.336000+00:00,1.068115234375,2021-12-23 20:55:04.336000+00:00,0.390625,2021-12-23 20:55:04.336000+00:00,-0.0732421875,2021-12-23 20:55:04.336000+00:00,0.274658203125,2021-12-23 20:55:04.336000+00:00,0.3753662109375,2021-12-23 20:55:04.336000+00:00,0.0640869140625,2021-12-23 20:55:04.336000+00:00,-0.01220703125,2021-12-23 20:55:04.336000+00:00,0.628662109375,2021-12-23 20:55:04.336000+00:00,0.6744384765625,2021-12-23 20:55:04.336000+00:00,0.3265380859375,2021-12-23 20:55:04.336000+00:00,-0.08544921875,2021-12-23 20:55:04.336000+00:00,0.372314453125,2021-12-23 20:55:04.336000+00:00,0.1983642578125,2021-12-23 20:55:04.336000+00:00,0.01220703125,2021-12-23 20:55:04.336000+00:00,-0.01220703125,2021-12-23 20:55:04.336000+00:00,0.30517578125,2021-12-23 20:55:04.336000+00:00,0.3753662109375,2021-12-23 20:55:04.336000+00:00,0.048828125,2021-12-23 20:55:04.336000+00:00,0.0152587890625,2021-12-23 20:55:04.336000+00:00,0.238037109375,2021-12-23 20:55:04.336000+00:00,0.81787109375,2021-12-23 20:55:04.336000+00:00,0.06103515625,2021-12-23 20:55:04.336000+00:00,0.4058837890625,2021-12-23 20:55:04.336000+00:00,-0.0732421875,2021-12-23 20:55:04.336000+00:00,0.3082275390625,2021-12-23 20:55:04.336000+00:00,230.224609375,2021-12-23 20:55:04.336000+00:00,26.03798295728027,2021-12-23 20:55:04.336000+00:00,24.22937786188916,2021-12-23 20:55:04.336000+00:00,24.789564815361327,2021-12-23 20:55:04.336000+00:00,23.927177202183017,2021-12-23 20:55:04.336000+00:00,-31.799999237060547,2021-12-23 20:55:04.337000+00:00
53,173.42529296875,2021-12-23 20:55:04.403000+00:00,8.99658203125,2021-12-23 20:55:04.403000+00:00,0.396728515625,2021-12-23 20:55:04.403000+00:00,0.2197265625,2021-12-23 20:55:04.403000+00:00,-0.177001953125,2021-12-23 20:55:04.403000+00:00,-0.006103515625,2021-12-23 20:55:04.403000+00:00,1.1444091796875,2021-12-23 20:55:04.403000+00:00,0.40283203125,2021-12-23 20:55:04.403000+00:00,-0.042724609375,2021-12-23 20:55:04.403000+00:00,0.1617431640625,2021-12-23 20:55:04.403000+00:00,0.274658203125,2021-12-23 20:55:04.403000+00:00,0.15869140625,2021-12-23 20:55:04.403000+00:00,0.1708984375,2021-12-23 20:55:04.403000+00:00,0.5706787109375,2021-12-23 20:55:04.403000+00:00,0.6683349609375,2021-12-23 20:55:04.403000+00:00,0.4180908203125,2021-12-23 20:55:04.403000+00:00,0.1190185546875,2021-12-23 20:55:04.403000+00:00,0.2471923828125,2021-12-23 20:55:04.403000+00:00,0.29296875,2021-12-23 20:55:04.403000+00:00,0.0274658203125,2021-12-23 20:55:04.403000+00:00,0.018310546875,2021-12-23 20:55:04.403000+00:00,0.445556640625,2021-12-23 20:55:04.403000+00:00,0.3021240234375,2021-12-23 20:55:04.403000+00:00,0.0030517578125,2021-12-23 20:55:04.403000+00:00,-0.006103515625,2021-12-23 20:55:04.403000+00:00,0.1007080078125,2021-12-23 20:55:04.403000+00:00,0.921630859375,2021-12-23 20:55:04.403000+00:00,0.128173828125,2021-12-23 20:55:04.403000+00:00,0.4425048828125,2021-12-23 20:55:04.403000+00:00,-0.0030517578125,2021-12-23 20:55:04.403000+00:00,0.1617431640625,2021-12-23 20:55:04.403000+00:00,230.26123046875,2021-12-23 20:55:04.403000+00:00,25.863231393808597,2021-12-23 20:55:04.403000+00:00,24.0712667417818,2021-12-23 20:55:04.403000+00:00,24.68802193622864,2021-12-23 20:55:04.403000+00:00,23.74795878718634,2021-12-23 20:55:04.403000+00:00,-31.799999237060547,2021-12-23 20:55:04.403000+00:00
54,173.32763671875,2021-12-23 20:55:04.470000+00:00,7.99560546875,2021-12-23 20:55:04.470000+00:00,0.3265380859375,2021-12-23 20:55:04.470000+00:00,0.3326416015625,2021-12-23 20:55:04.470000+00:00,-0.2471923828125,2021-12-23 20:55:04.470000+00:00,0.0274658203125,2021-12-23 20:55:04.470000+00:00,0.8941650390625,2021-12-23 20:55:04.470000+00:00,0.3662109375,2021-12-23 20:55:04.470000+00:00,-0.0457763671875,2021-12-23 20:55:04.470000+00:00,0.1983642578125,2021-12-23 20:55:04.470000+00:00,0.396728515625,2021-12-23 20:55:04.470000+00:00,0.128173828125,2021-12-23 20:55:04.470000+00:00,0.079345703125,2021-12-23 20:55:04.470000+00:00,0.506591796875,2021-12-23 20:55:04.470000+00:00,0.7965087890625,2021-12-23 20:55:04.470000+00:00,0.262451171875,2021-12-23 20:55:04.470000+00:00,0.0213623046875,2021-12-23 20:55:04.470000+00:00,0.244140625,2021-12-23 20:55:04.470000+00:00,0.13427734375,2021-12-23 20:55:04.470000+00:00,0.140380859375,2021-12-23 20:55:04.470000+00:00,-0.0457763671875,2021-12-23 20:55:04.470000+00:00,0.311279296875,2021-12-23 20:55:04.470000+00:00,0.396728515625,2021-12-23 20:55:04.470000+00:00,-0.006103515625,2021-12-23 20:55:04.470000+00:00,0.0244140625,2021-12-23 20:55:04.470000+00:00,0.1953125,2021-12-23 20:55:04.470000+00:00,0.8087158203125,2021-12-23 20:55:04.470000+00:00,0.0701904296875,2021-12-23 20:55:04.470000+00:00,0.3631591796875,2021-12-23 20:55:04.470000+00:00,0.103759765625,2021-12-23 20:55:04.470000+00:00,0.0579833984375,2021-12-23 20:55:04.470000+00:00,230.26123046875,2021-12-23 20:55:04.470000+00:00,25.89443703014282,2021-12-23 20:55:04.470000+00:00,24.13266911852252,2021-12-23 20:55:04.470000+00:00,24.668368475751343,2021-12-23 20:55:04.470000+00:00,23.750996387440523,2021-12-23 20:55:04.470000+00:00,-31.799999237060547,2021-12-23 20:55:04.470000+00:00
55,173.22998046875,2021-12-23 20:55:04.536000+00:00,8.404541015625,2021-12-23 20:55:04.536000+00:00,0.3692626953125,2021-12-23 20:55:04.536000+00:00,0.311279296875,2021-12-23 20:55:04.536000+00:00,-0.3173828125,2021-12-23 20:55:04.536000+00:00,0.006103515625,2021-12-23 20:55:04.536000+00:00,0.8758544921875,2021-12-23 20:55:04.536000+00:00,0.28076171875,2021-12-23 20:55:04.536000+00:00,-0.0030517578125,2021-12-23 20:55:04.536000+00:00,0.37841796875,2021-12-23 20:55:04.536000+00:00,0.408935546875,2021-12-23 20:55:04.536000+00:00,-0.030517578125,2021-12-23 20:55:04.536000+00:00,0.06103515625,2021-12-23 20:55:04.536000+00:00,0.8453369140625,2021-12-23 20:55:04.536000+00:00,0.775146484375,2021-12-23 20:55:04.536000+00:00,0.3082275390625,2021-12-23 20:55:04.536000+00:00,0.042724609375,2021-12-23 20:55:04.536000+00:00,0.616455078125,2021-12-23 20:55:04.536000+00:00,0.054931640625,2021-12-23 20:55:04.536000+00:00,-0.1678466796875,2021-12-23 20:55:04.536000+00:00,0.0152587890625,2021-12-23 20:55:04.536000+00:00,0.1220703125,2021-12-23 20:55:04.536000+00:00,0.299072265625,2021-12-23 20:55:04.536000+00:00,0.0762939453125,2021-12-23 20:55:04.536000+00:00,-0.0732421875,2021-12-23 20:55:04.536000+00:00,0.30517578125,2021-12-23 20:55:04.536000+00:00,0.927734375,2021-12-23 20:55:04.536000+00:00,0.0762939453125,2021-12-23 20:55:04.536000+00:00,0.2716064453125,2021-12-23 20:55:04.536000+00:00,0.250244140625,2021-12-23 20:55:04.536000+00:00,-0.08544921875,2021-12-23 20:55:04.536000+00:00,230.17578125,2021-12-23 20:55:04.536000+00:00,26.0005361936792,2021-12-23 20:55:04.536000+00:00,24.33376190234839,2021-12-23 20:55:04.536000+00:00,24.9074855782251,2021-12-23 20:55:04.536000+00:00,23.990966807520813,2021-12-23 20:55:04.536000+00:00,-31.799999237060547,2021-12-23 20:55:04.537000+00:00
