idx,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
10,24.81904500607727,2021-11-29 22:59:44.519000+00:00,171.539306640625,2021-11-29 22:59:44.519000+00:00,228.7841796875,2021-11-29 22:59:44.519000+00:00,26.119117611749267,2021-11-29 22:59:44.519000+00:00,16.217041015625,2021-11-29 22:59:44.519000+00:00,0.54931640625,2021-11-29 22:59:44.519000+00:00,0.23193359375,2021-11-29 22:59:44.519000+00:00,0.0640869140625,2021-11-29 22:59:44.519000+00:00,0.0091552734375,2021-11-29 22:59:44.519000+00:00,2.6153564453125,2021-11-29 22:59:44.519000+00:00,0.7781982421875,2021-11-29 22:59:44.519000+00:00,-0.079345703125,2021-11-29 22:59:44.519000+00:00,0.3814697265625,2021-11-29 22:59:44.519000+00:00,0.68359375,2021-11-29 22:59:44.519000+00:00,2.447509765625,2021-11-29 22:59:44.519000+00:00,0.2197265625,2021-11-29 22:59:44.519000+00:00,0.4974365234375,2021-11-29 22:59:44.519000+00:00,1.129150390625,2021-11-29 22:59:44.519000+00:00,0.2227783203125,2021-11-29 22:59:44.519000+00:00,0.0579833984375,2021-11-29 22:59:44.519000+00:00,0.3143310546875,2021-11-29 22:59:44.519000+00:00,-0.06103515625,2021-11-29 22:59:44.519000+00:00,0.06103515625,2021-11-29 22:59:44.519000+00:00,0.335693359375,2021-11-29 22:59:44.519000+00:00,0.1617431640625,2021-11-29 22:59:44.519000+00:00,0.78125,2021-11-29 22:59:44.519000+00:00,0.0335693359375,2021-11-29 22:59:44.519000+00:00,0.128173828125,2021-11-29 22:59:44.519000+00:00,-0.0823974609375,2021-11-29 22:59:44.519000+00:00,0.50048828125,2021-11-29 22:59:44.519000+00:00,0.103759765625,2021-11-29 22:59:44.519000+00:00,0.177001953125,2021-11-29 22:59:44.519000+00:00,-0.01220703125,2021-11-29 22:59:44.519000+00:00,0.2349853515625,2021-11-29 22:59:44.519000+00:00,24.29385035746692,2021-11-29 22:59:44.519000+00:00,23.79959799150742,2021-11-29 22:59:44.519000+00:00,-31.54999351501465,2021-11-29 22:59:44.520000+00:00
11,24.966445959656983,2021-11-29 22:59:44.586000+00:00,171.539306640625,2021-11-29 22:59:44.586000+00:00,228.5888671875,2021-11-29 22:59:44.586000+00:00,26.25330184798645,2021-11-29 22:59:44.586000+00:00,14.862060546875,2021-11-29 22:59:44.586000+00:00,0.4638671875,2021-11-29 22:59:44.586000+00:00,0.3143310546875,2021-11-29 22:59:44.586000+00:00,0.09765625,2021-11-29 22:59:44.586000+00:00,0.1068115234375,2021-11-29 22:59:44.586000+00:00,2.5177001953125,2021-11-29 22:59:44.586000+00:00,0.9063720703125,2021-11-29 22:59:44.586000+00:00,-0.3143310546875,2021-11-29 22:59:44.586000+00:00,0.299072265625,2021-11-29 22:59:44.586000+00:00,0.5889892578125,2021-11-29 22:59:44.586000+00:00,1.849365234375,2021-11-29 22:59:44.586000+00:00,0.2838134765625,2021-11-29 22:59:44.586000+00:00,0.689697265625,2021-11-29 22:59:44.586000+00:00,1.1444091796875,2021-11-29 22:59:44.586000+00:00,0.15869140625,2021-11-29 22:59:44.586000+00:00,0.13427734375,2021-11-29 22:59:44.586000+00:00,0.40283203125,2021-11-29 22:59:44.586000+00:00,-0.1129150390625,2021-11-29 22:59:44.586000+00:00,0.1007080078125,2021-11-29 22:59:44.586000+00:00,0.1617431640625,2021-11-29 22:59:44.586000+00:00,0.1953125,2021-11-29 22:59:44.586000+00:00,0.69580078125,2021-11-29 22:59:44.586000+00:00,-0.146484375,2021-11-29 22:59:44.586000+00:00,0.1739501953125,2021-11-29 22:59:44.586000+00:00,-0.128173828125,2021-11-29 22:59:44.586000+00:00,0.42724609375,2021-11-29 22:59:44.586000+00:00,0.18310546875,2021-11-29 22:59:44.586000+00:00,0.3662109375,2021-11-29 22:59:44.586000+00:00,-0.1007080078125,2021-11-29 22:59:44.586000+00:00,0.45166015625,2021-11-29 22:59:44.586000+00:00,24.44889135873724,2021-11-29 22:59:44.586000+00:00,23.963628405233187,2021-11-29 22:59:44.586000+00:00,-31.599992752075195,2021-11-29 22:59:44.587000+00:00
12,24.75353347115296,2021-11-29 22:59:44.653000+00:00,171.539306640625,2021-11-29 22:59:44.653000+00:00,228.7109375,2021-11-29 22:59:44.653000+00:00,26.03798295728027,2021-11-29 22:59:44.653000+00:00,14.520263671875,2021-11-29 22:59:44.653000+00:00,0.5126953125,2021-11-29 22:59:44.653000+00:00,0.1983642578125,2021-11-29 22:59:44.653000+00:00,0.0244140625,2021-11-29 22:59:44.653000+00:00,-0.030517578125,2021-11-29 22:59:44.653000+00:00,2.490234375,2021-11-29 22:59:44.653000+00:00,1.007080078125,2021-11-29 22:59:44.653000+00:00,0.042724609375,2021-11-29 22:59:44.653000+00:00,0.006103515625,2021-11-29 22:59:44.653000+00:00,0.4608154296875,2021-11-29 22:59:44.653000+00:00,2.1728515625,2021-11-29 22:59:44.653000+00:00,0.164794921875,2021-11-29 22:59:44.653000+00:00,0.50048828125,2021-11-29 22:59:44.653000+00:00,1.1566162109375,2021-11-29 22:59:44.653000+00:00,0.128173828125,2021-11-29 22:59:44.653000+00:00,0.0396728515625,2021-11-29 22:59:44.653000+00:00,0.274658203125,2021-11-29 22:59:44.653000+00:00,-0.0396728515625,2021-11-29 22:59:44.653000+00:00,0.286865234375,2021-11-29 22:59:44.653000+00:00,0.09765625,2021-11-29 22:59:44.653000+00:00,0.1434326171875,2021-11-29 22:59:44.653000+00:00,0.69580078125,2021-11-29 22:59:44.653000+00:00,-0.0762939453125,2021-11-29 22:59:44.653000+00:00,0.030517578125,2021-11-29 22:59:44.653000+00:00,-0.10986328125,2021-11-29 22:59:44.653000+00:00,0.5157470703125,2021-11-29 22:59:44.653000+00:00,0.128173828125,2021-11-29 22:59:44.653000+00:00,0.189208984375,2021-11-29 22:59:44.653000+00:00,-0.042724609375,2021-11-29 22:59:44.653000+00:00,0.2288818359375,2021-11-29 22:59:44.653000+00:00,24.201746792355834,2021-11-29 22:59:44.653000+00:00,23.726695585407075,2021-11-29 22:59:44.653000+00:00,-31.649991989135746,2021-11-29 22:59:44.653000+00:00
13,24.927139038702396,2021-11-29 22:59:44.719000+00:00,171.539306640625,2021-11-29 22:59:44.719000+00:00,228.77197265625,2021-11-29 22:59:44.719000+00:00,26.24081959345276,2021-11-29 22:59:44.719000+00:00,15.24658203125,2021-11-29 22:59:44.719000+00:00,0.4638671875,2021-11-29 22:59:44.719000+00:00,0.29296875,2021-11-29 22:59:44.719000+00:00,-0.0213623046875,2021-11-29 22:59:44.719000+00:00,-0.0335693359375,2021-11-29 22:59:44.719000+00:00,2.64892578125,2021-11-29 22:59:44.719000+00:00,0.5950927734375,2021-11-29 22:59:44.719000+00:00,-0.0579833984375,2021-11-29 22:59:44.719000+00:00,0.4608154296875,2021-11-29 22:59:44.719000+00:00,0.7354736328125,2021-11-29 22:59:44.719000+00:00,2.0263671875,2021-11-29 22:59:44.719000+00:00,0.10986328125,2021-11-29 22:59:44.719000+00:00,0.396728515625,2021-11-29 22:59:44.719000+00:00,1.06201171875,2021-11-29 22:59:44.719000+00:00,0.3326416015625,2021-11-29 22:59:44.719000+00:00,0.0,2021-11-29 22:59:44.719000+00:00,0.0335693359375,2021-11-29 22:59:44.719000+00:00,-0.2197265625,2021-11-29 22:59:44.719000+00:00,0.213623046875,2021-11-29 22:59:44.719000+00:00,0.1068115234375,2021-11-29 22:59:44.719000+00:00,0.18310546875,2021-11-29 22:59:44.719000+00:00,0.6683349609375,2021-11-29 22:59:44.719000+00:00,-0.030517578125,2021-11-29 22:59:44.719000+00:00,0.10986328125,2021-11-29 22:59:44.719000+00:00,0.09765625,2021-11-29 22:59:44.719000+00:00,0.628662109375,2021-11-29 22:59:44.719000+00:00,0.47607421875,2021-11-29 22:59:44.719000+00:00,0.286865234375,2021-11-29 22:59:44.719000+00:00,0.030517578125,2021-11-29 22:59:44.719000+00:00,0.1190185546875,2021-11-29 22:59:44.719000+00:00,24.4197252297854,2021-11-29 22:59:44.719000+00:00,23.96059080497901,2021-11-29 22:59:44.719000+00:00,-31.69999122619629,2021-11-29 22:59:44.720000+00:00
14,25.061437685297243,2021-11-29 22:59:44.786000+00:00,171.539306640625,2021-11-29 22:59:44.786000+00:00,228.61328125,2021-11-29 22:59:44.786000+00:00,26.321954247921752,2021-11-29 22:59:44.786000+00:00,14.5263671875,2021-11-29 22:59:44.786000+00:00,0.48828125,2021-11-29 22:59:44.786000+00:00,0.28076171875,2021-11-29 22:59:44.786000+00:00,0.103759765625,2021-11-29 22:59:44.786000+00:00,-0.09765625,2021-11-29 22:59:44.786000+00:00,2.3193359375,2021-11-29 22:59:44.786000+00:00,0.897216796875,2021-11-29 22:59:44.786000+00:00,0.0,2021-11-29 22:59:44.786000+00:00,0.030517578125,2021-11-29 22:59:44.786000+00:00,0.5859375,2021-11-29 22:59:44.786000+00:00,1.9073486328125,2021-11-29 22:59:44.786000+00:00,0.1220703125,2021-11-29 22:59:44.786000+00:00,0.994873046875,2021-11-29 22:59:44.786000+00:00,0.7843017578125,2021-11-29 22:59:44.786000+00:00,0.0213623046875,2021-11-29 22:59:44.786000+00:00,0.1068115234375,2021-11-29 22:59:44.786000+00:00,0.45166015625,2021-11-29 22:59:44.786000+00:00,-0.1220703125,2021-11-29 22:59:44.786000+00:00,0.0518798828125,2021-11-29 22:59:44.786000+00:00,0.15869140625,2021-11-29 22:59:44.786000+00:00,-0.03662109375,2021-11-29 22:59:44.786000+00:00,0.7720947265625,2021-11-29 22:59:44.786000+00:00,0.103759765625,2021-11-29 22:59:44.786000+00:00,0.1678466796875,2021-11-29 22:59:44.786000+00:00,-0.091552734375,2021-11-29 22:59:44.786000+00:00,0.5096435546875,2021-11-29 22:59:44.786000+00:00,0.225830078125,2021-11-29 22:59:44.786000+00:00,0.2685546875,2021-11-29 22:59:44.786000+00:00,0.01220703125,2021-11-29 22:59:44.786000+00:00,0.3204345703125,2021-11-29 22:59:44.786000+00:00,24.461171834085388,2021-11-29 22:59:44.786000+00:00,23.997042008029176,2021-11-29 22:59:44.786000+00:00,-31.74999046325684,2021-11-29 22:59:44.787000+00:00
15,24.75680904789917,2021-11-29 22:59:44.853000+00:00,171.539306640625,2021-11-29 22:59:44.853000+00:00,228.61328125,2021-11-29 22:59:44.853000+00:00,26.07230915724792,2021-11-29 22:59:44.853000+00:00,13.970947265625,2021-11-29 22:59:44.853000+00:00,0.40283203125,2021-11-29 22:59:44.853000+00:00,0.213623046875,2021-11-29 22:59:44.853000+00:00,0.018310546875,2021-11-29 22:59:44.853000+00:00,-0.06103515625,2021-11-29 22:59:44.853000+00:00,2.2491455078125,2021-11-29 22:59:44.853000+00:00,0.738525390625,2021-11-29 22:59:44.853000+00:00,0.128173828125,2021-11-29 22:59:44.853000+00:00,0.177001953125,2021-11-29 22:59:44.853000+00:00,0.6439208984375,2021-11-29 22:59:44.853000+00:00,2.0294189453125,2021-11-29 22:59:44.853000+00:00,0.299072265625,2021-11-29 22:59:44.853000+00:00,0.8148193359375,2021-11-29 22:59:44.853000+00:00,0.7568359375,2021-11-29 22:59:44.853000+00:00,-0.018310546875,2021-11-29 22:59:44.853000+00:00,0.08544921875,2021-11-29 22:59:44.853000+00:00,0.421142578125,2021-11-29 22:59:44.853000+00:00,-0.0335693359375,2021-11-29 22:59:44.853000+00:00,0.0762939453125,2021-11-29 22:59:44.853000+00:00,0.115966796875,2021-11-29 22:59:44.853000+00:00,0.1495361328125,2021-11-29 22:59:44.853000+00:00,0.2410888671875,2021-11-29 22:59:44.853000+00:00,0.164794921875,2021-11-29 22:59:44.853000+00:00,0.0396728515625,2021-11-29 22:59:44.853000+00:00,-0.0640869140625,2021-11-29 22:59:44.853000+00:00,0.4669189453125,2021-11-29 22:59:44.853000+00:00,0.146484375,2021-11-29 22:59:44.853000+00:00,0.28076171875,2021-11-29 22:59:44.853000+00:00,0.0457763671875,2021-11-29 22:59:44.853000+00:00,0.1953125,2021-11-29 22:59:44.853000+00:00,24.22016750537805,2021-11-29 22:59:44.853000+00:00,23.778334789728152,2021-11-29 22:59:44.853000+00:00,-31.799989700317383,2021-11-29 22:59:44.853000+00:00
16,24.98282384338806,2021-11-29 22:59:44.919000+00:00,171.539306640625,2021-11-29 22:59:44.919000+00:00,228.7353515625,2021-11-29 22:59:44.919000+00:00,26.356280447889404,2021-11-29 22:59:44.919000+00:00,12.982177734375,2021-11-29 22:59:44.919000+00:00,0.6500244140625,2021-11-29 22:59:44.919000+00:00,0.20751953125,2021-11-29 22:59:44.919000+00:00,0.067138671875,2021-11-29 22:59:44.919000+00:00,-0.1800537109375,2021-11-29 22:59:44.919000+00:00,2.18505859375,2021-11-29 22:59:44.919000+00:00,0.6927490234375,2021-11-29 22:59:44.919000+00:00,-0.0885009765625,2021-11-29 22:59:44.919000+00:00,0.567626953125,2021-11-29 22:59:44.919000+00:00,0.1678466796875,2021-11-29 22:59:44.919000+00:00,1.47705078125,2021-11-29 22:59:44.919000+00:00,0.177001953125,2021-11-29 22:59:44.919000+00:00,0.567626953125,2021-11-29 22:59:44.919000+00:00,0.9429931640625,2021-11-29 22:59:44.919000+00:00,0.1007080078125,2021-11-29 22:59:44.919000+00:00,-0.0396728515625,2021-11-29 22:59:44.919000+00:00,0.4119873046875,2021-11-29 22:59:44.919000+00:00,-0.048828125,2021-11-29 22:59:44.919000+00:00,0.0885009765625,2021-11-29 22:59:44.919000+00:00,0.1007080078125,2021-11-29 22:59:44.919000+00:00,0.152587890625,2021-11-29 22:59:44.919000+00:00,1.0406494140625,2021-11-29 22:59:44.919000+00:00,-0.042724609375,2021-11-29 22:59:44.919000+00:00,0.1007080078125,2021-11-29 22:59:44.919000+00:00,-0.1800537109375,2021-11-29 22:59:44.919000+00:00,0.5950927734375,2021-11-29 22:59:44.919000+00:00,0.0885009765625,2021-11-29 22:59:44.919000+00:00,0.225830078125,2021-11-29 22:59:44.919000+00:00,-0.0457763671875,2021-11-29 22:59:44.919000+00:00,0.2410888671875,2021-11-29 22:59:44.919000+00:00,24.41204993269281,2021-11-29 22:59:44.919000+00:00,23.94844040396228,2021-11-29 22:59:44.919000+00:00,-31.84998893737793,2021-11-29 22:59:44.920000+00:00
17,24.74043116416809,2021-11-29 22:59:44.986000+00:00,171.539306640625,2021-11-29 22:59:44.986000+00:00,228.55224609375,2021-11-29 22:59:44.986000+00:00,26.028621266380004,2021-11-29 22:59:44.986000+00:00,14.4775390625,2021-11-29 22:59:44.986000+00:00,0.531005859375,2021-11-29 22:59:44.986000+00:00,0.238037109375,2021-11-29 22:59:44.986000+00:00,0.0091552734375,2021-11-29 22:59:44.986000+00:00,-0.067138671875,2021-11-29 22:59:44.986000+00:00,2.6031494140625,2021-11-29 22:59:44.986000+00:00,0.91552734375,2021-11-29 22:59:44.986000+00:00,-0.030517578125,2021-11-29 22:59:44.986000+00:00,0.0213623046875,2021-11-29 22:59:44.986000+00:00,0.5645751953125,2021-11-29 22:59:44.986000+00:00,2.264404296875,2021-11-29 22:59:44.986000+00:00,0.103759765625,2021-11-29 22:59:44.986000+00:00,0.9796142578125,2021-11-29 22:59:44.986000+00:00,0.738525390625,2021-11-29 22:59:44.986000+00:00,0.067138671875,2021-11-29 22:59:44.986000+00:00,0.1708984375,2021-11-29 22:59:44.986000+00:00,0.6805419921875,2021-11-29 22:59:44.986000+00:00,-0.1983642578125,2021-11-29 22:59:44.986000+00:00,-0.0244140625,2021-11-29 22:59:44.986000+00:00,0.0579833984375,2021-11-29 22:59:44.986000+00:00,0.115966796875,2021-11-29 22:59:44.986000+00:00,0.653076171875,2021-11-29 22:59:44.986000+00:00,0.03662109375,2021-11-29 22:59:44.986000+00:00,-0.1068115234375,2021-11-29 22:59:44.986000+00:00,-0.128173828125,2021-11-29 22:59:44.986000+00:00,0.54931640625,2021-11-29 22:59:44.986000+00:00,0.1312255859375,2021-11-29 22:59:44.986000+00:00,0.1983642578125,2021-11-29 22:59:44.986000+00:00,0.0762939453125,2021-11-29 22:59:44.986000+00:00,0.054931640625,2021-11-29 22:59:44.986000+00:00,24.158765128637327,2021-11-29 22:59:44.986000+00:00,23.70543238362781,2021-11-29 22:59:44.986000+00:00,-31.89998817443848,2021-11-29 22:59:44.986000+00:00
18,24.910761154971315,2021-11-29 22:59:45.053000+00:00,171.539306640625,2021-11-29 22:59:45.053000+00:00,228.8330078125,2021-11-29 22:59:45.053000+00:00,26.359401011522827,2021-11-29 22:59:45.053000+00:00,13.409423828125,2021-11-29 22:59:45.053000+00:00,0.4730224609375,2021-11-29 22:59:45.053000+00:00,0.0152587890625,2021-11-29 22:59:45.053000+00:00,0.0457763671875,2021-11-29 22:59:45.053000+00:00,-0.09765625,2021-11-29 22:59:45.053000+00:00,2.0111083984375,2021-11-29 22:59:45.053000+00:00,0.5706787109375,2021-11-29 22:59:45.053000+00:00,-0.164794921875,2021-11-29 22:59:45.053000+00:00,0.5157470703125,2021-11-29 22:59:45.053000+00:00,0.4974365234375,2021-11-29 22:59:45.053000+00:00,1.7181396484375,2021-11-29 22:59:45.053000+00:00,0.225830078125,2021-11-29 22:59:45.053000+00:00,0.8392333984375,2021-11-29 22:59:45.053000+00:00,0.9124755859375,2021-11-29 22:59:45.053000+00:00,0.2227783203125,2021-11-29 22:59:45.053000+00:00,-0.0213623046875,2021-11-29 22:59:45.053000+00:00,0.445556640625,2021-11-29 22:59:45.053000+00:00,0.15869140625,2021-11-29 22:59:45.053000+00:00,0.0091552734375,2021-11-29 22:59:45.053000+00:00,0.1434326171875,2021-11-29 22:59:45.053000+00:00,0.2044677734375,2021-11-29 22:59:45.053000+00:00,0.7110595703125,2021-11-29 22:59:45.053000+00:00,0.0640869140625,2021-11-29 22:59:45.053000+00:00,0.0244140625,2021-11-29 22:59:45.053000+00:00,-0.0823974609375,2021-11-29 22:59:45.053000+00:00,0.6195068359375,2021-11-29 22:59:45.053000+00:00,0.128173828125,2021-11-29 22:59:45.053000+00:00,0.0823974609375,2021-11-29 22:59:45.053000+00:00,-0.006103515625,2021-11-29 22:59:45.053000+00:00,0.25634765625,2021-11-29 22:59:45.053000+00:00,24.396699338507627,2021-11-29 22:59:45.053000+00:00,23.05234832897892,2021-11-29 22:59:45.053000+00:00,-31.949987411499023,2021-11-29 22:59:45.053000+00:00
19,24.661817322258912,2021-11-29 22:59:45.119000+00:00,171.539306640625,2021-11-29 22:59:45.119000+00:00,228.55224609375,2021-11-29 22:59:45.119000+00:00,25.98181281187866,2021-11-29 22:59:45.119000+00:00,12.554931640625,2021-11-29 22:59:45.119000+00:00,0.445556640625,2021-11-29 22:59:45.119000+00:00,0.1708984375,2021-11-29 22:59:45.119000+00:00,0.1251220703125,2021-11-29 22:59:45.119000+00:00,0.1312255859375,2021-11-29 22:59:45.119000+00:00,2.2216796875,2021-11-29 22:59:45.119000+00:00,0.408935546875,2021-11-29 22:59:45.119000+00:00,0.30517578125,2021-11-29 22:59:45.119000+00:00,0.0274658203125,2021-11-29 22:59:45.119000+00:00,0.4791259765625,2021-11-29 22:59:45.119000+00:00,1.1688232421875,2021-11-29 22:59:45.119000+00:00,0.0396728515625,2021-11-29 22:59:45.119000+00:00,0.9674072265625,2021-11-29 22:59:45.119000+00:00,0.4180908203125,2021-11-29 22:59:45.119000+00:00,0.1129150390625,2021-11-29 22:59:45.119000+00:00,0.2166748046875,2021-11-29 22:59:45.119000+00:00,0.50048828125,2021-11-29 22:59:45.119000+00:00,-0.189208984375,2021-11-29 22:59:45.119000+00:00,0.0518798828125,2021-11-29 22:59:45.119000+00:00,0.1434326171875,2021-11-29 22:59:45.119000+00:00,0.4241943359375,2021-11-29 22:59:45.119000+00:00,0.8148193359375,2021-11-29 22:59:45.119000+00:00,0.091552734375,2021-11-29 22:59:45.119000+00:00,0.0244140625,2021-11-29 22:59:45.119000+00:00,-0.079345703125,2021-11-29 22:59:45.119000+00:00,0.5615234375,2021-11-29 22:59:45.119000+00:00,0.189208984375,2021-11-29 22:59:45.119000+00:00,0.0640869140625,2021-11-29 22:59:45.119000+00:00,-0.03662109375,2021-11-29 22:59:45.119000+00:00,0.1922607421875,2021-11-29 22:59:45.119000+00:00,24.146484653289185,2021-11-29 22:59:45.119000+00:00,23.79656039125324,2021-11-29 22:59:45.119000+00:00,-31.99998664855957,2021-11-29 22:59:45.120000+00:00
20,24.92058788520996,2021-11-29 22:59:45.186000+00:00,171.539306640625,2021-11-29 22:59:45.186000+00:00,228.6376953125,2021-11-29 22:59:45.186000+00:00,26.18777001168457,2021-11-29 22:59:45.186000+00:00,12.896728515625,2021-11-29 22:59:45.186000+00:00,0.384521484375,2021-11-29 22:59:45.186000+00:00,0.250244140625,2021-11-29 22:59:45.186000+00:00,0.042724609375,2021-11-29 22:59:45.186000+00:00,0.0,2021-11-29 22:59:45.186000+00:00,2.105712890625,2021-11-29 22:59:45.186000+00:00,0.750732421875,2021-11-29 22:59:45.186000+00:00,0.0335693359375,2021-11-29 22:59:45.186000+00:00,-0.018310546875,2021-11-29 22:59:45.186000+00:00,0.335693359375,2021-11-29 22:59:45.186000+00:00,1.190185546875,2021-11-29 22:59:45.186000+00:00,0.067138671875,2021-11-29 22:59:45.186000+00:00,1.251220703125,2021-11-29 22:59:45.186000+00:00,0.8209228515625,2021-11-29 22:59:45.186000+00:00,0.030517578125,2021-11-29 22:59:45.186000+00:00,0.0579833984375,2021-11-29 22:59:45.186000+00:00,0.7171630859375,2021-11-29 22:59:45.186000+00:00,0.067138671875,2021-11-29 22:59:45.186000+00:00,0.0152587890625,2021-11-29 22:59:45.186000+00:00,0.2227783203125,2021-11-29 22:59:45.186000+00:00,0.2899169921875,2021-11-29 22:59:45.186000+00:00,0.9429931640625,2021-11-29 22:59:45.186000+00:00,-0.0732421875,2021-11-29 22:59:45.186000+00:00,-0.0762939453125,2021-11-29 22:59:45.186000+00:00,-0.140380859375,2021-11-29 22:59:45.186000+00:00,0.531005859375,2021-11-29 22:59:45.186000+00:00,0.1434326171875,2021-11-29 22:59:45.186000+00:00,0.1495361328125,2021-11-29 22:59:45.186000+00:00,-0.0823974609375,2021-11-29 22:59:45.186000+00:00,0.2593994140625,2021-11-29 22:59:45.186000+00:00,24.41051487327429,2021-11-29 22:59:45.186000+00:00,23.945402803708102,2021-11-29 22:59:45.186000+00:00,-32.04998779296875,2021-11-29 22:59:45.186000+00:00
21,24.68802193622864,2021-11-29 22:59:45.252000+00:00,171.539306640625,2021-11-29 22:59:45.252000+00:00,228.74755859375,2021-11-29 22:59:45.252000+00:00,26.056706339080808,2021-11-29 22:59:45.252000+00:00,14.483642578125,2021-11-29 22:59:45.252000+00:00,0.4302978515625,2021-11-29 22:59:45.252000+00:00,0.2197265625,2021-11-29 22:59:45.252000+00:00,0.0579833984375,2021-11-29 22:59:45.252000+00:00,0.1068115234375,2021-11-29 22:59:45.252000+00:00,2.0751953125,2021-11-29 22:59:45.252000+00:00,0.5218505859375,2021-11-29 22:59:45.252000+00:00,-0.042724609375,2021-11-29 22:59:45.252000+00:00,0.8026123046875,2021-11-29 22:59:45.252000+00:00,0.30517578125,2021-11-29 22:59:45.252000+00:00,1.6937255859375,2021-11-29 22:59:45.252000+00:00,0.225830078125,2021-11-29 22:59:45.252000+00:00,0.8087158203125,2021-11-29 22:59:45.252000+00:00,1.2298583984375,2021-11-29 22:59:45.252000+00:00,0.2410888671875,2021-11-29 22:59:45.252000+00:00,0.1983642578125,2021-11-29 22:59:45.252000+00:00,0.2899169921875,2021-11-29 22:59:45.252000+00:00,-0.1708984375,2021-11-29 22:59:45.252000+00:00,0.1068115234375,2021-11-29 22:59:45.252000+00:00,0.06103515625,2021-11-29 22:59:45.252000+00:00,-0.0335693359375,2021-11-29 22:59:45.252000+00:00,0.69580078125,2021-11-29 22:59:45.252000+00:00,0.0213623046875,2021-11-29 22:59:45.252000+00:00,0.0579833984375,2021-11-29 22:59:45.252000+00:00,-0.042724609375,2021-11-29 22:59:45.252000+00:00,0.6866455078125,2021-11-29 22:59:45.252000+00:00,0.408935546875,2021-11-29 22:59:45.252000+00:00,-0.140380859375,2021-11-29 22:59:45.252000+00:00,0.08544921875,2021-11-29 22:59:45.252000+00:00,0.1434326171875,2021-11-29 22:59:45.252000+00:00,24.17411572282251,2021-11-29 22:59:45.252000+00:00,23.74795878718634,2021-11-29 22:59:45.252000+00:00,-32.0999870300293,2021-11-29 22:59:45.253000+00:00
