idx,L:D7TOR,L:D7TOR Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:V5QSET,L:V5QSET Timestamp
30,24.07905721489206,2021-11-30 22:42:37.399000+00:00,168.511962890625,2021-11-30 22:42:37.399000+00:00,16.436767578125,2021-11-30 22:42:37.399000+00:00,0.4425048828125,2021-11-30 22:42:37.399000+00:00,0.421142578125,2021-11-30 22:42:37.399000+00:00,-0.1495361328125,2021-11-30 22:42:37.399000+00:00,-0.0579833984375,2021-11-30 22:42:37.399000+00:00,3.5186767578125,2021-11-30 22:42:37.399000+00:00,1.9439697265625,2021-11-30 22:42:37.399000+00:00,-0.0579833984375,2021-11-30 22:42:37.399000+00:00,0.29296875,2021-11-30 22:42:37.399000+00:00,0.13427734375,2021-11-30 22:42:37.399000+00:00,0.5859375,2021-11-30 22:42:37.399000+00:00,0.13427734375,2021-11-30 22:42:37.399000+00:00,0.958251953125,2021-11-30 22:42:37.399000+00:00,1.3580322265625,2021-11-30 22:42:37.399000+00:00,0.0579833984375,2021-11-30 22:42:37.399000+00:00,0.1251220703125,2021-11-30 22:42:37.399000+00:00,0.81787109375,2021-11-30 22:42:37.399000+00:00,0.03662109375,2021-11-30 22:42:37.399000+00:00,0.128173828125,2021-11-30 22:42:37.399000+00:00,0.1007080078125,2021-11-30 22:42:37.399000+00:00,0.5126953125,2021-11-30 22:42:37.399000+00:00,1.2298583984375,2021-11-30 22:42:37.399000+00:00,0.01220703125,2021-11-30 22:42:37.399000+00:00,0.3997802734375,2021-11-30 22:42:37.399000+00:00,0.20751953125,2021-11-30 22:42:37.399000+00:00,0.5645751953125,2021-11-30 22:42:37.399000+00:00,-0.115966796875,2021-11-30 22:42:37.399000+00:00,0.3265380859375,2021-11-30 22:42:37.399000+00:00,0.0823974609375,2021-11-30 22:42:37.399000+00:00,0.2471923828125,2021-11-30 22:42:37.399000+00:00,232.52294921875,2021-11-30 22:42:37.399000+00:00,26.58096102949585,2021-11-30 22:42:37.399000+00:00,24.660729558492736,2021-11-30 22:42:37.399000+00:00,25.24159440633911,2021-11-30 22:42:37.399000+00:00,-32.19999694824219,2021-11-30 22:42:37.399000+00:00
31,24.34029083675162,2021-11-30 22:42:37.466000+00:00,168.511962890625,2021-11-30 22:42:37.466000+00:00,19.158935546875,2021-11-30 22:42:37.466000+00:00,0.42724609375,2021-11-30 22:42:37.466000+00:00,0.4913330078125,2021-11-30 22:42:37.466000+00:00,-0.0823974609375,2021-11-30 22:42:37.466000+00:00,-0.079345703125,2021-11-30 22:42:37.466000+00:00,3.033447265625,2021-11-30 22:42:37.466000+00:00,1.7730712890625,2021-11-30 22:42:37.466000+00:00,-0.0457763671875,2021-11-30 22:42:37.466000+00:00,0.4608154296875,2021-11-30 22:42:37.466000+00:00,0.1068115234375,2021-11-30 22:42:37.466000+00:00,0.567626953125,2021-11-30 22:42:37.466000+00:00,0.0152587890625,2021-11-30 22:42:37.466000+00:00,1.7608642578125,2021-11-30 22:42:37.466000+00:00,1.47705078125,2021-11-30 22:42:37.466000+00:00,0.0091552734375,2021-11-30 22:42:37.466000+00:00,0.1861572265625,2021-11-30 22:42:37.466000+00:00,1.708984375,2021-11-30 22:42:37.466000+00:00,-0.018310546875,2021-11-30 22:42:37.466000+00:00,0.177001953125,2021-11-30 22:42:37.466000+00:00,0.0701904296875,2021-11-30 22:42:37.466000+00:00,0.9429931640625,2021-11-30 22:42:37.466000+00:00,1.77001953125,2021-11-30 22:42:37.466000+00:00,0.1007080078125,2021-11-30 22:42:37.466000+00:00,-0.006103515625,2021-11-30 22:42:37.466000+00:00,0.286865234375,2021-11-30 22:42:37.466000+00:00,0.7537841796875,2021-11-30 22:42:37.466000+00:00,0.1800537109375,2021-11-30 22:42:37.466000+00:00,0.1678466796875,2021-11-30 22:42:37.466000+00:00,0.0091552734375,2021-11-30 22:42:37.466000+00:00,0.0518798828125,2021-11-30 22:42:37.466000+00:00,232.41363525390625,2021-11-30 22:42:37.466000+00:00,26.81188273836914,2021-11-30 22:42:37.466000+00:00,24.84800680755194,2021-11-30 22:42:37.466000+00:00,25.352964015710448,2021-11-30 22:42:37.466000+00:00,-32.19999694824219,2021-11-30 22:42:37.466000+00:00
32,24.19752362480512,2021-11-30 22:42:37.532000+00:00,168.511962890625,2021-11-30 22:42:37.532000+00:00,18.85986328125,2021-11-30 22:42:37.532000+00:00,0.4150390625,2021-11-30 22:42:37.532000+00:00,0.4974365234375,2021-11-30 22:42:37.532000+00:00,-0.3021240234375,2021-11-30 22:42:37.532000+00:00,-0.091552734375,2021-11-30 22:42:37.532000+00:00,3.253173828125,2021-11-30 22:42:37.532000+00:00,1.6571044921875,2021-11-30 22:42:37.532000+00:00,-0.1495361328125,2021-11-30 22:42:37.532000+00:00,0.79345703125,2021-11-30 22:42:37.532000+00:00,0.2899169921875,2021-11-30 22:42:37.532000+00:00,0.6683349609375,2021-11-30 22:42:37.532000+00:00,0.103759765625,2021-11-30 22:42:37.532000+00:00,1.20849609375,2021-11-30 22:42:37.532000+00:00,1.483154296875,2021-11-30 22:42:37.532000+00:00,0.1800537109375,2021-11-30 22:42:37.532000+00:00,0.1251220703125,2021-11-30 22:42:37.532000+00:00,1.153564453125,2021-11-30 22:42:37.532000+00:00,0.0335693359375,2021-11-30 22:42:37.532000+00:00,0.20751953125,2021-11-30 22:42:37.532000+00:00,0.1312255859375,2021-11-30 22:42:37.532000+00:00,0.7476806640625,2021-11-30 22:42:37.532000+00:00,1.6510009765625,2021-11-30 22:42:37.532000+00:00,0.0244140625,2021-11-30 22:42:37.532000+00:00,0.3570556640625,2021-11-30 22:42:37.532000+00:00,0.3387451171875,2021-11-30 22:42:37.532000+00:00,0.970458984375,2021-11-30 22:42:37.532000+00:00,0.0762939453125,2021-11-30 22:42:37.532000+00:00,0.3570556640625,2021-11-30 22:42:37.532000+00:00,0.03662109375,2021-11-30 22:42:37.532000+00:00,0.06103515625,2021-11-30 22:42:37.532000+00:00,232.3043212890625,2021-11-30 22:42:37.532000+00:00,26.64649286579773,2021-11-30 22:42:37.532000+00:00,24.751298064185303,2021-11-30 22:42:37.532000+00:00,25.287452480786133,2021-11-30 22:42:37.532000+00:00,-32.19999694824219,2021-11-30 22:42:37.533000+00:00
33,23.994004407774995,2021-11-30 22:42:37.599000+00:00,168.511962890625,2021-11-30 22:42:37.599000+00:00,15.997314453125,2021-11-30 22:42:37.599000+00:00,0.3875732421875,2021-11-30 22:42:37.599000+00:00,0.4058837890625,2021-11-30 22:42:37.599000+00:00,-0.0732421875,2021-11-30 22:42:37.599000+00:00,-0.1129150390625,2021-11-30 22:42:37.599000+00:00,2.9266357421875,2021-11-30 22:42:37.599000+00:00,1.5045166015625,2021-11-30 22:42:37.599000+00:00,-0.08544921875,2021-11-30 22:42:37.599000+00:00,0.37841796875,2021-11-30 22:42:37.599000+00:00,-0.0030517578125,2021-11-30 22:42:37.599000+00:00,0.506591796875,2021-11-30 22:42:37.599000+00:00,-0.091552734375,2021-11-30 22:42:37.599000+00:00,1.3671875,2021-11-30 22:42:37.599000+00:00,1.3702392578125,2021-11-30 22:42:37.599000+00:00,0.1739501953125,2021-11-30 22:42:37.599000+00:00,0.18310546875,2021-11-30 22:42:37.599000+00:00,1.2969970703125,2021-11-30 22:42:37.599000+00:00,-0.09765625,2021-11-30 22:42:37.599000+00:00,0.2532958984375,2021-11-30 22:42:37.599000+00:00,0.1495361328125,2021-11-30 22:42:37.599000+00:00,0.433349609375,2021-11-30 22:42:37.599000+00:00,1.1444091796875,2021-11-30 22:42:37.599000+00:00,-0.1434326171875,2021-11-30 22:42:37.599000+00:00,0.1220703125,2021-11-30 22:42:37.599000+00:00,0.5218505859375,2021-11-30 22:42:37.599000+00:00,0.7354736328125,2021-11-30 22:42:37.599000+00:00,0.2349853515625,2021-11-30 22:42:37.599000+00:00,0.15869140625,2021-11-30 22:42:37.599000+00:00,-0.13427734375,2021-11-30 22:42:37.599000+00:00,0.10986328125,2021-11-30 22:42:37.599000+00:00,232.19500732421875,2021-11-30 22:42:37.599000+00:00,26.45613848415893,2021-11-30 22:42:37.599000+00:00,24.49033796303723,2021-11-30 22:42:37.599000+00:00,25.03850864807373,2021-11-30 22:42:37.599000+00:00,-32.19999694824219,2021-11-30 22:42:37.600000+00:00
34,24.097282816417145,2021-11-30 22:42:37.666000+00:00,168.511962890625,2021-11-30 22:42:37.666000+00:00,16.473388671875,2021-11-30 22:42:37.666000+00:00,0.5767822265625,2021-11-30 22:42:37.666000+00:00,0.5279541015625,2021-11-30 22:42:37.666000+00:00,-0.1800537109375,2021-11-30 22:42:37.666000+00:00,-0.0701904296875,2021-11-30 22:42:37.666000+00:00,2.6031494140625,2021-11-30 22:42:37.666000+00:00,1.458740234375,2021-11-30 22:42:37.666000+00:00,-0.0732421875,2021-11-30 22:42:37.666000+00:00,0.445556640625,2021-11-30 22:42:37.666000+00:00,0.1434326171875,2021-11-30 22:42:37.666000+00:00,0.274658203125,2021-11-30 22:42:37.666000+00:00,-0.201416015625,2021-11-30 22:42:37.666000+00:00,1.568603515625,2021-11-30 22:42:37.666000+00:00,1.5380859375,2021-11-30 22:42:37.666000+00:00,0.1129150390625,2021-11-30 22:42:37.666000+00:00,0.042724609375,2021-11-30 22:42:37.666000+00:00,1.7852783203125,2021-11-30 22:42:37.666000+00:00,0.0885009765625,2021-11-30 22:42:37.666000+00:00,0.2410888671875,2021-11-30 22:42:37.666000+00:00,0.10986328125,2021-11-30 22:42:37.666000+00:00,0.5462646484375,2021-11-30 22:42:37.666000+00:00,1.26953125,2021-11-30 22:42:37.666000+00:00,-0.592041015625,2021-11-30 22:42:37.666000+00:00,0.2593994140625,2021-11-30 22:42:37.666000+00:00,0.360107421875,2021-11-30 22:42:37.666000+00:00,0.7843017578125,2021-11-30 22:42:37.666000+00:00,0.13427734375,2021-11-30 22:42:37.666000+00:00,0.0946044921875,2021-11-30 22:42:37.666000+00:00,0.09765625,2021-11-30 22:42:37.666000+00:00,-0.0732421875,2021-11-30 22:42:37.666000+00:00,232.085693359375,2021-11-30 22:42:37.666000+00:00,26.687060193032224,2021-11-30 22:42:37.666000+00:00,24.65151920198163,2021-11-30 22:42:37.666000+00:00,25.254696713323973,2021-11-30 22:42:37.666000+00:00,-32.19999694824219,2021-11-30 22:42:37.666000+00:00
35,24.01830520980844,2021-11-30 22:42:37.732000+00:00,168.511962890625,2021-11-30 22:42:37.732000+00:00,16.156005859375,2021-11-30 22:42:37.732000+00:00,0.47607421875,2021-11-30 22:42:37.732000+00:00,0.030517578125,2021-11-30 22:42:37.732000+00:00,-0.164794921875,2021-11-30 22:42:37.732000+00:00,-0.0244140625,2021-11-30 22:42:37.732000+00:00,3.033447265625,2021-11-30 22:42:37.732000+00:00,1.5167236328125,2021-11-30 22:42:37.732000+00:00,-0.091552734375,2021-11-30 22:42:37.732000+00:00,0.457763671875,2021-11-30 22:42:37.732000+00:00,0.1312255859375,2021-11-30 22:42:37.732000+00:00,0.6256103515625,2021-11-30 22:42:37.732000+00:00,-0.1434326171875,2021-11-30 22:42:37.732000+00:00,1.3824462890625,2021-11-30 22:42:37.732000+00:00,1.3580322265625,2021-11-30 22:42:37.732000+00:00,0.0579833984375,2021-11-30 22:42:37.732000+00:00,0.2593994140625,2021-11-30 22:42:37.732000+00:00,1.629638671875,2021-11-30 22:42:37.732000+00:00,-0.1434326171875,2021-11-30 22:42:37.732000+00:00,0.189208984375,2021-11-30 22:42:37.732000+00:00,0.1190185546875,2021-11-30 22:42:37.732000+00:00,0.37841796875,2021-11-30 22:42:37.732000+00:00,1.129150390625,2021-11-30 22:42:37.732000+00:00,-0.03662109375,2021-11-30 22:42:37.732000+00:00,0.1251220703125,2021-11-30 22:42:37.732000+00:00,0.42724609375,2021-11-30 22:42:37.732000+00:00,0.6927490234375,2021-11-30 22:42:37.732000+00:00,-0.048828125,2021-11-30 22:42:37.732000+00:00,0.1922607421875,2021-11-30 22:42:37.732000+00:00,0.042724609375,2021-11-30 22:42:37.732000+00:00,0.0213623046875,2021-11-30 22:42:37.732000+00:00,231.97637939453125,2021-11-30 22:42:37.732000+00:00,26.41557115692444,2021-11-30 22:42:37.732000+00:00,24.508758676059447,2021-11-30 22:42:37.732000+00:00,25.07126441553589,2021-11-30 22:42:37.732000+00:00,-32.19999694824219,2021-11-30 22:42:37.733000+00:00
36,24.322065235226532,2021-11-30 22:42:37.799000+00:00,168.511962890625,2021-11-30 22:42:37.799000+00:00,16.650390625,2021-11-30 22:42:37.799000+00:00,0.506591796875,2021-11-30 22:42:37.799000+00:00,0.396728515625,2021-11-30 22:42:37.799000+00:00,-0.115966796875,2021-11-30 22:42:37.799000+00:00,-0.067138671875,2021-11-30 22:42:37.799000+00:00,3.1982421875,2021-11-30 22:42:37.799000+00:00,1.6571044921875,2021-11-30 22:42:37.799000+00:00,-0.225830078125,2021-11-30 22:42:37.799000+00:00,0.7598876953125,2021-11-30 22:42:37.799000+00:00,0.1007080078125,2021-11-30 22:42:37.799000+00:00,0.86669921875,2021-11-30 22:42:37.799000+00:00,-0.0762939453125,2021-11-30 22:42:37.799000+00:00,1.46484375,2021-11-30 22:42:37.799000+00:00,1.3824462890625,2021-11-30 22:42:37.799000+00:00,-0.0396728515625,2021-11-30 22:42:37.799000+00:00,0.1861572265625,2021-11-30 22:42:37.799000+00:00,1.3946533203125,2021-11-30 22:42:37.799000+00:00,-0.018310546875,2021-11-30 22:42:37.799000+00:00,0.2288818359375,2021-11-30 22:42:37.799000+00:00,-0.0885009765625,2021-11-30 22:42:37.799000+00:00,0.35400390625,2021-11-30 22:42:37.799000+00:00,1.177978515625,2021-11-30 22:42:37.799000+00:00,-0.225830078125,2021-11-30 22:42:37.799000+00:00,-0.030517578125,2021-11-30 22:42:37.799000+00:00,0.2288818359375,2021-11-30 22:42:37.799000+00:00,0.738525390625,2021-11-30 22:42:37.799000+00:00,0.0518798828125,2021-11-30 22:42:37.799000+00:00,0.3692626953125,2021-11-30 22:42:37.799000+00:00,0.06103515625,2021-11-30 22:42:37.799000+00:00,0.433349609375,2021-11-30 22:42:37.799000+00:00,231.8670654296875,2021-11-30 22:42:37.799000+00:00,26.774435974768064,2021-11-30 22:42:37.799000+00:00,24.88484823359637,2021-11-30 22:42:37.799000+00:00,25.44468016460449,2021-11-30 22:42:37.799000+00:00,-32.19999694824219,2021-11-30 22:42:37.800000+00:00
37,24.34940363751416,2021-11-30 22:42:37.866000+00:00,168.511962890625,2021-11-30 22:42:37.866000+00:00,16.021728515625,2021-11-30 22:42:37.866000+00:00,0.5584716796875,2021-11-30 22:42:37.866000+00:00,0.2685546875,2021-11-30 22:42:37.866000+00:00,-0.3204345703125,2021-11-30 22:42:37.866000+00:00,-0.067138671875,2021-11-30 22:42:37.866000+00:00,3.2562255859375,2021-11-30 22:42:37.866000+00:00,1.7852783203125,2021-11-30 22:42:37.866000+00:00,-0.048828125,2021-11-30 22:42:37.866000+00:00,0.4180908203125,2021-11-30 22:42:37.866000+00:00,-0.06103515625,2021-11-30 22:42:37.866000+00:00,0.3692626953125,2021-11-30 22:42:37.866000+00:00,0.1190185546875,2021-11-30 22:42:37.866000+00:00,1.2786865234375,2021-11-30 22:42:37.866000+00:00,1.52587890625,2021-11-30 22:42:37.866000+00:00,0.15869140625,2021-11-30 22:42:37.866000+00:00,0.08544921875,2021-11-30 22:42:37.866000+00:00,1.446533203125,2021-11-30 22:42:37.866000+00:00,-0.10986328125,2021-11-30 22:42:37.866000+00:00,0.1373291015625,2021-11-30 22:42:37.866000+00:00,0.03662109375,2021-11-30 22:42:37.866000+00:00,0.543212890625,2021-11-30 22:42:37.866000+00:00,1.46484375,2021-11-30 22:42:37.866000+00:00,-0.01220703125,2021-11-30 22:42:37.866000+00:00,0.0579833984375,2021-11-30 22:42:37.866000+00:00,0.286865234375,2021-11-30 22:42:37.866000+00:00,0.616455078125,2021-11-30 22:42:37.866000+00:00,-0.01220703125,2021-11-30 22:42:37.866000+00:00,0.177001953125,2021-11-30 22:42:37.866000+00:00,0.030517578125,2021-11-30 22:42:37.866000+00:00,0.067138671875,2021-11-30 22:42:37.866000+00:00,231.75775146484372,2021-11-30 22:42:37.866000+00:00,26.76819484750122,2021-11-30 22:42:37.866000+00:00,24.88638329301489,2021-11-30 22:42:37.866000+00:00,25.44140458785828,2021-11-30 22:42:37.866000+00:00,-32.19999694824219,2021-11-30 22:42:37.866000+00:00
38,24.151959620992404,2021-11-30 22:42:37.932000+00:00,168.511962890625,2021-11-30 22:42:37.932000+00:00,15.191650390625,2021-11-30 22:42:37.932000+00:00,0.4302978515625,2021-11-30 22:42:37.932000+00:00,0.384521484375,2021-11-30 22:42:37.932000+00:00,-0.1678466796875,2021-11-30 22:42:37.932000+00:00,-0.1556396484375,2021-11-30 22:42:37.932000+00:00,3.3355712890625,2021-11-30 22:42:37.932000+00:00,1.6998291015625,2021-11-30 22:42:37.932000+00:00,-0.103759765625,2021-11-30 22:42:37.932000+00:00,0.1922607421875,2021-11-30 22:42:37.932000+00:00,0.2227783203125,2021-11-30 22:42:37.932000+00:00,0.341796875,2021-11-30 22:42:37.932000+00:00,0.03662109375,2021-11-30 22:42:37.932000+00:00,1.0345458984375,2021-11-30 22:42:37.932000+00:00,1.409912109375,2021-11-30 22:42:37.932000+00:00,0.0946044921875,2021-11-30 22:42:37.932000+00:00,0.054931640625,2021-11-30 22:42:37.932000+00:00,1.0711669921875,2021-11-30 22:42:37.932000+00:00,0.01220703125,2021-11-30 22:42:37.932000+00:00,0.25634765625,2021-11-30 22:42:37.932000+00:00,0.091552734375,2021-11-30 22:42:37.932000+00:00,0.390625,2021-11-30 22:42:37.932000+00:00,1.373291015625,2021-11-30 22:42:37.932000+00:00,-0.1556396484375,2021-11-30 22:42:37.932000+00:00,0.1373291015625,2021-11-30 22:42:37.932000+00:00,0.0885009765625,2021-11-30 22:42:37.932000+00:00,0.54931640625,2021-11-30 22:42:37.932000+00:00,0.1312255859375,2021-11-30 22:42:37.932000+00:00,0.45166015625,2021-11-30 22:42:37.932000+00:00,0.079345703125,2021-11-30 22:42:37.932000+00:00,0.1617431640625,2021-11-30 22:42:37.932000+00:00,231.6484375,2021-11-30 22:42:37.932000+00:00,26.624648920363768,2021-11-30 22:42:37.932000+00:00,24.70371122221124,2021-11-30 22:42:37.932000+00:00,25.231767676100464,2021-11-30 22:42:37.932000+00:00,-32.19999694824219,2021-11-30 22:42:37.933000+00:00
39,24.398005241581057,2021-11-30 22:42:37.999000+00:00,168.511962890625,2021-11-30 22:42:37.999000+00:00,14.39208984375,2021-11-30 22:42:37.999000+00:00,0.4119873046875,2021-11-30 22:42:37.999000+00:00,0.52490234375,2021-11-30 22:42:37.999000+00:00,-0.30517578125,2021-11-30 22:42:37.999000+00:00,-0.177001953125,2021-11-30 22:42:37.999000+00:00,2.9937744140625,2021-11-30 22:42:37.999000+00:00,1.5625,2021-11-30 22:42:37.999000+00:00,-0.2288818359375,2021-11-30 22:42:37.999000+00:00,0.7354736328125,2021-11-30 22:42:37.999000+00:00,0.20751953125,2021-11-30 22:42:37.999000+00:00,0.3753662109375,2021-11-30 22:42:37.999000+00:00,-0.1861572265625,2021-11-30 22:42:37.999000+00:00,1.2420654296875,2021-11-30 22:42:37.999000+00:00,1.5228271484375,2021-11-30 22:42:37.999000+00:00,0.0091552734375,2021-11-30 22:42:37.999000+00:00,0.164794921875,2021-11-30 22:42:37.999000+00:00,1.3092041015625,2021-11-30 22:42:37.999000+00:00,0.0457763671875,2021-11-30 22:42:37.999000+00:00,0.177001953125,2021-11-30 22:42:37.999000+00:00,0.1953125,2021-11-30 22:42:37.999000+00:00,0.35400390625,2021-11-30 22:42:37.999000+00:00,0.9552001953125,2021-11-30 22:42:37.999000+00:00,-0.128173828125,2021-11-30 22:42:37.999000+00:00,-0.006103515625,2021-11-30 22:42:37.999000+00:00,0.1983642578125,2021-11-30 22:42:37.999000+00:00,0.54931640625,2021-11-30 22:42:37.999000+00:00,-0.091552734375,2021-11-30 22:42:37.999000+00:00,0.29296875,2021-11-30 22:42:37.999000+00:00,0.0152587890625,2021-11-30 22:42:37.999000+00:00,0.15869140625,2021-11-30 22:42:37.999000+00:00,231.53912353515625,2021-11-30 22:42:37.999000+00:00,26.79940048383545,2021-11-30 22:42:37.999000+00:00,24.877172936503783,2021-11-30 22:42:37.999000+00:00,25.44140458785828,2021-11-30 22:42:37.999000+00:00,-32.19999694824219,2021-11-30 22:42:38+00:00
40,24.47394524793558,2021-11-30 22:42:38.066000+00:00,168.511962890625,2021-11-30 22:42:38.066000+00:00,16.265869140625,2021-11-30 22:42:38.066000+00:00,0.030517578125,2021-11-30 22:42:38.066000+00:00,0.1922607421875,2021-11-30 22:42:38.066000+00:00,0.0732421875,2021-11-30 22:42:38.066000+00:00,0.0732421875,2021-11-30 22:42:38.066000+00:00,2.4200439453125,2021-11-30 22:42:38.066000+00:00,1.385498046875,2021-11-30 22:42:38.066000+00:00,0.1678466796875,2021-11-30 22:42:38.066000+00:00,0.4669189453125,2021-11-30 22:42:38.066000+00:00,-0.250244140625,2021-11-30 22:42:38.066000+00:00,0.604248046875,2021-11-30 22:42:38.066000+00:00,-0.0885009765625,2021-11-30 22:42:38.066000+00:00,1.37939453125,2021-11-30 22:42:38.066000+00:00,1.4923095703125,2021-11-30 22:42:38.066000+00:00,0.1556396484375,2021-11-30 22:42:38.066000+00:00,0.213623046875,2021-11-30 22:42:38.066000+00:00,1.666259765625,2021-11-30 22:42:38.066000+00:00,0.067138671875,2021-11-30 22:42:38.066000+00:00,0.1312255859375,2021-11-30 22:42:38.066000+00:00,0.152587890625,2021-11-30 22:42:38.066000+00:00,0.4913330078125,2021-11-30 22:42:38.066000+00:00,1.47705078125,2021-11-30 22:42:38.066000+00:00,0.018310546875,2021-11-30 22:42:38.066000+00:00,0.0396728515625,2021-11-30 22:42:38.066000+00:00,0.3875732421875,2021-11-30 22:42:38.066000+00:00,0.830078125,2021-11-30 22:42:38.066000+00:00,0.09765625,2021-11-30 22:42:38.066000+00:00,0.189208984375,2021-11-30 22:42:38.066000+00:00,0.030517578125,2021-11-30 22:42:38.066000+00:00,0.164794921875,2021-11-30 22:42:38.066000+00:00,231.4298095703125,2021-11-30 22:42:38.066000+00:00,26.83060612016968,2021-11-30 22:42:38.066000+00:00,24.92015460022229,2021-11-30 22:42:38.066000+00:00,25.44140458785828,2021-11-30 22:42:38.066000+00:00,-32.19999694824219,2021-11-30 22:42:38.066000+00:00
41,24.64101326191553,2021-11-30 22:42:38.133000+00:00,168.511962890625,2021-11-30 22:42:38.133000+00:00,17.999267578125,2021-11-30 22:42:38.133000+00:00,0.3936767578125,2021-11-30 22:42:38.133000+00:00,0.3936767578125,2021-11-30 22:42:38.133000+00:00,-0.1190185546875,2021-11-30 22:42:38.133000+00:00,-0.048828125,2021-11-30 22:42:38.133000+00:00,3.18603515625,2021-11-30 22:42:38.133000+00:00,1.6815185546875,2021-11-30 22:42:38.133000+00:00,-0.244140625,2021-11-30 22:42:38.133000+00:00,0.9674072265625,2021-11-30 22:42:38.133000+00:00,0.3509521484375,2021-11-30 22:42:38.133000+00:00,0.8056640625,2021-11-30 22:42:38.133000+00:00,0.115966796875,2021-11-30 22:42:38.133000+00:00,1.336669921875,2021-11-30 22:42:38.133000+00:00,1.483154296875,2021-11-30 22:42:38.133000+00:00,0.0701904296875,2021-11-30 22:42:38.133000+00:00,0.1373291015625,2021-11-30 22:42:38.133000+00:00,1.3275146484375,2021-11-30 22:42:38.133000+00:00,0.1373291015625,2021-11-30 22:42:38.133000+00:00,0.2044677734375,2021-11-30 22:42:38.133000+00:00,0.1312255859375,2021-11-30 22:42:38.133000+00:00,0.445556640625,2021-11-30 22:42:38.133000+00:00,1.2786865234375,2021-11-30 22:42:38.133000+00:00,-0.2838134765625,2021-11-30 22:42:38.133000+00:00,0.1251220703125,2021-11-30 22:42:38.133000+00:00,0.4913330078125,2021-11-30 22:42:38.133000+00:00,0.76904296875,2021-11-30 22:42:38.133000+00:00,-0.0244140625,2021-11-30 22:42:38.133000+00:00,0.29296875,2021-11-30 22:42:38.133000+00:00,0.0244140625,2021-11-30 22:42:38.133000+00:00,0.146484375,2021-11-30 22:42:38.133000+00:00,231.32049560546875,2021-11-30 22:42:38.133000+00:00,27.080251210843503,2021-11-30 22:42:38.133000+00:00,25.184184820207395,2021-11-30 22:42:38.133000+00:00,25.746033225256348,2021-11-30 22:42:38.133000+00:00,-32.19999694824219,2021-11-30 22:42:38.133000+00:00
