idx,L:D7TOR,L:D7TOR Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
50,23.945402803708102,2021-11-29 22:50:32.381000+00:00,24.29845553572247,2021-11-29 22:50:32.381000+00:00,176.715087890625,2021-11-29 22:50:32.381000+00:00,9.747314453125,2021-11-29 22:50:32.381000+00:00,0.52490234375,2021-11-29 22:50:32.381000+00:00,0.5279541015625,2021-11-29 22:50:32.381000+00:00,0.0579833984375,2021-11-29 22:50:32.381000+00:00,0.2044677734375,2021-11-29 22:50:32.381000+00:00,1.7822265625,2021-11-29 22:50:32.381000+00:00,0.9796142578125,2021-11-29 22:50:32.381000+00:00,0.018310546875,2021-11-29 22:50:32.381000+00:00,0.4791259765625,2021-11-29 22:50:32.381000+00:00,0.40283203125,2021-11-29 22:50:32.381000+00:00,0.3662109375,2021-11-29 22:50:32.381000+00:00,0.018310546875,2021-11-29 22:50:32.381000+00:00,0.6866455078125,2021-11-29 22:50:32.381000+00:00,0.8880615234375,2021-11-29 22:50:32.381000+00:00,0.0396728515625,2021-11-29 22:50:32.381000+00:00,-0.2288818359375,2021-11-29 22:50:32.381000+00:00,0.3326416015625,2021-11-29 22:50:32.381000+00:00,-0.06103515625,2021-11-29 22:50:32.381000+00:00,0.09765625,2021-11-29 22:50:32.381000+00:00,0.2227783203125,2021-11-29 22:50:32.381000+00:00,0.2685546875,2021-11-29 22:50:32.381000+00:00,0.408935546875,2021-11-29 22:50:32.381000+00:00,-0.3021240234375,2021-11-29 22:50:32.381000+00:00,0.1800537109375,2021-11-29 22:50:32.381000+00:00,0.2044677734375,2021-11-29 22:50:32.381000+00:00,0.8148193359375,2021-11-29 22:50:32.381000+00:00,0.469970703125,2021-11-29 22:50:32.381000+00:00,0.3326416015625,2021-11-29 22:50:32.381000+00:00,-0.0579833984375,2021-11-29 22:50:32.381000+00:00,0.0274658203125,2021-11-29 22:50:32.381000+00:00,24.88128096425537,2021-11-29 22:50:32.381000+00:00,228.74755859375,2021-11-29 22:50:32.381000+00:00,26.45925904779236,2021-11-29 22:50:32.381000+00:00,-32.19999694824219,2021-11-29 22:50:32.382000+00:00
51,23.690244382356905,2021-11-29 22:50:32.448000+00:00,24.043635672248477,2021-11-29 22:50:32.448000+00:00,176.617431640625,2021-11-29 22:50:32.448000+00:00,11.224365234375,2021-11-29 22:50:32.448000+00:00,0.37841796875,2021-11-29 22:50:32.448000+00:00,0.2716064453125,2021-11-29 22:50:32.448000+00:00,-0.0274658203125,2021-11-29 22:50:32.448000+00:00,0.0274658203125,2021-11-29 22:50:32.448000+00:00,1.5106201171875,2021-11-29 22:50:32.448000+00:00,0.8270263671875,2021-11-29 22:50:32.448000+00:00,0.03662109375,2021-11-29 22:50:32.448000+00:00,0.4364013671875,2021-11-29 22:50:32.448000+00:00,0.445556640625,2021-11-29 22:50:32.448000+00:00,0.604248046875,2021-11-29 22:50:32.448000+00:00,0.3662109375,2021-11-29 22:50:32.448000+00:00,1.312255859375,2021-11-29 22:50:32.448000+00:00,1.171875,2021-11-29 22:50:32.448000+00:00,0.006103515625,2021-11-29 22:50:32.448000+00:00,0.177001953125,2021-11-29 22:50:32.448000+00:00,0.6500244140625,2021-11-29 22:50:32.448000+00:00,-0.0518798828125,2021-11-29 22:50:32.448000+00:00,0.018310546875,2021-11-29 22:50:32.448000+00:00,0.15869140625,2021-11-29 22:50:32.448000+00:00,0.18310546875,2021-11-29 22:50:32.448000+00:00,0.15869140625,2021-11-29 22:50:32.448000+00:00,-0.2960205078125,2021-11-29 22:50:32.448000+00:00,0.1129150390625,2021-11-29 22:50:32.448000+00:00,0.2166748046875,2021-11-29 22:50:32.448000+00:00,0.9490966796875,2021-11-29 22:50:32.448000+00:00,0.29296875,2021-11-29 22:50:32.448000+00:00,0.3570556640625,2021-11-29 22:50:32.448000+00:00,0.08544921875,2021-11-29 22:50:32.448000+00:00,0.0213623046875,2021-11-29 22:50:32.448000+00:00,24.64543943852783,2021-11-29 22:50:32.448000+00:00,228.759765625,2021-11-29 22:50:32.448000+00:00,26.07230915724792,2021-11-29 22:50:32.448000+00:00,-32.19999694824219,2021-11-29 22:50:32.448000+00:00
52,23.59911637473148,2021-11-29 22:50:32.514000+00:00,23.98837353318182,2021-11-29 22:50:32.514000+00:00,176.519775390625,2021-11-29 22:50:32.514000+00:00,12.21923828125,2021-11-29 22:50:32.514000+00:00,0.4486083984375,2021-11-29 22:50:32.514000+00:00,0.238037109375,2021-11-29 22:50:32.514000+00:00,-0.006103515625,2021-11-29 22:50:32.514000+00:00,-0.115966796875,2021-11-29 22:50:32.514000+00:00,1.9683837890625,2021-11-29 22:50:32.514000+00:00,0.7049560546875,2021-11-29 22:50:32.514000+00:00,-0.103759765625,2021-11-29 22:50:32.514000+00:00,0.6683349609375,2021-11-29 22:50:32.514000+00:00,0.494384765625,2021-11-29 22:50:32.514000+00:00,0.860595703125,2021-11-29 22:50:32.514000+00:00,0.1861572265625,2021-11-29 22:50:32.514000+00:00,1.324462890625,2021-11-29 22:50:32.514000+00:00,0.927734375,2021-11-29 22:50:32.514000+00:00,0.0335693359375,2021-11-29 22:50:32.514000+00:00,0.0823974609375,2021-11-29 22:50:32.514000+00:00,0.537109375,2021-11-29 22:50:32.514000+00:00,-0.0396728515625,2021-11-29 22:50:32.514000+00:00,-0.079345703125,2021-11-29 22:50:32.514000+00:00,0.2044677734375,2021-11-29 22:50:32.514000+00:00,0.2105712890625,2021-11-29 22:50:32.514000+00:00,0.0823974609375,2021-11-29 22:50:32.514000+00:00,-0.115966796875,2021-11-29 22:50:32.514000+00:00,0.1678466796875,2021-11-29 22:50:32.514000+00:00,0.18310546875,2021-11-29 22:50:32.514000+00:00,1.080322265625,2021-11-29 22:50:32.514000+00:00,0.3997802734375,2021-11-29 22:50:32.514000+00:00,0.2777099609375,2021-11-29 22:50:32.514000+00:00,0.018310546875,2021-11-29 22:50:32.514000+00:00,0.079345703125,2021-11-29 22:50:32.514000+00:00,24.579927903603515,2021-11-29 22:50:32.514000+00:00,228.9306640625,2021-11-29 22:50:32.514000+00:00,26.03798295728027,2021-11-29 22:50:32.514000+00:00,-32.19999694824219,2021-11-29 22:50:32.515000+00:00
53,24.01223000930008,2021-11-29 22:50:32.581000+00:00,24.404374635600217,2021-11-29 22:50:32.581000+00:00,176.422119140625,2021-11-29 22:50:32.581000+00:00,11.962890625,2021-11-29 22:50:32.581000+00:00,0.390625,2021-11-29 22:50:32.581000+00:00,0.189208984375,2021-11-29 22:50:32.581000+00:00,0.1953125,2021-11-29 22:50:32.581000+00:00,0.2227783203125,2021-11-29 22:50:32.581000+00:00,1.824951171875,2021-11-29 22:50:32.581000+00:00,0.921630859375,2021-11-29 22:50:32.581000+00:00,0.0457763671875,2021-11-29 22:50:32.581000+00:00,0.3387451171875,2021-11-29 22:50:32.581000+00:00,0.5767822265625,2021-11-29 22:50:32.581000+00:00,0.8544921875,2021-11-29 22:50:32.581000+00:00,0.32958984375,2021-11-29 22:50:32.581000+00:00,1.1199951171875,2021-11-29 22:50:32.581000+00:00,1.007080078125,2021-11-29 22:50:32.581000+00:00,0.0518798828125,2021-11-29 22:50:32.581000+00:00,0.0457763671875,2021-11-29 22:50:32.581000+00:00,0.5279541015625,2021-11-29 22:50:32.581000+00:00,0.0213623046875,2021-11-29 22:50:32.581000+00:00,0.152587890625,2021-11-29 22:50:32.581000+00:00,0.274658203125,2021-11-29 22:50:32.581000+00:00,0.1068115234375,2021-11-29 22:50:32.581000+00:00,0.2777099609375,2021-11-29 22:50:32.581000+00:00,-0.30517578125,2021-11-29 22:50:32.581000+00:00,0.1068115234375,2021-11-29 22:50:32.581000+00:00,0.1953125,2021-11-29 22:50:32.581000+00:00,0.74462890625,2021-11-29 22:50:32.581000+00:00,0.2593994140625,2021-11-29 22:50:32.581000+00:00,0.2960205078125,2021-11-29 22:50:32.581000+00:00,-0.01220703125,2021-11-29 22:50:32.581000+00:00,-0.079345703125,2021-11-29 22:50:32.581000+00:00,24.995926150372924,2021-11-29 22:50:32.581000+00:00,228.60107421875,2021-11-29 22:50:32.581000+00:00,26.490464684126582,2021-11-29 22:50:32.581000+00:00,-32.19999694824219,2021-11-29 22:50:32.582000+00:00
54,23.84212439506595,2021-11-29 22:50:32.648000+00:00,24.16030018805585,2021-11-29 22:50:32.648000+00:00,176.324462890625,2021-11-29 22:50:32.648000+00:00,12.176513671875,2021-11-29 22:50:32.648000+00:00,0.3021240234375,2021-11-29 22:50:32.648000+00:00,0.299072265625,2021-11-29 22:50:32.648000+00:00,0.103759765625,2021-11-29 22:50:32.648000+00:00,0.0640869140625,2021-11-29 22:50:32.648000+00:00,1.7730712890625,2021-11-29 22:50:32.648000+00:00,0.823974609375,2021-11-29 22:50:32.648000+00:00,-0.286865234375,2021-11-29 22:50:32.648000+00:00,0.616455078125,2021-11-29 22:50:32.648000+00:00,0.4180908203125,2021-11-29 22:50:32.648000+00:00,0.8758544921875,2021-11-29 22:50:32.648000+00:00,0.079345703125,2021-11-29 22:50:32.648000+00:00,0.84228515625,2021-11-29 22:50:32.648000+00:00,0.9918212890625,2021-11-29 22:50:32.648000+00:00,0.0,2021-11-29 22:50:32.648000+00:00,0.0,2021-11-29 22:50:32.648000+00:00,0.3753662109375,2021-11-29 22:50:32.648000+00:00,0.018310546875,2021-11-29 22:50:32.648000+00:00,0.1495361328125,2021-11-29 22:50:32.648000+00:00,0.0701904296875,2021-11-29 22:50:32.648000+00:00,0.4425048828125,2021-11-29 22:50:32.648000+00:00,0.3570556640625,2021-11-29 22:50:32.648000+00:00,0.3753662109375,2021-11-29 22:50:32.648000+00:00,0.10986328125,2021-11-29 22:50:32.648000+00:00,0.3021240234375,2021-11-29 22:50:32.648000+00:00,0.9063720703125,2021-11-29 22:50:32.648000+00:00,0.262451171875,2021-11-29 22:50:32.648000+00:00,0.347900390625,2021-11-29 22:50:32.648000+00:00,0.0,2021-11-29 22:50:32.648000+00:00,0.08544921875,2021-11-29 22:50:32.648000+00:00,24.64216386178161,2021-11-29 22:50:32.648000+00:00,228.94287109375,2021-11-29 22:50:32.648000+00:00,26.22209621165222,2021-11-29 22:50:32.648000+00:00,-32.19999694824219,2021-11-29 22:50:32.648000+00:00
55,23.486725165326785,2021-11-29 22:50:32.714000+00:00,23.813376759470763,2021-11-29 22:50:32.714000+00:00,176.226806640625,2021-11-29 22:50:32.714000+00:00,11.370849609375,2021-11-29 22:50:32.714000+00:00,0.421142578125,2021-11-29 22:50:32.714000+00:00,0.244140625,2021-11-29 22:50:32.714000+00:00,0.079345703125,2021-11-29 22:50:32.714000+00:00,0.1129150390625,2021-11-29 22:50:32.714000+00:00,1.654052734375,2021-11-29 22:50:32.714000+00:00,0.677490234375,2021-11-29 22:50:32.714000+00:00,0.0213623046875,2021-11-29 22:50:32.714000+00:00,0.4730224609375,2021-11-29 22:50:32.714000+00:00,0.4241943359375,2021-11-29 22:50:32.714000+00:00,0.5279541015625,2021-11-29 22:50:32.714000+00:00,0.0396728515625,2021-11-29 22:50:32.714000+00:00,1.3397216796875,2021-11-29 22:50:32.714000+00:00,1.080322265625,2021-11-29 22:50:32.714000+00:00,0.0152587890625,2021-11-29 22:50:32.714000+00:00,0.4730224609375,2021-11-29 22:50:32.714000+00:00,0.7537841796875,2021-11-29 22:50:32.714000+00:00,0.0885009765625,2021-11-29 22:50:32.714000+00:00,-0.030517578125,2021-11-29 22:50:32.714000+00:00,0.2044677734375,2021-11-29 22:50:32.714000+00:00,0.1739501953125,2021-11-29 22:50:32.714000+00:00,0.3509521484375,2021-11-29 22:50:32.714000+00:00,-0.06103515625,2021-11-29 22:50:32.714000+00:00,-0.091552734375,2021-11-29 22:50:32.714000+00:00,0.2288818359375,2021-11-29 22:50:32.714000+00:00,0.732421875,2021-11-29 22:50:32.714000+00:00,-0.1373291015625,2021-11-29 22:50:32.714000+00:00,0.2777099609375,2021-11-29 22:50:32.714000+00:00,0.0030517578125,2021-11-29 22:50:32.714000+00:00,-0.042724609375,2021-11-29 22:50:32.714000+00:00,24.29495272668274,2021-11-29 22:50:32.714000+00:00,228.64990234375,2021-11-29 22:50:32.714000+00:00,25.788337866606444,2021-11-29 22:50:32.714000+00:00,-32.19999694824219,2021-11-29 22:50:32.715000+00:00
56,23.64771797879837,2021-11-29 22:50:32.781000+00:00,24.051310969341063,2021-11-29 22:50:32.781000+00:00,176.129150390625,2021-11-29 22:50:32.781000+00:00,11.224365234375,2021-11-29 22:50:32.781000+00:00,0.4058837890625,2021-11-29 22:50:32.781000+00:00,0.262451171875,2021-11-29 22:50:32.781000+00:00,-0.0396728515625,2021-11-29 22:50:32.781000+00:00,0.054931640625,2021-11-29 22:50:32.781000+00:00,1.7425537109375,2021-11-29 22:50:32.781000+00:00,0.78125,2021-11-29 22:50:32.781000+00:00,-0.0396728515625,2021-11-29 22:50:32.781000+00:00,0.3662109375,2021-11-29 22:50:32.781000+00:00,0.506591796875,2021-11-29 22:50:32.781000+00:00,0.91552734375,2021-11-29 22:50:32.781000+00:00,0.140380859375,2021-11-29 22:50:32.781000+00:00,1.3092041015625,2021-11-29 22:50:32.781000+00:00,0.9429931640625,2021-11-29 22:50:32.781000+00:00,0.054931640625,2021-11-29 22:50:32.781000+00:00,0.1068115234375,2021-11-29 22:50:32.781000+00:00,0.6683349609375,2021-11-29 22:50:32.781000+00:00,-0.079345703125,2021-11-29 22:50:32.781000+00:00,0.006103515625,2021-11-29 22:50:32.781000+00:00,0.1556396484375,2021-11-29 22:50:32.781000+00:00,0.189208984375,2021-11-29 22:50:32.781000+00:00,0.40283203125,2021-11-29 22:50:32.781000+00:00,-0.3997802734375,2021-11-29 22:50:32.781000+00:00,0.1617431640625,2021-11-29 22:50:32.781000+00:00,0.238037109375,2021-11-29 22:50:32.781000+00:00,0.8270263671875,2021-11-29 22:50:32.781000+00:00,0.213623046875,2021-11-29 22:50:32.781000+00:00,0.164794921875,2021-11-29 22:50:32.781000+00:00,-0.0030517578125,2021-11-29 22:50:32.781000+00:00,0.08544921875,2021-11-29 22:50:32.781000+00:00,24.566825596618653,2021-11-29 22:50:32.781000+00:00,228.64990234375,2021-11-29 22:50:32.781000+00:00,26.028621266380004,2021-11-29 22:50:32.781000+00:00,-32.19999694824219,2021-11-29 22:50:32.782000+00:00
57,23.66898118057764,2021-11-29 22:50:32.848000+00:00,24.01446954329663,2021-11-29 22:50:32.848000+00:00,176.031494140625,2021-11-29 22:50:32.848000+00:00,10.7421875,2021-11-29 22:50:32.848000+00:00,0.555419921875,2021-11-29 22:50:32.848000+00:00,0.079345703125,2021-11-29 22:50:32.848000+00:00,-0.006103515625,2021-11-29 22:50:32.848000+00:00,0.1983642578125,2021-11-29 22:50:32.848000+00:00,1.800537109375,2021-11-29 22:50:32.848000+00:00,0.775146484375,2021-11-29 22:50:32.848000+00:00,-0.1007080078125,2021-11-29 22:50:32.848000+00:00,0.6591796875,2021-11-29 22:50:32.848000+00:00,0.50048828125,2021-11-29 22:50:32.848000+00:00,0.8209228515625,2021-11-29 22:50:32.848000+00:00,0.1220703125,2021-11-29 22:50:32.848000+00:00,0.5462646484375,2021-11-29 22:50:32.848000+00:00,0.8819580078125,2021-11-29 22:50:32.848000+00:00,-0.2105712890625,2021-11-29 22:50:32.848000+00:00,0.103759765625,2021-11-29 22:50:32.848000+00:00,0.3143310546875,2021-11-29 22:50:32.848000+00:00,-0.048828125,2021-11-29 22:50:32.848000+00:00,0.018310546875,2021-11-29 22:50:32.848000+00:00,0.0701904296875,2021-11-29 22:50:32.848000+00:00,0.3875732421875,2021-11-29 22:50:32.848000+00:00,0.244140625,2021-11-29 22:50:32.848000+00:00,-0.1190185546875,2021-11-29 22:50:32.848000+00:00,0.0885009765625,2021-11-29 22:50:32.848000+00:00,0.3082275390625,2021-11-29 22:50:32.848000+00:00,0.9063720703125,2021-11-29 22:50:32.848000+00:00,0.323486328125,2021-11-29 22:50:32.848000+00:00,0.128173828125,2021-11-29 22:50:32.848000+00:00,-0.0030517578125,2021-11-29 22:50:32.848000+00:00,-0.0244140625,2021-11-29 22:50:32.848000+00:00,24.5963057873346,2021-11-29 22:50:32.848000+00:00,228.80859375,2021-11-29 22:50:32.848000+00:00,26.12223817538269,2021-11-29 22:50:32.848000+00:00,-32.19999694824219,2021-11-29 22:50:32.848000+00:00
58,23.969703605741547,2021-11-29 22:50:32.914000+00:00,24.2923152980484,2021-11-29 22:50:32.914000+00:00,175.933837890625,2021-11-29 22:50:32.914000+00:00,10.528564453125,2021-11-29 22:50:32.914000+00:00,0.5035400390625,2021-11-29 22:50:32.914000+00:00,0.048828125,2021-11-29 22:50:32.914000+00:00,0.048828125,2021-11-29 22:50:32.914000+00:00,0.01220703125,2021-11-29 22:50:32.914000+00:00,1.6845703125,2021-11-29 22:50:32.914000+00:00,0.5615234375,2021-11-29 22:50:32.914000+00:00,0.042724609375,2021-11-29 22:50:32.914000+00:00,0.32958984375,2021-11-29 22:50:32.914000+00:00,0.518798828125,2021-11-29 22:50:32.914000+00:00,0.9063720703125,2021-11-29 22:50:32.914000+00:00,-0.054931640625,2021-11-29 22:50:32.914000+00:00,1.06201171875,2021-11-29 22:50:32.914000+00:00,0.8331298828125,2021-11-29 22:50:32.914000+00:00,0.13427734375,2021-11-29 22:50:32.914000+00:00,0.06103515625,2021-11-29 22:50:32.914000+00:00,0.518798828125,2021-11-29 22:50:32.914000+00:00,-0.0885009765625,2021-11-29 22:50:32.914000+00:00,0.06103515625,2021-11-29 22:50:32.914000+00:00,0.067138671875,2021-11-29 22:50:32.914000+00:00,0.1922607421875,2021-11-29 22:50:32.914000+00:00,0.4241943359375,2021-11-29 22:50:32.914000+00:00,-0.1922607421875,2021-11-29 22:50:32.914000+00:00,0.1220703125,2021-11-29 22:50:32.914000+00:00,0.225830078125,2021-11-29 22:50:32.914000+00:00,0.7110595703125,2021-11-29 22:50:32.914000+00:00,0.244140625,2021-11-29 22:50:32.914000+00:00,0.299072265625,2021-11-29 22:50:32.914000+00:00,0.091552734375,2021-11-29 22:50:32.914000+00:00,0.1953125,2021-11-29 22:50:32.914000+00:00,24.760084624645387,2021-11-29 22:50:32.914000+00:00,228.62548828125,2021-11-29 22:50:32.914000+00:00,26.30323086612121,2021-11-29 22:50:32.914000+00:00,-32.19999694824219,2021-11-29 22:50:32.915000+00:00
59,23.766184388711427,2021-11-29 22:50:32.981000+00:00,24.10964322724475,2021-11-29 22:50:32.981000+00:00,175.836181640625,2021-11-29 22:50:32.981000+00:00,11.676025390625,2021-11-29 22:50:32.981000+00:00,0.299072265625,2021-11-29 22:50:32.981000+00:00,0.0823974609375,2021-11-29 22:50:32.981000+00:00,0.06103515625,2021-11-29 22:50:32.981000+00:00,0.1373291015625,2021-11-29 22:50:32.981000+00:00,1.7059326171875,2021-11-29 22:50:32.981000+00:00,0.732421875,2021-11-29 22:50:32.981000+00:00,-0.0823974609375,2021-11-29 22:50:32.981000+00:00,0.762939453125,2021-11-29 22:50:32.981000+00:00,0.653076171875,2021-11-29 22:50:32.981000+00:00,0.93994140625,2021-11-29 22:50:32.981000+00:00,0.2716064453125,2021-11-29 22:50:32.981000+00:00,1.3153076171875,2021-11-29 22:50:32.981000+00:00,0.7781982421875,2021-11-29 22:50:32.981000+00:00,-0.091552734375,2021-11-29 22:50:32.981000+00:00,0.0946044921875,2021-11-29 22:50:32.981000+00:00,0.6561279296875,2021-11-29 22:50:32.981000+00:00,-0.0518798828125,2021-11-29 22:50:32.981000+00:00,-0.030517578125,2021-11-29 22:50:32.981000+00:00,0.1434326171875,2021-11-29 22:50:32.981000+00:00,0.2960205078125,2021-11-29 22:50:32.981000+00:00,0.4302978515625,2021-11-29 22:50:32.981000+00:00,-0.018310546875,2021-11-29 22:50:32.981000+00:00,-0.067138671875,2021-11-29 22:50:32.981000+00:00,0.1678466796875,2021-11-29 22:50:32.981000+00:00,0.62255859375,2021-11-29 22:50:32.981000+00:00,0.1861572265625,2021-11-29 22:50:32.981000+00:00,0.2685546875,2021-11-29 22:50:32.981000+00:00,0.18310546875,2021-11-29 22:50:32.981000+00:00,0.140380859375,2021-11-29 22:50:32.981000+00:00,24.5963057873346,2021-11-29 22:50:32.981000+00:00,228.7109375,2021-11-29 22:50:32.981000+00:00,26.15032324808349,2021-11-29 22:50:32.981000+00:00,-32.19999694824219,2021-11-29 22:50:32.982000+00:00
60,23.863387596845214,2021-11-29 22:50:33.048000+00:00,24.25240375316693,2021-11-29 22:50:33.048000+00:00,175.738525390625,2021-11-29 22:50:33.048000+00:00,13.482666015625,2021-11-29 22:50:33.048000+00:00,0.4913330078125,2021-11-29 22:50:33.048000+00:00,0.177001953125,2021-11-29 22:50:33.048000+00:00,0.13427734375,2021-11-29 22:50:33.048000+00:00,0.0457763671875,2021-11-29 22:50:33.048000+00:00,1.7913818359375,2021-11-29 22:50:33.048000+00:00,0.7232666015625,2021-11-29 22:50:33.048000+00:00,-0.146484375,2021-11-29 22:50:33.048000+00:00,0.7415771484375,2021-11-29 22:50:33.048000+00:00,0.6622314453125,2021-11-29 22:50:33.048000+00:00,1.141357421875,2021-11-29 22:50:33.048000+00:00,0.0640869140625,2021-11-29 22:50:33.048000+00:00,1.3092041015625,2021-11-29 22:50:33.048000+00:00,1.03759765625,2021-11-29 22:50:33.048000+00:00,0.0396728515625,2021-11-29 22:50:33.048000+00:00,0.03662109375,2021-11-29 22:50:33.048000+00:00,0.5645751953125,2021-11-29 22:50:33.048000+00:00,0.10986328125,2021-11-29 22:50:33.048000+00:00,0.0274658203125,2021-11-29 22:50:33.048000+00:00,0.1068115234375,2021-11-29 22:50:33.048000+00:00,0.360107421875,2021-11-29 22:50:33.048000+00:00,0.4913330078125,2021-11-29 22:50:33.048000+00:00,-0.0396728515625,2021-11-29 22:50:33.048000+00:00,0.0152587890625,2021-11-29 22:50:33.048000+00:00,0.1983642578125,2021-11-29 22:50:33.048000+00:00,0.9918212890625,2021-11-29 22:50:33.048000+00:00,0.1983642578125,2021-11-29 22:50:33.048000+00:00,0.48828125,2021-11-29 22:50:33.048000+00:00,-0.054931640625,2021-11-29 22:50:33.048000+00:00,0.0274658203125,2021-11-29 22:50:33.048000+00:00,24.88128096425537,2021-11-29 22:50:33.048000+00:00,228.80859375,2021-11-29 22:50:33.048000+00:00,26.309471993388065,2021-11-29 22:50:33.048000+00:00,-32.19999694824219,2021-11-29 22:50:33.048000+00:00
61,24.00311720853754,2021-11-29 22:50:33.114000+00:00,24.40590969501873,2021-11-29 22:50:33.114000+00:00,175.640869140625,2021-11-29 22:50:33.114000+00:00,11.785888671875,2021-11-29 22:50:33.114000+00:00,0.347900390625,2021-11-29 22:50:33.114000+00:00,0.23193359375,2021-11-29 22:50:33.114000+00:00,0.2960205078125,2021-11-29 22:50:33.114000+00:00,0.067138671875,2021-11-29 22:50:33.114000+00:00,1.8768310546875,2021-11-29 22:50:33.114000+00:00,0.677490234375,2021-11-29 22:50:33.114000+00:00,-0.1434326171875,2021-11-29 22:50:33.114000+00:00,0.5218505859375,2021-11-29 22:50:33.114000+00:00,0.6927490234375,2021-11-29 22:50:33.114000+00:00,1.031494140625,2021-11-29 22:50:33.114000+00:00,0.067138671875,2021-11-29 22:50:33.114000+00:00,1.1810302734375,2021-11-29 22:50:33.114000+00:00,0.9918212890625,2021-11-29 22:50:33.114000+00:00,0.018310546875,2021-11-29 22:50:33.114000+00:00,0.103759765625,2021-11-29 22:50:33.114000+00:00,0.5645751953125,2021-11-29 22:50:33.114000+00:00,-0.0640869140625,2021-11-29 22:50:33.114000+00:00,-0.0152587890625,2021-11-29 22:50:33.114000+00:00,0.2899169921875,2021-11-29 22:50:33.114000+00:00,0.37841796875,2021-11-29 22:50:33.114000+00:00,0.2960205078125,2021-11-29 22:50:33.114000+00:00,-0.323486328125,2021-11-29 22:50:33.114000+00:00,0.01220703125,2021-11-29 22:50:33.114000+00:00,0.2410888671875,2021-11-29 22:50:33.114000+00:00,0.6591796875,2021-11-29 22:50:33.114000+00:00,0.189208984375,2021-11-29 22:50:33.114000+00:00,0.396728515625,2021-11-29 22:50:33.114000+00:00,-0.0640869140625,2021-11-29 22:50:33.114000+00:00,-0.0518798828125,2021-11-29 22:50:33.114000+00:00,24.94351692243347,2021-11-29 22:50:33.114000+00:00,228.662109375,2021-11-29 22:50:33.114000+00:00,26.41557115692444,2021-11-29 22:50:33.114000+00:00,-32.19999694824219,2021-11-29 22:50:33.115000+00:00
