idx,L:D7TOR,L:D7TOR Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
10,24.325102835480717,2021-12-20 22:37:25.087000+00:00,25.47743593206665,2021-12-20 22:37:25.087000+00:00,176.8310546875,2021-12-20 22:37:25.087000+00:00,12.41455078125,2021-12-20 22:37:25.087000+00:00,0.3204345703125,2021-12-20 22:37:25.087000+00:00,0.433349609375,2021-12-20 22:37:25.087000+00:00,0.018310546875,2021-12-20 22:37:25.087000+00:00,0.1495361328125,2021-12-20 22:37:25.087000+00:00,1.7059326171875,2021-12-20 22:37:25.087000+00:00,1.5411376953125,2021-12-20 22:37:25.087000+00:00,0.06103515625,2021-12-20 22:37:25.087000+00:00,0.1983642578125,2021-12-20 22:37:25.087000+00:00,0.299072265625,2021-12-20 22:37:25.087000+00:00,0.4669189453125,2021-12-20 22:37:25.087000+00:00,-0.23193359375,2021-12-20 22:37:25.087000+00:00,0.5645751953125,2021-12-20 22:37:25.087000+00:00,0.946044921875,2021-12-20 22:37:25.087000+00:00,0.1739501953125,2021-12-20 22:37:25.087000+00:00,0.1007080078125,2021-12-20 22:37:25.087000+00:00,0.543212890625,2021-12-20 22:37:25.087000+00:00,0.3204345703125,2021-12-20 22:37:25.087000+00:00,0.079345703125,2021-12-20 22:37:25.087000+00:00,0.152587890625,2021-12-20 22:37:25.087000+00:00,-0.08544921875,2021-12-20 22:37:25.087000+00:00,0.311279296875,2021-12-20 22:37:25.087000+00:00,-0.0396728515625,2021-12-20 22:37:25.087000+00:00,0.360107421875,2021-12-20 22:37:25.087000+00:00,-0.0152587890625,2021-12-20 22:37:25.087000+00:00,1.28173828125,2021-12-20 22:37:25.087000+00:00,0.2105712890625,2021-12-20 22:37:25.087000+00:00,0.494384765625,2021-12-20 22:37:25.087000+00:00,0.0396728515625,2021-12-20 22:37:25.087000+00:00,0.213623046875,2021-12-20 22:37:25.087000+00:00,24.77125383662604,2021-12-20 22:37:25.087000+00:00,233.31243896484372,2021-12-20 22:37:25.087000+00:00,26.474861865959472,2021-12-20 22:37:25.087000+00:00,-31.965028762817383,2021-12-20 22:37:25.088000+00:00
11,24.54381005378174,2021-12-20 22:37:25.154000+00:00,25.58880554143799,2021-12-20 22:37:25.154000+00:00,176.8310546875,2021-12-20 22:37:25.154000+00:00,12.957763671875,2021-12-20 22:37:25.154000+00:00,0.1190185546875,2021-12-20 22:37:25.154000+00:00,0.3570556640625,2021-12-20 22:37:25.154000+00:00,0.0,2021-12-20 22:37:25.154000+00:00,0.140380859375,2021-12-20 22:37:25.154000+00:00,1.8524169921875,2021-12-20 22:37:25.154000+00:00,1.4923095703125,2021-12-20 22:37:25.154000+00:00,-0.042724609375,2021-12-20 22:37:25.154000+00:00,0.5584716796875,2021-12-20 22:37:25.154000+00:00,0.390625,2021-12-20 22:37:25.154000+00:00,0.5218505859375,2021-12-20 22:37:25.154000+00:00,-0.1068115234375,2021-12-20 22:37:25.154000+00:00,0.4791259765625,2021-12-20 22:37:25.154000+00:00,0.9185791015625,2021-12-20 22:37:25.154000+00:00,0.1068115234375,2021-12-20 22:37:25.154000+00:00,0.079345703125,2021-12-20 22:37:25.154000+00:00,0.390625,2021-12-20 22:37:25.154000+00:00,0.28076171875,2021-12-20 22:37:25.154000+00:00,0.35400390625,2021-12-20 22:37:25.154000+00:00,0.1220703125,2021-12-20 22:37:25.154000+00:00,0.1678466796875,2021-12-20 22:37:25.154000+00:00,0.3265380859375,2021-12-20 22:37:25.154000+00:00,-0.006103515625,2021-12-20 22:37:25.154000+00:00,0.213623046875,2021-12-20 22:37:25.154000+00:00,-0.0274658203125,2021-12-20 22:37:25.154000+00:00,1.40380859375,2021-12-20 22:37:25.154000+00:00,0.3143310546875,2021-12-20 22:37:25.154000+00:00,0.4547119140625,2021-12-20 22:37:25.154000+00:00,-0.0335693359375,2021-12-20 22:37:25.154000+00:00,0.262451171875,2021-12-20 22:37:25.154000+00:00,25.01379322475189,2021-12-20 22:37:25.154000+00:00,233.203125,2021-12-20 22:37:25.154000+00:00,26.761953720234374,2021-12-20 22:37:25.154000+00:00,-31.965028762817383,2021-12-20 22:37:25.154000+00:00
12,24.44964444590213,2021-12-20 22:37:25.221000+00:00,25.490538239051517,2021-12-20 22:37:25.221000+00:00,176.8310546875,2021-12-20 22:37:25.221000+00:00,13.360595703125,2021-12-20 22:37:25.221000+00:00,0.2410888671875,2021-12-20 22:37:25.221000+00:00,0.3875732421875,2021-12-20 22:37:25.221000+00:00,-0.0030517578125,2021-12-20 22:37:25.221000+00:00,0.1953125,2021-12-20 22:37:25.221000+00:00,1.5716552734375,2021-12-20 22:37:25.221000+00:00,1.6021728515625,2021-12-20 22:37:25.221000+00:00,-0.0885009765625,2021-12-20 22:37:25.221000+00:00,0.8331298828125,2021-12-20 22:37:25.221000+00:00,0.335693359375,2021-12-20 22:37:25.221000+00:00,0.506591796875,2021-12-20 22:37:25.221000+00:00,-0.091552734375,2021-12-20 22:37:25.221000+00:00,0.494384765625,2021-12-20 22:37:25.221000+00:00,0.8636474609375,2021-12-20 22:37:25.221000+00:00,0.1312255859375,2021-12-20 22:37:25.221000+00:00,0.0396728515625,2021-12-20 22:37:25.221000+00:00,0.5767822265625,2021-12-20 22:37:25.221000+00:00,0.2960205078125,2021-12-20 22:37:25.221000+00:00,0.2685546875,2021-12-20 22:37:25.221000+00:00,0.396728515625,2021-12-20 22:37:25.221000+00:00,-0.238037109375,2021-12-20 22:37:25.221000+00:00,0.4150390625,2021-12-20 22:37:25.221000+00:00,-0.0335693359375,2021-12-20 22:37:25.221000+00:00,0.323486328125,2021-12-20 22:37:25.221000+00:00,0.1007080078125,2021-12-20 22:37:25.221000+00:00,1.42822265625,2021-12-20 22:37:25.221000+00:00,0.1434326171875,2021-12-20 22:37:25.221000+00:00,0.439453125,2021-12-20 22:37:25.221000+00:00,-0.1434326171875,2021-12-20 22:37:25.221000+00:00,0.2044677734375,2021-12-20 22:37:25.221000+00:00,24.912479303129697,2021-12-20 22:37:25.221000+00:00,233.09381103515625,2021-12-20 22:37:25.221000+00:00,26.64025173853088,2021-12-20 22:37:25.221000+00:00,-31.965028762817383,2021-12-20 22:37:25.221000+00:00
13,24.18841082404257,2021-12-20 22:37:25.287000+00:00,25.257972290070192,2021-12-20 22:37:25.287000+00:00,176.8310546875,2021-12-20 22:37:25.287000+00:00,11.7431640625,2021-12-20 22:37:25.287000+00:00,0.23193359375,2021-12-20 22:37:25.287000+00:00,0.47607421875,2021-12-20 22:37:25.287000+00:00,-0.1220703125,2021-12-20 22:37:25.287000+00:00,0.1983642578125,2021-12-20 22:37:25.287000+00:00,1.690673828125,2021-12-20 22:37:25.287000+00:00,1.5167236328125,2021-12-20 22:37:25.287000+00:00,0.0030517578125,2021-12-20 22:37:25.287000+00:00,0.054931640625,2021-12-20 22:37:25.287000+00:00,0.4058837890625,2021-12-20 22:37:25.287000+00:00,0.4425048828125,2021-12-20 22:37:25.287000+00:00,-0.0732421875,2021-12-20 22:37:25.287000+00:00,0.4638671875,2021-12-20 22:37:25.287000+00:00,0.7659912109375,2021-12-20 22:37:25.287000+00:00,0.2471923828125,2021-12-20 22:37:25.287000+00:00,0.0732421875,2021-12-20 22:37:25.287000+00:00,0.4364013671875,2021-12-20 22:37:25.287000+00:00,0.372314453125,2021-12-20 22:37:25.287000+00:00,0.1495361328125,2021-12-20 22:37:25.287000+00:00,0.1617431640625,2021-12-20 22:37:25.287000+00:00,-0.0640869140625,2021-12-20 22:37:25.287000+00:00,0.2838134765625,2021-12-20 22:37:25.287000+00:00,-0.0579833984375,2021-12-20 22:37:25.287000+00:00,0.1922607421875,2021-12-20 22:37:25.287000+00:00,0.03662109375,2021-12-20 22:37:25.287000+00:00,1.324462890625,2021-12-20 22:37:25.287000+00:00,0.3021240234375,2021-12-20 22:37:25.287000+00:00,0.3997802734375,2021-12-20 22:37:25.287000+00:00,-0.0335693359375,2021-12-20 22:37:25.287000+00:00,0.335693359375,2021-12-20 22:37:25.287000+00:00,24.64998414256311,2021-12-20 22:37:25.287000+00:00,232.9844970703125,2021-12-20 22:37:25.287000+00:00,26.321954247921752,2021-12-20 22:37:25.287000+00:00,-31.965028762817383,2021-12-20 22:37:25.288000+00:00
14,24.11550841794223,2021-12-20 22:37:25.354000+00:00,25.215389792369383,2021-12-20 22:37:25.354000+00:00,176.8310546875,2021-12-20 22:37:25.354000+00:00,13.18359375,2021-12-20 22:37:25.354000+00:00,0.2716064453125,2021-12-20 22:37:25.354000+00:00,0.3326416015625,2021-12-20 22:37:25.354000+00:00,0.0,2021-12-20 22:37:25.354000+00:00,0.0823974609375,2021-12-20 22:37:25.354000+00:00,1.6265869140625,2021-12-20 22:37:25.354000+00:00,1.5777587890625,2021-12-20 22:37:25.354000+00:00,0.103759765625,2021-12-20 22:37:25.354000+00:00,0.2685546875,2021-12-20 22:37:25.354000+00:00,0.482177734375,2021-12-20 22:37:25.354000+00:00,0.7720947265625,2021-12-20 22:37:25.354000+00:00,-0.0244140625,2021-12-20 22:37:25.354000+00:00,0.537109375,2021-12-20 22:37:25.354000+00:00,0.836181640625,2021-12-20 22:37:25.354000+00:00,0.13427734375,2021-12-20 22:37:25.354000+00:00,0.128173828125,2021-12-20 22:37:25.354000+00:00,0.579833984375,2021-12-20 22:37:25.354000+00:00,0.2685546875,2021-12-20 22:37:25.354000+00:00,0.1373291015625,2021-12-20 22:37:25.354000+00:00,0.189208984375,2021-12-20 22:37:25.354000+00:00,-0.1190185546875,2021-12-20 22:37:25.354000+00:00,0.3082275390625,2021-12-20 22:37:25.354000+00:00,0.3204345703125,2021-12-20 22:37:25.354000+00:00,0.048828125,2021-12-20 22:37:25.354000+00:00,0.0335693359375,2021-12-20 22:37:25.354000+00:00,1.3275146484375,2021-12-20 22:37:25.354000+00:00,0.2471923828125,2021-12-20 22:37:25.354000+00:00,0.4730224609375,2021-12-20 22:37:25.354000+00:00,-0.08544921875,2021-12-20 22:37:25.354000+00:00,0.1708984375,2021-12-20 22:37:25.354000+00:00,24.54560010210388,2021-12-20 22:37:25.354000+00:00,232.87518310546875,2021-12-20 22:37:25.354000+00:00,26.356280447889404,2021-12-20 22:37:25.354000+00:00,-31.965028762817383,2021-12-20 22:37:25.355000+00:00
15,24.492170849460663,2021-12-20 22:37:25.421000+00:00,25.411924397142336,2021-12-20 22:37:25.421000+00:00,176.8310546875,2021-12-20 22:37:25.421000+00:00,13.092041015625,2021-12-20 22:37:25.421000+00:00,0.299072265625,2021-12-20 22:37:25.421000+00:00,0.37841796875,2021-12-20 22:37:25.421000+00:00,-0.0213623046875,2021-12-20 22:37:25.421000+00:00,0.140380859375,2021-12-20 22:37:25.421000+00:00,1.5899658203125,2021-12-20 22:37:25.421000+00:00,1.3916015625,2021-12-20 22:37:25.421000+00:00,-0.006103515625,2021-12-20 22:37:25.421000+00:00,0.0946044921875,2021-12-20 22:37:25.421000+00:00,0.3570556640625,2021-12-20 22:37:25.421000+00:00,0.579833984375,2021-12-20 22:37:25.421000+00:00,0.0762939453125,2021-12-20 22:37:25.421000+00:00,0.555419921875,2021-12-20 22:37:25.421000+00:00,0.8026123046875,2021-12-20 22:37:25.421000+00:00,0.23193359375,2021-12-20 22:37:25.421000+00:00,0.0946044921875,2021-12-20 22:37:25.421000+00:00,0.4669189453125,2021-12-20 22:37:25.421000+00:00,0.4364013671875,2021-12-20 22:37:25.421000+00:00,0.20751953125,2021-12-20 22:37:25.421000+00:00,0.1495361328125,2021-12-20 22:37:25.421000+00:00,-0.115966796875,2021-12-20 22:37:25.421000+00:00,0.494384765625,2021-12-20 22:37:25.421000+00:00,-0.042724609375,2021-12-20 22:37:25.421000+00:00,0.3509521484375,2021-12-20 22:37:25.421000+00:00,0.042724609375,2021-12-20 22:37:25.421000+00:00,1.531982421875,2021-12-20 22:37:25.421000+00:00,0.347900390625,2021-12-20 22:37:25.421000+00:00,0.5706787109375,2021-12-20 22:37:25.421000+00:00,0.042724609375,2021-12-20 22:37:25.421000+00:00,0.13427734375,2021-12-20 22:37:25.421000+00:00,24.923224719059323,2021-12-20 22:37:25.421000+00:00,232.765869140625,2021-12-20 22:37:25.421000+00:00,26.662095683964843,2021-12-20 22:37:25.421000+00:00,-31.965028762817383,2021-12-20 22:37:25.421000+00:00
16,24.227899627346925,2021-12-20 22:37:25.487000+00:00,25.189185178399654,2021-12-20 22:37:25.487000+00:00,176.8310546875,2021-12-20 22:37:25.487000+00:00,12.12158203125,2021-12-20 22:37:25.487000+00:00,0.25634765625,2021-12-20 22:37:25.487000+00:00,0.28076171875,2021-12-20 22:37:25.487000+00:00,-0.054931640625,2021-12-20 22:37:25.487000+00:00,0.2166748046875,2021-12-20 22:37:25.487000+00:00,1.617431640625,2021-12-20 22:37:25.487000+00:00,1.1749267578125,2021-12-20 22:37:25.487000+00:00,-0.0396728515625,2021-12-20 22:37:25.487000+00:00,0.54931640625,2021-12-20 22:37:25.487000+00:00,0.3570556640625,2021-12-20 22:37:25.487000+00:00,0.616455078125,2021-12-20 22:37:25.487000+00:00,0.0457763671875,2021-12-20 22:37:25.487000+00:00,0.408935546875,2021-12-20 22:37:25.487000+00:00,0.8148193359375,2021-12-20 22:37:25.487000+00:00,0.201416015625,2021-12-20 22:37:25.487000+00:00,0.15869140625,2021-12-20 22:37:25.487000+00:00,0.3936767578125,2021-12-20 22:37:25.487000+00:00,0.45166015625,2021-12-20 22:37:25.487000+00:00,0.1495361328125,2021-12-20 22:37:25.487000+00:00,0.06103515625,2021-12-20 22:37:25.487000+00:00,0.0030517578125,2021-12-20 22:37:25.487000+00:00,0.3326416015625,2021-12-20 22:37:25.487000+00:00,0.0,2021-12-20 22:37:25.487000+00:00,0.1983642578125,2021-12-20 22:37:25.487000+00:00,0.03662109375,2021-12-20 22:37:25.487000+00:00,1.287841796875,2021-12-20 22:37:25.487000+00:00,0.32958984375,2021-12-20 22:37:25.487000+00:00,0.4913330078125,2021-12-20 22:37:25.487000+00:00,-0.0213623046875,2021-12-20 22:37:25.487000+00:00,0.1129150390625,2021-12-20 22:37:25.487000+00:00,24.659194499074214,2021-12-20 22:37:25.487000+00:00,232.65655517578125,2021-12-20 22:37:25.487000+00:00,26.343798193355717,2021-12-20 22:37:25.487000+00:00,-31.965028762817383,2021-12-20 22:37:25.488000+00:00
17,24.355478838022524,2021-12-20 22:37:25.554000+00:00,25.33658613197937,2021-12-20 22:37:25.554000+00:00,176.8310546875,2021-12-20 22:37:25.554000+00:00,11.383056640625,2021-12-20 22:37:25.554000+00:00,0.13427734375,2021-12-20 22:37:25.554000+00:00,0.506591796875,2021-12-20 22:37:25.554000+00:00,-0.06103515625,2021-12-20 22:37:25.554000+00:00,0.103759765625,2021-12-20 22:37:25.554000+00:00,1.9195556640625,2021-12-20 22:37:25.554000+00:00,1.3702392578125,2021-12-20 22:37:25.554000+00:00,0.140380859375,2021-12-20 22:37:25.554000+00:00,0.3936767578125,2021-12-20 22:37:25.554000+00:00,0.433349609375,2021-12-20 22:37:25.554000+00:00,0.665283203125,2021-12-20 22:37:25.554000+00:00,0.0244140625,2021-12-20 22:37:25.554000+00:00,0.341796875,2021-12-20 22:37:25.554000+00:00,0.6134033203125,2021-12-20 22:37:25.554000+00:00,0.2777099609375,2021-12-20 22:37:25.554000+00:00,0.1007080078125,2021-12-20 22:37:25.554000+00:00,0.244140625,2021-12-20 22:37:25.554000+00:00,0.299072265625,2021-12-20 22:37:25.554000+00:00,0.1220703125,2021-12-20 22:37:25.554000+00:00,0.1434326171875,2021-12-20 22:37:25.554000+00:00,-0.0732421875,2021-12-20 22:37:25.554000+00:00,0.2593994140625,2021-12-20 22:37:25.554000+00:00,0.1495361328125,2021-12-20 22:37:25.554000+00:00,0.1007080078125,2021-12-20 22:37:25.554000+00:00,-0.048828125,2021-12-20 22:37:25.554000+00:00,1.214599609375,2021-12-20 22:37:25.554000+00:00,0.1068115234375,2021-12-20 22:37:25.554000+00:00,0.5279541015625,2021-12-20 22:37:25.554000+00:00,0.0,2021-12-20 22:37:25.554000+00:00,0.225830078125,2021-12-20 22:37:25.554000+00:00,24.78813949022973,2021-12-20 22:37:25.554000+00:00,232.5472412109375,2021-12-20 22:37:25.554000+00:00,26.45925904779236,2021-12-20 22:37:25.554000+00:00,-31.965028762817383,2021-12-20 22:37:25.555000+00:00
18,24.37674203980179,2021-12-20 22:37:25.621000+00:00,25.27107459705505,2021-12-20 22:37:25.621000+00:00,176.8310546875,2021-12-20 22:37:25.621000+00:00,9.857177734375,2021-12-20 22:37:25.621000+00:00,0.3692626953125,2021-12-20 22:37:25.621000+00:00,0.372314453125,2021-12-20 22:37:25.621000+00:00,-0.0152587890625,2021-12-20 22:37:25.621000+00:00,0.1373291015625,2021-12-20 22:37:25.621000+00:00,1.7059326171875,2021-12-20 22:37:25.621000+00:00,1.3092041015625,2021-12-20 22:37:25.621000+00:00,-0.0213623046875,2021-12-20 22:37:25.621000+00:00,0.1312255859375,2021-12-20 22:37:25.621000+00:00,0.2288818359375,2021-12-20 22:37:25.621000+00:00,0.3875732421875,2021-12-20 22:37:25.621000+00:00,-0.0152587890625,2021-12-20 22:37:25.621000+00:00,0.2716064453125,2021-12-20 22:37:25.621000+00:00,0.6805419921875,2021-12-20 22:37:25.621000+00:00,0.18310546875,2021-12-20 22:37:25.621000+00:00,0.0885009765625,2021-12-20 22:37:25.621000+00:00,0.274658203125,2021-12-20 22:37:25.621000+00:00,0.2716064453125,2021-12-20 22:37:25.621000+00:00,0.2349853515625,2021-12-20 22:37:25.621000+00:00,0.1708984375,2021-12-20 22:37:25.621000+00:00,-0.1678466796875,2021-12-20 22:37:25.621000+00:00,0.3265380859375,2021-12-20 22:37:25.621000+00:00,-0.06103515625,2021-12-20 22:37:25.621000+00:00,0.1739501953125,2021-12-20 22:37:25.621000+00:00,-0.048828125,2021-12-20 22:37:25.621000+00:00,1.019287109375,2021-12-20 22:37:25.621000+00:00,0.3143310546875,2021-12-20 22:37:25.621000+00:00,0.5584716796875,2021-12-20 22:37:25.621000+00:00,0.0244140625,2021-12-20 22:37:25.621000+00:00,0.1556396484375,2021-12-20 22:37:25.621000+00:00,24.746692885929747,2021-12-20 22:37:25.621000+00:00,232.43792724609372,2021-12-20 22:37:25.621000+00:00,26.434294538724973,2021-12-20 22:37:25.621000+00:00,-31.965028762817383,2021-12-20 22:37:25.621000+00:00
19,24.355478838022524,2021-12-20 22:37:25.688000+00:00,25.2809013272937,2021-12-20 22:37:25.688000+00:00,176.8310546875,2021-12-20 22:37:25.688000+00:00,10.711669921875,2021-12-20 22:37:25.688000+00:00,0.3326416015625,2021-12-20 22:37:25.688000+00:00,0.5218505859375,2021-12-20 22:37:25.688000+00:00,-0.1190185546875,2021-12-20 22:37:25.688000+00:00,0.3173828125,2021-12-20 22:37:25.688000+00:00,1.5106201171875,2021-12-20 22:37:25.688000+00:00,1.3671875,2021-12-20 22:37:25.688000+00:00,0.0335693359375,2021-12-20 22:37:25.688000+00:00,0.1373291015625,2021-12-20 22:37:25.688000+00:00,0.421142578125,2021-12-20 22:37:25.688000+00:00,0.57373046875,2021-12-20 22:37:25.688000+00:00,-0.0274658203125,2021-12-20 22:37:25.688000+00:00,0.5615234375,2021-12-20 22:37:25.688000+00:00,0.6500244140625,2021-12-20 22:37:25.688000+00:00,0.1068115234375,2021-12-20 22:37:25.688000+00:00,-0.1190185546875,2021-12-20 22:37:25.688000+00:00,0.2105712890625,2021-12-20 22:37:25.688000+00:00,0.3875732421875,2021-12-20 22:37:25.688000+00:00,0.13427734375,2021-12-20 22:37:25.688000+00:00,0.2227783203125,2021-12-20 22:37:25.688000+00:00,-0.0457763671875,2021-12-20 22:37:25.688000+00:00,0.3204345703125,2021-12-20 22:37:25.688000+00:00,-0.1739501953125,2021-12-20 22:37:25.688000+00:00,0.1861572265625,2021-12-20 22:37:25.688000+00:00,0.01220703125,2021-12-20 22:37:25.688000+00:00,1.1077880859375,2021-12-20 22:37:25.688000+00:00,0.2655029296875,2021-12-20 22:37:25.688000+00:00,0.48828125,2021-12-20 22:37:25.688000+00:00,-0.201416015625,2021-12-20 22:37:25.688000+00:00,0.2044677734375,2021-12-20 22:37:25.688000+00:00,24.803490084414918,2021-12-20 22:37:25.688000+00:00,232.32861328125,2021-12-20 22:37:25.688000+00:00,26.4374151023584,2021-12-20 22:37:25.688000+00:00,-31.965028762817383,2021-12-20 22:37:25.688000+00:00
20,24.227899627346925,2021-12-20 22:37:25.754000+00:00,25.26779902030884,2021-12-20 22:37:25.754000+00:00,176.8310546875,2021-12-20 22:37:25.754000+00:00,11.236572265625,2021-12-20 22:37:25.754000+00:00,0.2593994140625,2021-12-20 22:37:25.754000+00:00,0.372314453125,2021-12-20 22:37:25.754000+00:00,-0.0579833984375,2021-12-20 22:37:25.754000+00:00,0.238037109375,2021-12-20 22:37:25.754000+00:00,1.6326904296875,2021-12-20 22:37:25.754000+00:00,1.4923095703125,2021-12-20 22:37:25.754000+00:00,0.0579833984375,2021-12-20 22:37:25.754000+00:00,0.360107421875,2021-12-20 22:37:25.754000+00:00,0.3448486328125,2021-12-20 22:37:25.754000+00:00,0.7904052734375,2021-12-20 22:37:25.754000+00:00,0.1312255859375,2021-12-20 22:37:25.754000+00:00,0.360107421875,2021-12-20 22:37:25.754000+00:00,0.640869140625,2021-12-20 22:37:25.754000+00:00,0.0823974609375,2021-12-20 22:37:25.754000+00:00,-0.0701904296875,2021-12-20 22:37:25.754000+00:00,0.3326416015625,2021-12-20 22:37:25.754000+00:00,0.2410888671875,2021-12-20 22:37:25.754000+00:00,0.1495361328125,2021-12-20 22:37:25.754000+00:00,0.1861572265625,2021-12-20 22:37:25.754000+00:00,-0.1312255859375,2021-12-20 22:37:25.754000+00:00,0.3814697265625,2021-12-20 22:37:25.754000+00:00,-0.0946044921875,2021-12-20 22:37:25.754000+00:00,0.4058837890625,2021-12-20 22:37:25.754000+00:00,-0.1556396484375,2021-12-20 22:37:25.754000+00:00,1.165771484375,2021-12-20 22:37:25.754000+00:00,0.2716064453125,2021-12-20 22:37:25.754000+00:00,0.396728515625,2021-12-20 22:37:25.754000+00:00,-0.0640869140625,2021-12-20 22:37:25.754000+00:00,0.1678466796875,2021-12-20 22:37:25.754000+00:00,24.607002478844603,2021-12-20 22:37:25.754000+00:00,232.21929931640625,2021-12-20 22:37:25.754000+00:00,26.421812284191283,2021-12-20 22:37:25.754000+00:00,-31.965028762817383,2021-12-20 22:37:25.755000+00:00
21,24.419268443360323,2021-12-20 22:37:25.821000+00:00,25.356239592456664,2021-12-20 22:37:25.821000+00:00,176.8310546875,2021-12-20 22:37:25.821000+00:00,11.19384765625,2021-12-20 22:37:25.821000+00:00,0.32958984375,2021-12-20 22:37:25.821000+00:00,0.3448486328125,2021-12-20 22:37:25.821000+00:00,-0.1190185546875,2021-12-20 22:37:25.821000+00:00,0.115966796875,2021-12-20 22:37:25.821000+00:00,1.3702392578125,2021-12-20 22:37:25.821000+00:00,1.226806640625,2021-12-20 22:37:25.821000+00:00,-0.030517578125,2021-12-20 22:37:25.821000+00:00,0.6011962890625,2021-12-20 22:37:25.821000+00:00,0.32958984375,2021-12-20 22:37:25.821000+00:00,0.6439208984375,2021-12-20 22:37:25.821000+00:00,0.0396728515625,2021-12-20 22:37:25.821000+00:00,0.421142578125,2021-12-20 22:37:25.821000+00:00,0.9674072265625,2021-12-20 22:37:25.821000+00:00,0.2471923828125,2021-12-20 22:37:25.821000+00:00,0.0244140625,2021-12-20 22:37:25.821000+00:00,0.3692626953125,2021-12-20 22:37:25.821000+00:00,0.4058837890625,2021-12-20 22:37:25.821000+00:00,-0.030517578125,2021-12-20 22:37:25.821000+00:00,0.1556396484375,2021-12-20 22:37:25.821000+00:00,-0.0518798828125,2021-12-20 22:37:25.821000+00:00,0.29296875,2021-12-20 22:37:25.821000+00:00,-0.0701904296875,2021-12-20 22:37:25.821000+00:00,0.103759765625,2021-12-20 22:37:25.821000+00:00,0.2288818359375,2021-12-20 22:37:25.821000+00:00,1.0467529296875,2021-12-20 22:37:25.821000+00:00,0.469970703125,2021-12-20 22:37:25.821000+00:00,0.4364013671875,2021-12-20 22:37:25.821000+00:00,-0.042724609375,2021-12-20 22:37:25.821000+00:00,0.189208984375,2021-12-20 22:37:25.821000+00:00,24.843401629296384,2021-12-20 22:37:25.821000+00:00,232.1099853515625,2021-12-20 22:37:25.821000+00:00,26.50294693866028,2021-12-20 22:37:25.821000+00:00,-31.965028762817383,2021-12-20 22:37:25.821000+00:00
