idx,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:V5QSET,L:V5QSET Timestamp
10,227.50244140625,2021-11-28 22:44:36.846000+00:00,26.5060675022937,2021-11-28 22:44:36.846000+00:00,24.654589320818665,2021-11-28 22:44:36.846000+00:00,25.22849209935425,2021-11-28 22:44:36.846000+00:00,24.06994441412952,2021-11-28 22:44:36.846000+00:00,15.56396484375,2021-11-28 22:44:36.846000+00:00,0.726318359375,2021-11-28 22:44:36.846000+00:00,0.47607421875,2021-11-28 22:44:36.846000+00:00,0.006103515625,2021-11-28 22:44:36.846000+00:00,0.3387451171875,2021-11-28 22:44:36.846000+00:00,3.3843994140625,2021-11-28 22:44:36.846000+00:00,2.081298828125,2021-11-28 22:44:36.846000+00:00,-0.0091552734375,2021-11-28 22:44:36.846000+00:00,0.0823974609375,2021-11-28 22:44:36.846000+00:00,0.592041015625,2021-11-28 22:44:36.846000+00:00,1.019287109375,2021-11-28 22:44:36.846000+00:00,0.0457763671875,2021-11-28 22:44:36.846000+00:00,0.7080078125,2021-11-28 22:44:36.846000+00:00,1.416015625,2021-11-28 22:44:36.846000+00:00,-0.0885009765625,2021-11-28 22:44:36.846000+00:00,-0.09765625,2021-11-28 22:44:36.846000+00:00,0.6866455078125,2021-11-28 22:44:36.846000+00:00,0.054931640625,2021-11-28 22:44:36.846000+00:00,0.262451171875,2021-11-28 22:44:36.846000+00:00,0.0152587890625,2021-11-28 22:44:36.846000+00:00,0.3692626953125,2021-11-28 22:44:36.846000+00:00,0.482177734375,2021-11-28 22:44:36.846000+00:00,-0.03662109375,2021-11-28 22:44:36.846000+00:00,-0.054931640625,2021-11-28 22:44:36.846000+00:00,0.152587890625,2021-11-28 22:44:36.846000+00:00,0.4058837890625,2021-11-28 22:44:36.846000+00:00,0.2410888671875,2021-11-28 22:44:36.846000+00:00,0.2960205078125,2021-11-28 22:44:36.846000+00:00,-0.0396728515625,2021-11-28 22:44:36.846000+00:00,0.2899169921875,2021-11-28 22:44:36.846000+00:00,166.802978515625,2021-11-28 22:44:36.846000+00:00,-31.599994659423828,2021-11-28 22:44:36.847000+00:00
11,227.4658203125,2021-11-28 22:44:36.913000+00:00,26.334436502455443,2021-11-28 22:44:36.913000+00:00,24.527179389081663,2021-11-28 22:44:36.913000+00:00,25.01557961085022,2021-11-28 22:44:36.913000+00:00,23.899838799895388,2021-11-28 22:44:36.913000+00:00,17.962646484375,2021-11-28 22:44:36.913000+00:00,0.7598876953125,2021-11-28 22:44:36.913000+00:00,0.29296875,2021-11-28 22:44:36.913000+00:00,0.018310546875,2021-11-28 22:44:36.913000+00:00,0.445556640625,2021-11-28 22:44:36.913000+00:00,3.3599853515625,2021-11-28 22:44:36.913000+00:00,2.3284912109375,2021-11-28 22:44:36.913000+00:00,0.0823974609375,2021-11-28 22:44:36.913000+00:00,-0.3021240234375,2021-11-28 22:44:36.913000+00:00,1.0406494140625,2021-11-28 22:44:36.913000+00:00,1.6693115234375,2021-11-28 22:44:36.913000+00:00,0.15869140625,2021-11-28 22:44:36.913000+00:00,0.4638671875,2021-11-28 22:44:36.913000+00:00,1.9744873046875,2021-11-28 22:44:36.913000+00:00,-0.030517578125,2021-11-28 22:44:36.913000+00:00,-0.0335693359375,2021-11-28 22:44:36.913000+00:00,0.3875732421875,2021-11-28 22:44:36.913000+00:00,-0.01220703125,2021-11-28 22:44:36.913000+00:00,0.3143310546875,2021-11-28 22:44:36.913000+00:00,0.030517578125,2021-11-28 22:44:36.913000+00:00,0.5584716796875,2021-11-28 22:44:36.913000+00:00,0.6927490234375,2021-11-28 22:44:36.913000+00:00,-0.1007080078125,2021-11-28 22:44:36.913000+00:00,0.067138671875,2021-11-28 22:44:36.913000+00:00,0.067138671875,2021-11-28 22:44:36.913000+00:00,0.653076171875,2021-11-28 22:44:36.913000+00:00,0.0946044921875,2021-11-28 22:44:36.913000+00:00,0.6591796875,2021-11-28 22:44:36.913000+00:00,-0.0701904296875,2021-11-28 22:44:36.913000+00:00,0.2349853515625,2021-11-28 22:44:36.913000+00:00,166.802978515625,2021-11-28 22:44:36.913000+00:00,-31.64999389648437,2021-11-28 22:44:36.913000+00:00
12,227.52685546875,2021-11-28 22:44:36.979000+00:00,26.23145790255249,2021-11-28 22:44:36.979000+00:00,24.352182615370605,2021-11-28 22:44:36.979000+00:00,24.825596159569702,2021-11-28 22:44:36.979000+00:00,23.81478599277832,2021-11-28 22:44:36.979000+00:00,16.339111328125,2021-11-28 22:44:36.979000+00:00,0.732421875,2021-11-28 22:44:36.979000+00:00,0.40283203125,2021-11-28 22:44:36.979000+00:00,-0.0152587890625,2021-11-28 22:44:36.979000+00:00,0.4302978515625,2021-11-28 22:44:36.979000+00:00,3.3935546875,2021-11-28 22:44:36.979000+00:00,2.020263671875,2021-11-28 22:44:36.979000+00:00,0.1495361328125,2021-11-28 22:44:36.979000+00:00,-0.3082275390625,2021-11-28 22:44:36.979000+00:00,0.96435546875,2021-11-28 22:44:36.979000+00:00,1.6357421875,2021-11-28 22:44:36.979000+00:00,0.1007080078125,2021-11-28 22:44:36.979000+00:00,0.537109375,2021-11-28 22:44:36.979000+00:00,1.3946533203125,2021-11-28 22:44:36.979000+00:00,-0.08544921875,2021-11-28 22:44:36.979000+00:00,-0.0732421875,2021-11-28 22:44:36.979000+00:00,0.2532958984375,2021-11-28 22:44:36.979000+00:00,0.0823974609375,2021-11-28 22:44:36.979000+00:00,0.2197265625,2021-11-28 22:44:36.979000+00:00,0.0335693359375,2021-11-28 22:44:36.979000+00:00,0.1739501953125,2021-11-28 22:44:36.979000+00:00,0.299072265625,2021-11-28 22:44:36.979000+00:00,0.0244140625,2021-11-28 22:44:36.979000+00:00,0.1708984375,2021-11-28 22:44:36.979000+00:00,-0.0152587890625,2021-11-28 22:44:36.979000+00:00,0.8026123046875,2021-11-28 22:44:36.979000+00:00,0.079345703125,2021-11-28 22:44:36.979000+00:00,0.4608154296875,2021-11-28 22:44:36.979000+00:00,-0.06103515625,2021-11-28 22:44:36.979000+00:00,0.189208984375,2021-11-28 22:44:36.979000+00:00,166.802978515625,2021-11-28 22:44:36.980000+00:00,-31.69999313354492,2021-11-28 22:44:36.980000+00:00
13,227.5146484375,2021-11-28 22:44:37.046000+00:00,26.37500382968994,2021-11-28 22:44:37.046000+00:00,24.53638974559277,2021-11-28 22:44:37.046000+00:00,25.19573633189209,2021-11-28 22:44:37.046000+00:00,23.884650798624484,2021-11-28 22:44:37.046000+00:00,18.902587890625,2021-11-28 22:44:37.046000+00:00,0.8331298828125,2021-11-28 22:44:37.046000+00:00,0.421142578125,2021-11-28 22:44:37.046000+00:00,-0.3143310546875,2021-11-28 22:44:37.046000+00:00,0.323486328125,2021-11-28 22:44:37.046000+00:00,3.741455078125,2021-11-28 22:44:37.046000+00:00,2.40478515625,2021-11-28 22:44:37.046000+00:00,0.0457763671875,2021-11-28 22:44:37.046000+00:00,-0.115966796875,2021-11-28 22:44:37.046000+00:00,1.0406494140625,2021-11-28 22:44:37.046000+00:00,1.9500732421875,2021-11-28 22:44:37.046000+00:00,-0.1708984375,2021-11-28 22:44:37.046000+00:00,0.48828125,2021-11-28 22:44:37.046000+00:00,1.6448974609375,2021-11-28 22:44:37.046000+00:00,-0.1068115234375,2021-11-28 22:44:37.046000+00:00,-0.250244140625,2021-11-28 22:44:37.046000+00:00,0.3143310546875,2021-11-28 22:44:37.046000+00:00,0.0946044921875,2021-11-28 22:44:37.046000+00:00,0.4150390625,2021-11-28 22:44:37.046000+00:00,0.152587890625,2021-11-28 22:44:37.046000+00:00,0.64697265625,2021-11-28 22:44:37.046000+00:00,0.8087158203125,2021-11-28 22:44:37.046000+00:00,0.213623046875,2021-11-28 22:44:37.046000+00:00,0.0152587890625,2021-11-28 22:44:37.046000+00:00,0.274658203125,2021-11-28 22:44:37.046000+00:00,0.68359375,2021-11-28 22:44:37.046000+00:00,0.4150390625,2021-11-28 22:44:37.046000+00:00,0.494384765625,2021-11-28 22:44:37.046000+00:00,-0.0457763671875,2021-11-28 22:44:37.046000+00:00,0.4913330078125,2021-11-28 22:44:37.046000+00:00,166.802978515625,2021-11-28 22:44:37.046000+00:00,-31.74999237060547,2021-11-28 22:44:37.047000+00:00
14,227.392578125,2021-11-28 22:44:37.113000+00:00,26.2189756480188,2021-11-28 22:44:37.113000+00:00,24.369068268974303,2021-11-28 22:44:37.113000+00:00,24.956619229418337,2021-11-28 22:44:37.113000+00:00,23.793522790999056,2021-11-28 22:44:37.113000+00:00,15.252685546875,2021-11-28 22:44:37.113000+00:00,0.6103515625,2021-11-28 22:44:37.113000+00:00,0.2838134765625,2021-11-28 22:44:37.113000+00:00,0.1373291015625,2021-11-28 22:44:37.113000+00:00,0.1953125,2021-11-28 22:44:37.113000+00:00,3.619384765625,2021-11-28 22:44:37.113000+00:00,2.2857666015625,2021-11-28 22:44:37.113000+00:00,0.1861572265625,2021-11-28 22:44:37.113000+00:00,-0.323486328125,2021-11-28 22:44:37.113000+00:00,0.787353515625,2021-11-28 22:44:37.113000+00:00,1.4190673828125,2021-11-28 22:44:37.113000+00:00,-0.164794921875,2021-11-28 22:44:37.113000+00:00,0.54931640625,2021-11-28 22:44:37.113000+00:00,1.5045166015625,2021-11-28 22:44:37.113000+00:00,-0.0396728515625,2021-11-28 22:44:37.113000+00:00,-0.1129150390625,2021-11-28 22:44:37.113000+00:00,0.4302978515625,2021-11-28 22:44:37.113000+00:00,0.103759765625,2021-11-28 22:44:37.113000+00:00,0.1220703125,2021-11-28 22:44:37.113000+00:00,0.0396728515625,2021-11-28 22:44:37.113000+00:00,0.3662109375,2021-11-28 22:44:37.113000+00:00,0.40283203125,2021-11-28 22:44:37.113000+00:00,0.0030517578125,2021-11-28 22:44:37.113000+00:00,0.13427734375,2021-11-28 22:44:37.113000+00:00,-0.1434326171875,2021-11-28 22:44:37.113000+00:00,0.579833984375,2021-11-28 22:44:37.113000+00:00,0.1373291015625,2021-11-28 22:44:37.113000+00:00,0.3173828125,2021-11-28 22:44:37.113000+00:00,-0.115966796875,2021-11-28 22:44:37.113000+00:00,0.29296875,2021-11-28 22:44:37.113000+00:00,166.802978515625,2021-11-28 22:44:37.113000+00:00,-31.799991607666016,2021-11-28 22:44:37.113000+00:00
15,227.4658203125,2021-11-28 22:44:37.180000+00:00,26.259542975253293,2021-11-28 22:44:37.180000+00:00,24.453496536992795,2021-11-28 22:44:37.180000+00:00,24.98609942013428,2021-11-28 22:44:37.180000+00:00,23.93629000294556,2021-11-28 22:44:37.180000+00:00,14.9169921875,2021-11-28 22:44:37.180000+00:00,0.5828857421875,2021-11-28 22:44:37.180000+00:00,0.57373046875,2021-11-28 22:44:37.180000+00:00,-0.030517578125,2021-11-28 22:44:37.180000+00:00,0.4638671875,2021-11-28 22:44:37.180000+00:00,2.8656005859375,2021-11-28 22:44:37.180000+00:00,1.7822265625,2021-11-28 22:44:37.180000+00:00,0.1617431640625,2021-11-28 22:44:37.180000+00:00,-0.4058837890625,2021-11-28 22:44:37.180000+00:00,0.640869140625,2021-11-28 22:44:37.180000+00:00,1.1260986328125,2021-11-28 22:44:37.180000+00:00,-0.0213623046875,2021-11-28 22:44:37.180000+00:00,0.6988525390625,2021-11-28 22:44:37.180000+00:00,1.1474609375,2021-11-28 22:44:37.180000+00:00,-0.115966796875,2021-11-28 22:44:37.180000+00:00,0.0274658203125,2021-11-28 22:44:37.180000+00:00,0.4547119140625,2021-11-28 22:44:37.180000+00:00,0.2349853515625,2021-11-28 22:44:37.180000+00:00,0.152587890625,2021-11-28 22:44:37.180000+00:00,0.0457763671875,2021-11-28 22:44:37.180000+00:00,0.3326416015625,2021-11-28 22:44:37.180000+00:00,0.299072265625,2021-11-28 22:44:37.180000+00:00,0.1373291015625,2021-11-28 22:44:37.180000+00:00,0.299072265625,2021-11-28 22:44:37.180000+00:00,0.177001953125,2021-11-28 22:44:37.180000+00:00,0.677490234375,2021-11-28 22:44:37.180000+00:00,-0.0091552734375,2021-11-28 22:44:37.180000+00:00,0.347900390625,2021-11-28 22:44:37.180000+00:00,-0.2532958984375,2021-11-28 22:44:37.180000+00:00,0.3814697265625,2021-11-28 22:44:37.180000+00:00,166.802978515625,2021-11-28 22:44:37.180000+00:00,-31.84999084472656,2021-11-28 22:44:37.180000+00:00
16,227.55126953125,2021-11-28 22:44:37.246000+00:00,26.28450748432068,2021-11-28 22:44:37.246000+00:00,24.479592547107604,2021-11-28 22:44:37.246000+00:00,24.963170382910768,2021-11-28 22:44:37.246000+00:00,23.945402803708102,2021-11-28 22:44:37.246000+00:00,14.1845703125,2021-11-28 22:44:37.246000+00:00,0.74462890625,2021-11-28 22:44:37.246000+00:00,0.421142578125,2021-11-28 22:44:37.246000+00:00,0.0091552734375,2021-11-28 22:44:37.246000+00:00,0.4913330078125,2021-11-28 22:44:37.246000+00:00,2.69775390625,2021-11-28 22:44:37.246000+00:00,1.9012451171875,2021-11-28 22:44:37.246000+00:00,0.1861572265625,2021-11-28 22:44:37.246000+00:00,-0.30517578125,2021-11-28 22:44:37.246000+00:00,0.6561279296875,2021-11-28 22:44:37.246000+00:00,1.0467529296875,2021-11-28 22:44:37.246000+00:00,0.1251220703125,2021-11-28 22:44:37.246000+00:00,0.57373046875,2021-11-28 22:44:37.246000+00:00,1.0986328125,2021-11-28 22:44:37.246000+00:00,-0.1617431640625,2021-11-28 22:44:37.246000+00:00,-0.0244140625,2021-11-28 22:44:37.246000+00:00,0.5523681640625,2021-11-28 22:44:37.246000+00:00,0.067138671875,2021-11-28 22:44:37.246000+00:00,-0.08544921875,2021-11-28 22:44:37.246000+00:00,0.0640869140625,2021-11-28 22:44:37.246000+00:00,0.4241943359375,2021-11-28 22:44:37.246000+00:00,0.3875732421875,2021-11-28 22:44:37.246000+00:00,0.140380859375,2021-11-28 22:44:37.246000+00:00,0.006103515625,2021-11-28 22:44:37.246000+00:00,0.0640869140625,2021-11-28 22:44:37.246000+00:00,0.677490234375,2021-11-28 22:44:37.246000+00:00,0.0823974609375,2021-11-28 22:44:37.246000+00:00,0.2410888671875,2021-11-28 22:44:37.246000+00:00,0.0335693359375,2021-11-28 22:44:37.246000+00:00,0.40283203125,2021-11-28 22:44:37.246000+00:00,166.802978515625,2021-11-28 22:44:37.246000+00:00,-31.89999008178711,2021-11-28 22:44:37.247000+00:00
17,227.490234375,2021-11-28 22:44:37.313000+00:00,26.26578410252014,2021-11-28 22:44:37.313000+00:00,24.462706893503903,2021-11-28 22:44:37.313000+00:00,24.99920172711914,2021-11-28 22:44:37.313000+00:00,23.94844040396228,2021-11-28 22:44:37.313000+00:00,15.12451171875,2021-11-28 22:44:37.313000+00:00,0.750732421875,2021-11-28 22:44:37.313000+00:00,0.2960205078125,2021-11-28 22:44:37.313000+00:00,-0.0579833984375,2021-11-28 22:44:37.313000+00:00,0.5157470703125,2021-11-28 22:44:37.313000+00:00,3.0181884765625,2021-11-28 22:44:37.313000+00:00,1.96533203125,2021-11-28 22:44:37.313000+00:00,-0.1983642578125,2021-11-28 22:44:37.313000+00:00,0.128173828125,2021-11-28 22:44:37.313000+00:00,0.640869140625,2021-11-28 22:44:37.313000+00:00,1.2359619140625,2021-11-28 22:44:37.313000+00:00,0.1983642578125,2021-11-28 22:44:37.313000+00:00,1.0498046875,2021-11-28 22:44:37.313000+00:00,1.3427734375,2021-11-28 22:44:37.313000+00:00,-0.213623046875,2021-11-28 22:44:37.313000+00:00,-0.1556396484375,2021-11-28 22:44:37.313000+00:00,0.732421875,2021-11-28 22:44:37.313000+00:00,-0.09765625,2021-11-28 22:44:37.313000+00:00,0.140380859375,2021-11-28 22:44:37.313000+00:00,0.0762939453125,2021-11-28 22:44:37.313000+00:00,0.1495361328125,2021-11-28 22:44:37.313000+00:00,0.189208984375,2021-11-28 22:44:37.313000+00:00,-0.115966796875,2021-11-28 22:44:37.313000+00:00,0.13427734375,2021-11-28 22:44:37.313000+00:00,0.0762939453125,2021-11-28 22:44:37.313000+00:00,0.79345703125,2021-11-28 22:44:37.313000+00:00,0.1495361328125,2021-11-28 22:44:37.313000+00:00,0.225830078125,2021-11-28 22:44:37.313000+00:00,-0.0213623046875,2021-11-28 22:44:37.313000+00:00,0.4974365234375,2021-11-28 22:44:37.313000+00:00,166.802978515625,2021-11-28 22:44:37.313000+00:00,-31.949989318847656,2021-11-28 22:44:37.313000+00:00
18,227.44140625,2021-11-28 22:44:37.380000+00:00,26.21273452075195,2021-11-28 22:44:37.380000+00:00,24.350647555952087,2021-11-28 22:44:37.380000+00:00,24.904210001478884,2021-11-28 22:44:37.380000+00:00,23.81478599277832,2021-11-28 22:44:37.380000+00:00,13.3544921875,2021-11-28 22:44:37.380000+00:00,0.4241943359375,2021-11-28 22:44:37.380000+00:00,0.3143310546875,2021-11-28 22:44:37.380000+00:00,-0.1861572265625,2021-11-28 22:44:37.380000+00:00,0.4150390625,2021-11-28 22:44:37.380000+00:00,2.886962890625,2021-11-28 22:44:37.380000+00:00,2.1148681640625,2021-11-28 22:44:37.380000+00:00,0.177001953125,2021-11-28 22:44:37.380000+00:00,-0.201416015625,2021-11-28 22:44:37.380000+00:00,0.3997802734375,2021-11-28 22:44:37.380000+00:00,1.08642578125,2021-11-28 22:44:37.380000+00:00,0.0457763671875,2021-11-28 22:44:37.380000+00:00,0.8758544921875,2021-11-28 22:44:37.380000+00:00,0.79345703125,2021-11-28 22:44:37.380000+00:00,-0.1556396484375,2021-11-28 22:44:37.380000+00:00,-0.042724609375,2021-11-28 22:44:37.380000+00:00,0.537109375,2021-11-28 22:44:37.380000+00:00,0.1495361328125,2021-11-28 22:44:37.380000+00:00,0.1251220703125,2021-11-28 22:44:37.380000+00:00,0.0823974609375,2021-11-28 22:44:37.380000+00:00,0.4119873046875,2021-11-28 22:44:37.380000+00:00,0.32958984375,2021-11-28 22:44:37.380000+00:00,-0.091552734375,2021-11-28 22:44:37.380000+00:00,0.006103515625,2021-11-28 22:44:37.380000+00:00,0.0,2021-11-28 22:44:37.380000+00:00,0.7965087890625,2021-11-28 22:44:37.380000+00:00,0.115966796875,2021-11-28 22:44:37.380000+00:00,0.3753662109375,2021-11-28 22:44:37.380000+00:00,-0.4302978515625,2021-11-28 22:44:37.380000+00:00,0.2044677734375,2021-11-28 22:44:37.380000+00:00,166.802978515625,2021-11-28 22:44:37.380000+00:00,-31.999988555908203,2021-11-28 22:44:37.380000+00:00
19,227.490234375,2021-11-28 22:44:37.446000+00:00,26.31259255702148,2021-11-28 22:44:37.446000+00:00,24.494943141292783,2021-11-28 22:44:37.446000+00:00,25.07126441553589,2021-11-28 22:44:37.446000+00:00,23.990966807520813,2021-11-28 22:44:37.446000+00:00,13.897705078125,2021-11-28 22:44:37.446000+00:00,0.7598876953125,2021-11-28 22:44:37.446000+00:00,0.4364013671875,2021-11-28 22:44:37.446000+00:00,-0.054931640625,2021-11-28 22:44:37.446000+00:00,0.5950927734375,2021-11-28 22:44:37.446000+00:00,2.6702880859375,2021-11-28 22:44:37.446000+00:00,2.01416015625,2021-11-28 22:44:37.446000+00:00,0.0732421875,2021-11-28 22:44:37.446000+00:00,-0.384521484375,2021-11-28 22:44:37.446000+00:00,0.2044677734375,2021-11-28 22:44:37.446000+00:00,1.3336181640625,2021-11-28 22:44:37.446000+00:00,-0.0274658203125,2021-11-28 22:44:37.446000+00:00,0.830078125,2021-11-28 22:44:37.446000+00:00,0.9063720703125,2021-11-28 22:44:37.446000+00:00,-0.0091552734375,2021-11-28 22:44:37.446000+00:00,0.01220703125,2021-11-28 22:44:37.446000+00:00,0.5096435546875,2021-11-28 22:44:37.446000+00:00,0.0732421875,2021-11-28 22:44:37.446000+00:00,0.2685546875,2021-11-28 22:44:37.446000+00:00,0.006103515625,2021-11-28 22:44:37.446000+00:00,0.372314453125,2021-11-28 22:44:37.446000+00:00,0.4486083984375,2021-11-28 22:44:37.446000+00:00,-0.018310546875,2021-11-28 22:44:37.446000+00:00,0.0701904296875,2021-11-28 22:44:37.446000+00:00,0.0946044921875,2021-11-28 22:44:37.446000+00:00,0.811767578125,2021-11-28 22:44:37.446000+00:00,0.0579833984375,2021-11-28 22:44:37.446000+00:00,0.3326416015625,2021-11-28 22:44:37.446000+00:00,0.048828125,2021-11-28 22:44:37.446000+00:00,0.2166748046875,2021-11-28 22:44:37.446000+00:00,166.802978515625,2021-11-28 22:44:37.446000+00:00,-32.04998779296875,2021-11-28 22:44:37.447000+00:00
20,227.45361328125,2021-11-28 22:44:37.513000+00:00,26.565358211328736,2021-11-28 22:44:37.513000+00:00,24.719061816396422,2021-11-28 22:44:37.513000+00:00,25.2809013272937,2021-11-28 22:44:37.513000+00:00,24.148922020738222,2021-11-28 22:44:37.513000+00:00,14.35546875,2021-11-28 22:44:37.513000+00:00,0.6988525390625,2021-11-28 22:44:37.513000+00:00,0.5584716796875,2021-11-28 22:44:37.513000+00:00,0.079345703125,2021-11-28 22:44:37.513000+00:00,0.20751953125,2021-11-28 22:44:37.513000+00:00,3.0303955078125,2021-11-28 22:44:37.513000+00:00,1.8768310546875,2021-11-28 22:44:37.513000+00:00,0.1373291015625,2021-11-28 22:44:37.513000+00:00,-0.189208984375,2021-11-28 22:44:37.513000+00:00,0.52490234375,2021-11-28 22:44:37.513000+00:00,1.654052734375,2021-11-28 22:44:37.513000+00:00,0.030517578125,2021-11-28 22:44:37.513000+00:00,1.0650634765625,2021-11-28 22:44:37.513000+00:00,1.1688232421875,2021-11-28 22:44:37.513000+00:00,-0.115966796875,2021-11-28 22:44:37.513000+00:00,-0.0640869140625,2021-11-28 22:44:37.513000+00:00,0.37841796875,2021-11-28 22:44:37.513000+00:00,0.1861572265625,2021-11-28 22:44:37.513000+00:00,0.0762939453125,2021-11-28 22:44:37.513000+00:00,0.0030517578125,2021-11-28 22:44:37.513000+00:00,0.32958984375,2021-11-28 22:44:37.513000+00:00,0.15869140625,2021-11-28 22:44:37.513000+00:00,-0.1800537109375,2021-11-28 22:44:37.513000+00:00,-0.2716064453125,2021-11-28 22:44:37.513000+00:00,-0.006103515625,2021-11-28 22:44:37.513000+00:00,0.8575439453125,2021-11-28 22:44:37.513000+00:00,0.0274658203125,2021-11-28 22:44:37.513000+00:00,0.3570556640625,2021-11-28 22:44:37.513000+00:00,-0.189208984375,2021-11-28 22:44:37.513000+00:00,0.2288818359375,2021-11-28 22:44:37.513000+00:00,166.802978515625,2021-11-28 22:44:37.513000+00:00,-32.0999870300293,2021-11-28 22:44:37.514000+00:00
21,227.50244140625,2021-11-28 22:44:37.580000+00:00,26.290748611587524,2021-11-28 22:44:37.580000+00:00,24.455031596411317,2021-11-28 22:44:37.580000+00:00,25.11712248998291,2021-11-28 22:44:37.580000+00:00,23.96059080497901,2021-11-28 22:44:37.580000+00:00,13.8916015625,2021-11-28 22:44:37.580000+00:00,0.8636474609375,2021-11-28 22:44:37.580000+00:00,0.2288818359375,2021-11-28 22:44:37.580000+00:00,0.01220703125,2021-11-28 22:44:37.580000+00:00,0.3021240234375,2021-11-28 22:44:37.580000+00:00,2.6611328125,2021-11-28 22:44:37.580000+00:00,1.971435546875,2021-11-28 22:44:37.580000+00:00,0.06103515625,2021-11-28 22:44:37.580000+00:00,-0.3997802734375,2021-11-28 22:44:37.580000+00:00,0.40283203125,2021-11-28 22:44:37.580000+00:00,1.275634765625,2021-11-28 22:44:37.580000+00:00,0.048828125,2021-11-28 22:44:37.580000+00:00,0.909423828125,2021-11-28 22:44:37.580000+00:00,1.080322265625,2021-11-28 22:44:37.580000+00:00,-0.08544921875,2021-11-28 22:44:37.580000+00:00,-0.0335693359375,2021-11-28 22:44:37.580000+00:00,0.47607421875,2021-11-28 22:44:37.580000+00:00,0.1983642578125,2021-11-28 22:44:37.580000+00:00,0.0091552734375,2021-11-28 22:44:37.580000+00:00,0.0244140625,2021-11-28 22:44:37.580000+00:00,0.2960205078125,2021-11-28 22:44:37.580000+00:00,0.286865234375,2021-11-28 22:44:37.580000+00:00,-0.0152587890625,2021-11-28 22:44:37.580000+00:00,0.2349853515625,2021-11-28 22:44:37.580000+00:00,0.1434326171875,2021-11-28 22:44:37.580000+00:00,0.7080078125,2021-11-28 22:44:37.580000+00:00,0.201416015625,2021-11-28 22:44:37.580000+00:00,0.091552734375,2021-11-28 22:44:37.580000+00:00,-0.2288818359375,2021-11-28 22:44:37.580000+00:00,0.1373291015625,2021-11-28 22:44:37.580000+00:00,166.802978515625,2021-11-28 22:44:37.580000+00:00,-32.149986267089844,2021-11-28 22:44:37.580000+00:00
