idx,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:D7TOR,L:D7TOR Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO3IN,L:TO3IN Timestamp,L:V5QSET,L:V5QSET Timestamp
28,166.802978515625,2021-11-28 22:39:10.923000+00:00,17.022705078125,2021-11-28 22:39:10.923000+00:00,0.96435546875,2021-11-28 22:39:10.923000+00:00,0.4425048828125,2021-11-28 22:39:10.923000+00:00,0.0732421875,2021-11-28 22:39:10.923000+00:00,0.274658203125,2021-11-28 22:39:10.923000+00:00,3.857421875,2021-11-28 22:39:10.923000+00:00,2.3345947265625,2021-11-28 22:39:10.923000+00:00,-0.1129150390625,2021-11-28 22:39:10.923000+00:00,0.28076171875,2021-11-28 22:39:10.923000+00:00,0.8697509765625,2021-11-28 22:39:10.923000+00:00,0.20751953125,2021-11-28 22:39:10.923000+00:00,0.1312255859375,2021-11-28 22:39:10.923000+00:00,1.2664794921875,2021-11-28 22:39:10.923000+00:00,1.4068603515625,2021-11-28 22:39:10.923000+00:00,0.1983642578125,2021-11-28 22:39:10.923000+00:00,0.201416015625,2021-11-28 22:39:10.923000+00:00,0.8270263671875,2021-11-28 22:39:10.923000+00:00,-0.0579833984375,2021-11-28 22:39:10.923000+00:00,0.274658203125,2021-11-28 22:39:10.923000+00:00,0.0274658203125,2021-11-28 22:39:10.923000+00:00,0.35400390625,2021-11-28 22:39:10.923000+00:00,0.79345703125,2021-11-28 22:39:10.923000+00:00,-0.1434326171875,2021-11-28 22:39:10.923000+00:00,-0.0152587890625,2021-11-28 22:39:10.923000+00:00,0.042724609375,2021-11-28 22:39:10.923000+00:00,0.62255859375,2021-11-28 22:39:10.923000+00:00,0.08544921875,2021-11-28 22:39:10.923000+00:00,0.3082275390625,2021-11-28 22:39:10.923000+00:00,-0.067138671875,2021-11-28 22:39:10.923000+00:00,0.2960205078125,2021-11-28 22:39:10.923000+00:00,24.303839633701447,2021-11-28 22:39:10.923000+00:00,24.900198827781555,2021-11-28 22:39:10.923000+00:00,229.74151611328125,2021-11-28 22:39:10.923000+00:00,26.774435974768064,2021-11-28 22:39:10.923000+00:00,25.457782471589358,2021-11-28 22:39:10.923000+00:00,-31.899999618530277,2021-11-28 22:39:10.923000+00:00
29,166.802978515625,2021-11-28 22:39:10.989000+00:00,12.762451171875,2021-11-28 22:39:10.989000+00:00,0.6072998046875,2021-11-28 22:39:10.989000+00:00,0.286865234375,2021-11-28 22:39:10.989000+00:00,0.1190185546875,2021-11-28 22:39:10.989000+00:00,-0.0518798828125,2021-11-28 22:39:10.989000+00:00,3.4393310546875,2021-11-28 22:39:10.989000+00:00,2.0660400390625,2021-11-28 22:39:10.989000+00:00,-0.10986328125,2021-11-28 22:39:10.989000+00:00,0.1007080078125,2021-11-28 22:39:10.989000+00:00,0.8056640625,2021-11-28 22:39:10.989000+00:00,0.250244140625,2021-11-28 22:39:10.989000+00:00,-0.1251220703125,2021-11-28 22:39:10.989000+00:00,0.8270263671875,2021-11-28 22:39:10.989000+00:00,1.1932373046875,2021-11-28 22:39:10.989000+00:00,0.0518798828125,2021-11-28 22:39:10.989000+00:00,0.1739501953125,2021-11-28 22:39:10.989000+00:00,0.714111328125,2021-11-28 22:39:10.989000+00:00,-0.054931640625,2021-11-28 22:39:10.989000+00:00,0.10986328125,2021-11-28 22:39:10.989000+00:00,0.06103515625,2021-11-28 22:39:10.989000+00:00,0.2532958984375,2021-11-28 22:39:10.989000+00:00,0.701904296875,2021-11-28 22:39:10.989000+00:00,-0.103759765625,2021-11-28 22:39:10.989000+00:00,0.0579833984375,2021-11-28 22:39:10.989000+00:00,-0.1861572265625,2021-11-28 22:39:10.989000+00:00,0.6134033203125,2021-11-28 22:39:10.989000+00:00,-0.018310546875,2021-11-28 22:39:10.989000+00:00,0.2349853515625,2021-11-28 22:39:10.989000+00:00,0.0,2021-11-28 22:39:10.989000+00:00,0.15869140625,2021-11-28 22:39:10.989000+00:00,24.100320416671327,2021-11-28 22:39:10.989000+00:00,24.64230884547052,2021-11-28 22:39:10.989000+00:00,229.6322021484375,2021-11-28 22:39:10.989000+00:00,26.549755393161615,2021-11-28 22:39:10.989000+00:00,25.169531717922364,2021-11-28 22:39:10.989000+00:00,-31.899999618530277,2021-11-28 22:39:10.990000+00:00
30,166.802978515625,2021-11-28 22:39:11.056000+00:00,14.94140625,2021-11-28 22:39:11.056000+00:00,0.5157470703125,2021-11-28 22:39:11.056000+00:00,0.3448486328125,2021-11-28 22:39:11.056000+00:00,0.0244140625,2021-11-28 22:39:11.056000+00:00,0.091552734375,2021-11-28 22:39:11.056000+00:00,4.2144775390625,2021-11-28 22:39:11.056000+00:00,2.3193359375,2021-11-28 22:39:11.056000+00:00,-0.0640869140625,2021-11-28 22:39:11.056000+00:00,-0.006103515625,2021-11-28 22:39:11.056000+00:00,1.0772705078125,2021-11-28 22:39:11.056000+00:00,0.7843017578125,2021-11-28 22:39:11.056000+00:00,-0.0823974609375,2021-11-28 22:39:11.056000+00:00,0.732421875,2021-11-28 22:39:11.056000+00:00,1.239013671875,2021-11-28 22:39:11.056000+00:00,0.01220703125,2021-11-28 22:39:11.056000+00:00,0.0823974609375,2021-11-28 22:39:11.056000+00:00,0.2471923828125,2021-11-28 22:39:11.056000+00:00,0.0335693359375,2021-11-28 22:39:11.056000+00:00,0.1739501953125,2021-11-28 22:39:11.056000+00:00,-0.20751953125,2021-11-28 22:39:11.056000+00:00,0.4913330078125,2021-11-28 22:39:11.056000+00:00,0.927734375,2021-11-28 22:39:11.056000+00:00,-0.0335693359375,2021-11-28 22:39:11.056000+00:00,0.0396728515625,2021-11-28 22:39:11.056000+00:00,0.03662109375,2021-11-28 22:39:11.056000+00:00,0.604248046875,2021-11-28 22:39:11.056000+00:00,-0.0213623046875,2021-11-28 22:39:11.056000+00:00,0.3936767578125,2021-11-28 22:39:11.056000+00:00,-0.0030517578125,2021-11-28 22:39:11.056000+00:00,0.3387451171875,2021-11-28 22:39:11.056000+00:00,23.79656039125324,2021-11-28 22:39:11.056000+00:00,24.396699338507627,2021-11-28 22:39:11.056000+00:00,229.52288818359372,2021-11-28 22:39:11.056000+00:00,26.228337338919065,2021-11-28 22:39:11.056000+00:00,24.927139038702396,2021-11-28 22:39:11.056000+00:00,-31.899999618530277,2021-11-28 22:39:11.057000+00:00
31,166.802978515625,2021-11-28 22:39:11.123000+00:00,14.300537109375,2021-11-28 22:39:11.123000+00:00,0.677490234375,2021-11-28 22:39:11.123000+00:00,0.262451171875,2021-11-28 22:39:11.123000+00:00,-0.115966796875,2021-11-28 22:39:11.123000+00:00,-0.01220703125,2021-11-28 22:39:11.123000+00:00,4.1290283203125,2021-11-28 22:39:11.123000+00:00,2.47802734375,2021-11-28 22:39:11.123000+00:00,-0.15869140625,2021-11-28 22:39:11.123000+00:00,0.4241943359375,2021-11-28 22:39:11.123000+00:00,0.860595703125,2021-11-28 22:39:11.123000+00:00,0.5523681640625,2021-11-28 22:39:11.123000+00:00,-0.08544921875,2021-11-28 22:39:11.123000+00:00,1.153564453125,2021-11-28 22:39:11.123000+00:00,1.080322265625,2021-11-28 22:39:11.123000+00:00,-0.079345703125,2021-11-28 22:39:11.123000+00:00,-0.0030517578125,2021-11-28 22:39:11.123000+00:00,0.5218505859375,2021-11-28 22:39:11.123000+00:00,0.10986328125,2021-11-28 22:39:11.123000+00:00,-0.0640869140625,2021-11-28 22:39:11.123000+00:00,-0.054931640625,2021-11-28 22:39:11.123000+00:00,0.2532958984375,2021-11-28 22:39:11.123000+00:00,0.6744384765625,2021-11-28 22:39:11.123000+00:00,-0.1739501953125,2021-11-28 22:39:11.123000+00:00,0.0579833984375,2021-11-28 22:39:11.123000+00:00,0.054931640625,2021-11-28 22:39:11.123000+00:00,0.48828125,2021-11-28 22:39:11.123000+00:00,-0.067138671875,2021-11-28 22:39:11.123000+00:00,0.384521484375,2021-11-28 22:39:11.123000+00:00,-0.0885009765625,2021-11-28 22:39:11.123000+00:00,0.201416015625,2021-11-28 22:39:11.123000+00:00,23.85123719582849,2021-11-28 22:39:11.123000+00:00,24.476522428270567,2021-11-28 22:39:11.123000+00:00,229.41357421875,2021-11-28 22:39:11.123000+00:00,26.378124393323365,2021-11-28 22:39:11.123000+00:00,25.087642299266967,2021-11-28 22:39:11.123000+00:00,-31.899999618530277,2021-11-28 22:39:11.123000+00:00
32,166.802978515625,2021-11-28 22:39:11.190000+00:00,16.412353515625,2021-11-28 22:39:11.190000+00:00,0.7232666015625,2021-11-28 22:39:11.190000+00:00,0.30517578125,2021-11-28 22:39:11.190000+00:00,0.079345703125,2021-11-28 22:39:11.190000+00:00,-0.06103515625,2021-11-28 22:39:11.190000+00:00,3.9764404296875,2021-11-28 22:39:11.190000+00:00,2.484130859375,2021-11-28 22:39:11.190000+00:00,0.1068115234375,2021-11-28 22:39:11.190000+00:00,0.140380859375,2021-11-28 22:39:11.190000+00:00,0.9124755859375,2021-11-28 22:39:11.190000+00:00,0.6988525390625,2021-11-28 22:39:11.190000+00:00,-0.103759765625,2021-11-28 22:39:11.190000+00:00,1.01318359375,2021-11-28 22:39:11.190000+00:00,1.336669921875,2021-11-28 22:39:11.190000+00:00,0.03662109375,2021-11-28 22:39:11.190000+00:00,0.0946044921875,2021-11-28 22:39:11.190000+00:00,0.7843017578125,2021-11-28 22:39:11.190000+00:00,0.018310546875,2021-11-28 22:39:11.190000+00:00,0.238037109375,2021-11-28 22:39:11.190000+00:00,-0.030517578125,2021-11-28 22:39:11.190000+00:00,0.653076171875,2021-11-28 22:39:11.190000+00:00,0.909423828125,2021-11-28 22:39:11.190000+00:00,-0.0457763671875,2021-11-28 22:39:11.190000+00:00,0.0640869140625,2021-11-28 22:39:11.190000+00:00,-0.0640869140625,2021-11-28 22:39:11.190000+00:00,0.604248046875,2021-11-28 22:39:11.190000+00:00,0.164794921875,2021-11-28 22:39:11.190000+00:00,0.25634765625,2021-11-28 22:39:11.190000+00:00,-0.13427734375,2021-11-28 22:39:11.190000+00:00,0.311279296875,2021-11-28 22:39:11.190000+00:00,23.93932760319974,2021-11-28 22:39:11.190000+00:00,24.524109270244622,2021-11-28 22:39:11.190000+00:00,229.30426025390625,2021-11-28 22:39:11.190000+00:00,26.325074811555176,2021-11-28 22:39:11.190000+00:00,25.10402018299805,2021-11-28 22:39:11.190000+00:00,-31.899999618530277,2021-11-28 22:39:11.190000+00:00
33,166.802978515625,2021-11-28 22:39:11.256000+00:00,12.40234375,2021-11-28 22:39:11.256000+00:00,0.5706787109375,2021-11-28 22:39:11.256000+00:00,0.06103515625,2021-11-28 22:39:11.256000+00:00,0.0732421875,2021-11-28 22:39:11.256000+00:00,-0.1312255859375,2021-11-28 22:39:11.256000+00:00,3.2928466796875,2021-11-28 22:39:11.256000+00:00,2.0599365234375,2021-11-28 22:39:11.256000+00:00,-0.06103515625,2021-11-28 22:39:11.256000+00:00,0.1953125,2021-11-28 22:39:11.256000+00:00,0.689697265625,2021-11-28 22:39:11.256000+00:00,0.250244140625,2021-11-28 22:39:11.256000+00:00,-0.054931640625,2021-11-28 22:39:11.256000+00:00,0.93994140625,2021-11-28 22:39:11.256000+00:00,1.2542724609375,2021-11-28 22:39:11.256000+00:00,0.0762939453125,2021-11-28 22:39:11.256000+00:00,0.1373291015625,2021-11-28 22:39:11.256000+00:00,0.4974365234375,2021-11-28 22:39:11.256000+00:00,-0.1251220703125,2021-11-28 22:39:11.256000+00:00,0.115966796875,2021-11-28 22:39:11.256000+00:00,-0.0762939453125,2021-11-28 22:39:11.256000+00:00,0.335693359375,2021-11-28 22:39:11.256000+00:00,0.8636474609375,2021-11-28 22:39:11.256000+00:00,-0.0274658203125,2021-11-28 22:39:11.256000+00:00,0.0640869140625,2021-11-28 22:39:11.256000+00:00,0.06103515625,2021-11-28 22:39:11.256000+00:00,0.50048828125,2021-11-28 22:39:11.256000+00:00,0.0946044921875,2021-11-28 22:39:11.256000+00:00,0.225830078125,2021-11-28 22:39:11.256000+00:00,-0.0152587890625,2021-11-28 22:39:11.256000+00:00,0.1983642578125,2021-11-28 22:39:11.256000+00:00,24.08209481514624,2021-11-28 22:39:11.256000+00:00,24.628493310703856,2021-11-28 22:39:11.256000+00:00,229.1949462890625,2021-11-28 22:39:11.256000+00:00,26.499826375026853,2021-11-28 22:39:11.256000+00:00,25.084366722520752,2021-11-28 22:39:11.256000+00:00,-31.899999618530277,2021-11-28 22:39:11.257000+00:00
34,166.802978515625,2021-11-28 22:39:11.323000+00:00,14.53857421875,2021-11-28 22:39:11.323000+00:00,0.3387451171875,2021-11-28 22:39:11.323000+00:00,0.372314453125,2021-11-28 22:39:11.323000+00:00,-0.030517578125,2021-11-28 22:39:11.323000+00:00,-0.1678466796875,2021-11-28 22:39:11.323000+00:00,3.704833984375,2021-11-28 22:39:11.323000+00:00,2.203369140625,2021-11-28 22:39:11.323000+00:00,-0.1922607421875,2021-11-28 22:39:11.323000+00:00,0.5157470703125,2021-11-28 22:39:11.323000+00:00,0.79345703125,2021-11-28 22:39:11.323000+00:00,0.592041015625,2021-11-28 22:39:11.323000+00:00,0.0335693359375,2021-11-28 22:39:11.323000+00:00,0.89111328125,2021-11-28 22:39:11.323000+00:00,1.3763427734375,2021-11-28 22:39:11.323000+00:00,0.2166748046875,2021-11-28 22:39:11.323000+00:00,0.0213623046875,2021-11-28 22:39:11.323000+00:00,0.3692626953125,2021-11-28 22:39:11.323000+00:00,0.08544921875,2021-11-28 22:39:11.323000+00:00,0.25634765625,2021-11-28 22:39:11.323000+00:00,0.10986328125,2021-11-28 22:39:11.323000+00:00,0.4852294921875,2021-11-28 22:39:11.323000+00:00,0.89111328125,2021-11-28 22:39:11.323000+00:00,-0.030517578125,2021-11-28 22:39:11.323000+00:00,0.0518798828125,2021-11-28 22:39:11.323000+00:00,0.06103515625,2021-11-28 22:39:11.323000+00:00,0.47607421875,2021-11-28 22:39:11.323000+00:00,-0.09765625,2021-11-28 22:39:11.323000+00:00,0.1220703125,2021-11-28 22:39:11.323000+00:00,-0.0457763671875,2021-11-28 22:39:11.323000+00:00,0.2471923828125,2021-11-28 22:39:11.323000+00:00,23.829973994049222,2021-11-28 22:39:11.323000+00:00,24.40590969501873,2021-11-28 22:39:11.323000+00:00,229.08563232421875,2021-11-28 22:39:11.323000+00:00,26.22209621165222,2021-11-28 22:39:11.323000+00:00,24.900934424732668,2021-11-28 22:39:11.323000+00:00,-31.899999618530277,2021-11-28 22:39:11.323000+00:00
35,166.802978515625,2021-11-28 22:39:11.390000+00:00,15.80810546875,2021-11-28 22:39:11.390000+00:00,0.76904296875,2021-11-28 22:39:11.390000+00:00,0.0885009765625,2021-11-28 22:39:11.390000+00:00,0.0030517578125,2021-11-28 22:39:11.390000+00:00,-0.0274658203125,2021-11-28 22:39:11.390000+00:00,4.2144775390625,2021-11-28 22:39:11.390000+00:00,2.606201171875,2021-11-28 22:39:11.390000+00:00,-0.1129150390625,2021-11-28 22:39:11.390000+00:00,0.08544921875,2021-11-28 22:39:11.390000+00:00,1.03759765625,2021-11-28 22:39:11.390000+00:00,0.726318359375,2021-11-28 22:39:11.390000+00:00,-0.1007080078125,2021-11-28 22:39:11.390000+00:00,1.2664794921875,2021-11-28 22:39:11.390000+00:00,1.348876953125,2021-11-28 22:39:11.390000+00:00,0.1708984375,2021-11-28 22:39:11.390000+00:00,0.1556396484375,2021-11-28 22:39:11.390000+00:00,0.469970703125,2021-11-28 22:39:11.390000+00:00,-0.0244140625,2021-11-28 22:39:11.390000+00:00,0.1617431640625,2021-11-28 22:39:11.390000+00:00,0.079345703125,2021-11-28 22:39:11.390000+00:00,0.4852294921875,2021-11-28 22:39:11.390000+00:00,1.2603759765625,2021-11-28 22:39:11.390000+00:00,-0.1861572265625,2021-11-28 22:39:11.390000+00:00,-0.15869140625,2021-11-28 22:39:11.390000+00:00,0.06103515625,2021-11-28 22:39:11.390000+00:00,0.2471923828125,2021-11-28 22:39:11.390000+00:00,-0.06103515625,2021-11-28 22:39:11.390000+00:00,0.40283203125,2021-11-28 22:39:11.390000+00:00,0.335693359375,2021-11-28 22:39:11.390000+00:00,0.2349853515625,2021-11-28 22:39:11.390000+00:00,24.01526760955426,2021-11-28 22:39:11.390000+00:00,24.62542319186682,2021-11-28 22:39:11.390000+00:00,228.976318359375,2021-11-28 22:39:11.390000+00:00,26.477982429592892,2021-11-28 22:39:11.390000+00:00,25.231767676100464,2021-11-28 22:39:11.390000+00:00,-31.899999618530277,2021-11-28 22:39:11.390000+00:00
36,166.802978515625,2021-11-28 22:39:11.456000+00:00,15.997314453125,2021-11-28 22:39:11.456000+00:00,0.7659912109375,2021-11-28 22:39:11.456000+00:00,0.323486328125,2021-11-28 22:39:11.456000+00:00,-0.0152587890625,2021-11-28 22:39:11.456000+00:00,0.0,2021-11-28 22:39:11.456000+00:00,3.6590576171875,2021-11-28 22:39:11.456000+00:00,2.5726318359375,2021-11-28 22:39:11.456000+00:00,-0.5889892578125,2021-11-28 22:39:11.456000+00:00,0.32958984375,2021-11-28 22:39:11.456000+00:00,0.8575439453125,2021-11-28 22:39:11.456000+00:00,0.836181640625,2021-11-28 22:39:11.456000+00:00,0.067138671875,2021-11-28 22:39:11.456000+00:00,1.068115234375,2021-11-28 22:39:11.456000+00:00,1.336669921875,2021-11-28 22:39:11.456000+00:00,0.091552734375,2021-11-28 22:39:11.456000+00:00,-0.10986328125,2021-11-28 22:39:11.456000+00:00,0.5889892578125,2021-11-28 22:39:11.456000+00:00,0.1983642578125,2021-11-28 22:39:11.456000+00:00,0.2593994140625,2021-11-28 22:39:11.456000+00:00,-0.0701904296875,2021-11-28 22:39:11.456000+00:00,0.7781982421875,2021-11-28 22:39:11.456000+00:00,0.830078125,2021-11-28 22:39:11.456000+00:00,-0.2410888671875,2021-11-28 22:39:11.456000+00:00,0.128173828125,2021-11-28 22:39:11.456000+00:00,0.0732421875,2021-11-28 22:39:11.456000+00:00,0.6256103515625,2021-11-28 22:39:11.456000+00:00,0.030517578125,2021-11-28 22:39:11.456000+00:00,0.177001953125,2021-11-28 22:39:11.456000+00:00,-0.1800537109375,2021-11-28 22:39:11.456000+00:00,0.1556396484375,2021-11-28 22:39:11.456000+00:00,23.793522790999056,2021-11-28 22:39:11.456000+00:00,24.43354076455206,2021-11-28 22:39:11.456000+00:00,228.86700439453125,2021-11-28 22:39:11.456000+00:00,26.19713170258484,2021-11-28 22:39:11.456000+00:00,24.99920172711914,2021-11-28 22:39:11.456000+00:00,-31.899999618530277,2021-11-28 22:39:11.457000+00:00
37,166.802978515625,2021-11-28 22:39:11.523000+00:00,13.189697265625,2021-11-28 22:39:11.523000+00:00,0.57373046875,2021-11-28 22:39:11.523000+00:00,0.262451171875,2021-11-28 22:39:11.523000+00:00,-0.091552734375,2021-11-28 22:39:11.523000+00:00,0.03662109375,2021-11-28 22:39:11.523000+00:00,3.2806396484375,2021-11-28 22:39:11.523000+00:00,2.38037109375,2021-11-28 22:39:11.523000+00:00,-0.1739501953125,2021-11-28 22:39:11.523000+00:00,0.7476806640625,2021-11-28 22:39:11.523000+00:00,0.8880615234375,2021-11-28 22:39:11.523000+00:00,0.03662109375,2021-11-28 22:39:11.523000+00:00,-0.2349853515625,2021-11-28 22:39:11.523000+00:00,0.732421875,2021-11-28 22:39:11.523000+00:00,1.2603759765625,2021-11-28 22:39:11.523000+00:00,0.0885009765625,2021-11-28 22:39:11.523000+00:00,0.0213623046875,2021-11-28 22:39:11.523000+00:00,0.5096435546875,2021-11-28 22:39:11.523000+00:00,-0.0091552734375,2021-11-28 22:39:11.523000+00:00,0.0885009765625,2021-11-28 22:39:11.523000+00:00,0.08544921875,2021-11-28 22:39:11.523000+00:00,0.3997802734375,2021-11-28 22:39:11.523000+00:00,0.6591796875,2021-11-28 22:39:11.523000+00:00,-0.0885009765625,2021-11-28 22:39:11.523000+00:00,0.5950927734375,2021-11-28 22:39:11.523000+00:00,-0.0213623046875,2021-11-28 22:39:11.523000+00:00,0.3662109375,2021-11-28 22:39:11.523000+00:00,0.0,2021-11-28 22:39:11.523000+00:00,0.1678466796875,2021-11-28 22:39:11.523000+00:00,-0.018310546875,2021-11-28 22:39:11.523000+00:00,0.2288818359375,2021-11-28 22:39:11.523000+00:00,23.81174839252414,2021-11-28 22:39:11.523000+00:00,24.38748898199652,2021-11-28 22:39:11.523000+00:00,228.7576904296875,2021-11-28 22:39:11.523000+00:00,26.24394015708618,2021-11-28 22:39:11.523000+00:00,24.956619229418337,2021-11-28 22:39:11.523000+00:00,-31.899999618530277,2021-11-28 22:39:11.523000+00:00
38,166.802978515625,2021-11-28 22:39:11.590000+00:00,14.801025390625,2021-11-28 22:39:11.590000+00:00,0.50048828125,2021-11-28 22:39:11.590000+00:00,0.30517578125,2021-11-28 22:39:11.590000+00:00,0.0244140625,2021-11-28 22:39:11.590000+00:00,0.0213623046875,2021-11-28 22:39:11.590000+00:00,3.89404296875,2021-11-28 22:39:11.590000+00:00,2.30712890625,2021-11-28 22:39:11.590000+00:00,-0.1678466796875,2021-11-28 22:39:11.590000+00:00,0.5523681640625,2021-11-28 22:39:11.590000+00:00,1.0498046875,2021-11-28 22:39:11.590000+00:00,0.689697265625,2021-11-28 22:39:11.590000+00:00,-0.146484375,2021-11-28 22:39:11.590000+00:00,1.0498046875,2021-11-28 22:39:11.590000+00:00,1.0650634765625,2021-11-28 22:39:11.590000+00:00,0.1251220703125,2021-11-28 22:39:11.590000+00:00,0.048828125,2021-11-28 22:39:11.590000+00:00,0.5157470703125,2021-11-28 22:39:11.590000+00:00,0.006103515625,2021-11-28 22:39:11.590000+00:00,0.2716064453125,2021-11-28 22:39:11.590000+00:00,-0.0732421875,2021-11-28 22:39:11.590000+00:00,0.408935546875,2021-11-28 22:39:11.590000+00:00,0.823974609375,2021-11-28 22:39:11.590000+00:00,-0.03662109375,2021-11-28 22:39:11.590000+00:00,-0.0030517578125,2021-11-28 22:39:11.590000+00:00,0.0274658203125,2021-11-28 22:39:11.590000+00:00,0.4150390625,2021-11-28 22:39:11.590000+00:00,-0.3631591796875,2021-11-28 22:39:11.590000+00:00,0.3143310546875,2021-11-28 22:39:11.590000+00:00,0.0274658203125,2021-11-28 22:39:11.590000+00:00,0.13427734375,2021-11-28 22:39:11.590000+00:00,23.65379317930673,2021-11-28 22:39:11.590000+00:00,24.249333634329894,2021-11-28 22:39:11.590000+00:00,228.64837646484372,2021-11-28 22:39:11.590000+00:00,26.109755920849,2021-11-28 22:39:11.590000+00:00,24.933690192194824,2021-11-28 22:39:11.590000+00:00,-31.899999618530277,2021-11-28 22:39:11.590000+00:00
39,166.802978515625,2021-11-28 22:39:11.656000+00:00,15.80810546875,2021-11-28 22:39:11.656000+00:00,0.6988525390625,2021-11-28 22:39:11.656000+00:00,0.3753662109375,2021-11-28 22:39:11.656000+00:00,0.018310546875,2021-11-28 22:39:11.656000+00:00,0.20751953125,2021-11-28 22:39:11.656000+00:00,3.9154052734375,2021-11-28 22:39:11.656000+00:00,2.4505615234375,2021-11-28 22:39:11.656000+00:00,-0.0213623046875,2021-11-28 22:39:11.656000+00:00,0.15869140625,2021-11-28 22:39:11.656000+00:00,1.06201171875,2021-11-28 22:39:11.656000+00:00,0.830078125,2021-11-28 22:39:11.656000+00:00,-0.0946044921875,2021-11-28 22:39:11.656000+00:00,1.0223388671875,2021-11-28 22:39:11.656000+00:00,1.47705078125,2021-11-28 22:39:11.656000+00:00,-0.0030517578125,2021-11-28 22:39:11.656000+00:00,0.0885009765625,2021-11-28 22:39:11.656000+00:00,0.5889892578125,2021-11-28 22:39:11.656000+00:00,-0.0762939453125,2021-11-28 22:39:11.656000+00:00,0.3082275390625,2021-11-28 22:39:11.656000+00:00,0.06103515625,2021-11-28 22:39:11.656000+00:00,0.3814697265625,2021-11-28 22:39:11.656000+00:00,0.823974609375,2021-11-28 22:39:11.656000+00:00,-0.4058837890625,2021-11-28 22:39:11.656000+00:00,0.0579833984375,2021-11-28 22:39:11.656000+00:00,-0.1678466796875,2021-11-28 22:39:11.656000+00:00,0.5401611328125,2021-11-28 22:39:11.656000+00:00,-0.0701904296875,2021-11-28 22:39:11.656000+00:00,0.1861572265625,2021-11-28 22:39:11.656000+00:00,0.0,2021-11-28 22:39:11.656000+00:00,-0.0701904296875,2021-11-28 22:39:11.656000+00:00,23.997042008029176,2021-11-28 22:39:11.656000+00:00,24.61007259768164,2021-11-28 22:39:11.656000+00:00,228.5390625,2021-11-28 22:39:11.656000+00:00,26.481102993226315,2021-11-28 22:39:11.656000+00:00,25.23831882959289,2021-11-28 22:39:11.656000+00:00,-31.899999618530277,2021-11-28 22:39:11.657000+00:00
