idx,tag,stamp,data,name,di
0,6,2021-12-20 22:31:37.118000+00:00,24.77585901488159,L:TO5OUT,3961
1,1,2021-12-20 22:31:37.118000+00:00,230.029296875,L:RFBPAH,8505
2,4,2021-12-20 22:31:37.118000+00:00,26.459259047792358,L:TO1IN,3679
3,0,2021-12-20 22:31:37.118000+00:00,176.8310546875,L:RFQPAH,256085
4,5,2021-12-20 22:31:37.118000+00:00,25.349688438964233,L:TO3IN,3834
5,7,2021-12-20 22:31:37.118000+00:00,24.31295243446399,L:D7TOR,82678
6,3,2021-12-20 22:31:37.118000+00:00,12.68310546875,L:D7LMSM,166543
7,8,2021-12-20 22:31:37.118000+00:00,0.4180908203125,L:D00LM,89506
8,9,2021-12-20 22:31:37.118000+00:00,0.335693359375,L:D11LM,83525
9,10,2021-12-20 22:31:37.118000+00:00,0.1007080078125,L:D12LM,83526
10,11,2021-12-20 22:31:37.118000+00:00,-0.0732421875,L:D13LM,83527
11,12,2021-12-20 22:31:37.118000+00:00,1.3702392578125,L:D14LM,83528
12,13,2021-12-20 22:31:37.118000+00:00,1.1566162109375,L:D21LM,83529
13,14,2021-12-20 22:31:37.118000+00:00,0.018310546875,L:D22LM,83530
14,15,2021-12-20 22:31:37.118000+00:00,0.0396728515625,L:D23LM,83531
15,16,2021-12-20 22:31:37.118000+00:00,0.62255859375,L:D24LM,83532
16,17,2021-12-20 22:31:37.118000+00:00,0.8544921875,L:D31LM,83533
17,18,2021-12-20 22:31:37.118000+00:00,-0.18310546875,L:D32LM,83534
18,19,2021-12-20 22:31:37.118000+00:00,0.7049560546875,L:D33LM,83535
19,20,2021-12-20 22:31:37.118000+00:00,0.76904296875,L:D34LM,83536
20,21,2021-12-20 22:31:37.118000+00:00,0.06103515625,L:D41LM,83537
21,22,2021-12-20 22:31:37.118000+00:00,0.201416015625,L:D42LM,83538
22,23,2021-12-20 22:31:37.118000+00:00,0.537109375,L:D43LM,83539
23,24,2021-12-20 22:31:37.118000+00:00,0.2471923828125,L:D44LM,83540
24,25,2021-12-20 22:31:37.118000+00:00,0.5157470703125,L:D51LM,83541
25,26,2021-12-20 22:31:37.118000+00:00,-0.0732421875,L:D52LM,83542
26,27,2021-12-20 22:31:37.118000+00:00,0.1373291015625,L:D53LM,83543
27,28,2021-12-20 22:31:37.118000+00:00,0.20751953125,L:D54LM,83544
28,29,2021-12-20 22:31:37.118000+00:00,0.1953125,L:D61LM,83545
29,30,2021-12-20 22:31:37.118000+00:00,0.2166748046875,L:D62LM,83546
30,31,2021-12-20 22:31:37.118000+00:00,0.030517578125,L:D63LM,83547
31,32,2021-12-20 22:31:37.118000+00:00,0.994873046875,L:D64LM,83548
32,33,2021-12-20 22:31:37.118000+00:00,0.1220703125,L:D71LM,83549
33,34,2021-12-20 22:31:37.118000+00:00,0.439453125,L:D72LM,83550
34,35,2021-12-20 22:31:37.118000+00:00,-0.048828125,L:D73LM,83551
