idx,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
30,234.320556640625,2021-11-29 22:56:26.129000+00:00,26.094153102681883,2021-11-29 22:56:26.129000+00:00,24.1649053663114,2021-11-29 22:56:26.129000+00:00,171.539306640625,2021-11-29 22:56:26.129000+00:00,12.713623046875,2021-11-29 22:56:26.129000+00:00,0.5218505859375,2021-11-29 22:56:26.129000+00:00,0.390625,2021-11-29 22:56:26.129000+00:00,-0.06103515625,2021-11-29 22:56:26.129000+00:00,-0.1861572265625,2021-11-29 22:56:26.129000+00:00,2.496337890625,2021-11-29 22:56:26.129000+00:00,1.4984130859375,2021-11-29 22:56:26.129000+00:00,0.0,2021-11-29 22:56:26.129000+00:00,0.5218505859375,2021-11-29 22:56:26.129000+00:00,0.2532958984375,2021-11-29 22:56:26.129000+00:00,0.396728515625,2021-11-29 22:56:26.129000+00:00,0.006103515625,2021-11-29 22:56:26.129000+00:00,0.8636474609375,2021-11-29 22:56:26.129000+00:00,1.251220703125,2021-11-29 22:56:26.129000+00:00,0.01220703125,2021-11-29 22:56:26.129000+00:00,0.0518798828125,2021-11-29 22:56:26.129000+00:00,1.0223388671875,2021-11-29 22:56:26.129000+00:00,-0.0579833984375,2021-11-29 22:56:26.129000+00:00,0.2410888671875,2021-11-29 22:56:26.129000+00:00,-0.1678466796875,2021-11-29 22:56:26.129000+00:00,0.6500244140625,2021-11-29 22:56:26.129000+00:00,1.1322021484375,2021-11-29 22:56:26.129000+00:00,0.030517578125,2021-11-29 22:56:26.129000+00:00,-0.0885009765625,2021-11-29 22:56:26.129000+00:00,-0.0518798828125,2021-11-29 22:56:26.129000+00:00,0.52490234375,2021-11-29 22:56:26.129000+00:00,0.13427734375,2021-11-29 22:56:26.129000+00:00,0.3692626953125,2021-11-29 22:56:26.129000+00:00,0.3082275390625,2021-11-29 22:56:26.129000+00:00,0.2655029296875,2021-11-29 22:56:26.129000+00:00,24.7207777036908,2021-11-29 22:56:26.129000+00:00,23.65379317930673,2021-11-29 22:56:26.129000+00:00,-32.19999694824219,2021-11-29 22:56:26.130000+00:00
31,234.21124267578125,2021-11-29 22:56:26.196000+00:00,26.169046629884036,2021-11-29 22:56:26.196000+00:00,24.233983040144714,2021-11-29 22:56:26.196000+00:00,171.539306640625,2021-11-29 22:56:26.196000+00:00,15.27099609375,2021-11-29 22:56:26.196000+00:00,0.7568359375,2021-11-29 22:56:26.196000+00:00,0.3692626953125,2021-11-29 22:56:26.196000+00:00,0.10986328125,2021-11-29 22:56:26.196000+00:00,-0.20751953125,2021-11-29 22:56:26.196000+00:00,2.3468017578125,2021-11-29 22:56:26.196000+00:00,1.5594482421875,2021-11-29 22:56:26.196000+00:00,0.2532958984375,2021-11-29 22:56:26.196000+00:00,0.30517578125,2021-11-29 22:56:26.196000+00:00,0.3173828125,2021-11-29 22:56:26.196000+00:00,0.5035400390625,2021-11-29 22:56:26.196000+00:00,0.1953125,2021-11-29 22:56:26.196000+00:00,1.1383056640625,2021-11-29 22:56:26.196000+00:00,1.4129638671875,2021-11-29 22:56:26.196000+00:00,-0.4180908203125,2021-11-29 22:56:26.196000+00:00,0.1953125,2021-11-29 22:56:26.196000+00:00,1.434326171875,2021-11-29 22:56:26.196000+00:00,0.0091552734375,2021-11-29 22:56:26.196000+00:00,0.0579833984375,2021-11-29 22:56:26.196000+00:00,0.0091552734375,2021-11-29 22:56:26.196000+00:00,0.653076171875,2021-11-29 22:56:26.196000+00:00,1.1932373046875,2021-11-29 22:56:26.196000+00:00,0.0,2021-11-29 22:56:26.196000+00:00,0.067138671875,2021-11-29 22:56:26.196000+00:00,0.0274658203125,2021-11-29 22:56:26.196000+00:00,0.579833984375,2021-11-29 22:56:26.196000+00:00,0.103759765625,2021-11-29 22:56:26.196000+00:00,0.7476806640625,2021-11-29 22:56:26.196000+00:00,0.37841796875,2021-11-29 22:56:26.196000+00:00,0.152587890625,2021-11-29 22:56:26.196000+00:00,24.832147313062134,2021-11-29 22:56:26.196000+00:00,23.769221988965608,2021-11-29 22:56:26.196000+00:00,-32.19999694824219,2021-11-29 22:56:26.197000+00:00
32,234.1019287109375,2021-11-29 22:56:26.263000+00:00,26.621528356730344,2021-11-29 22:56:26.263000+00:00,24.619282954192748,2021-11-29 22:56:26.263000+00:00,171.539306640625,2021-11-29 22:56:26.263000+00:00,14.5751953125,2021-11-29 22:56:26.263000+00:00,0.3204345703125,2021-11-29 22:56:26.263000+00:00,0.42724609375,2021-11-29 22:56:26.263000+00:00,0.0,2021-11-29 22:56:26.263000+00:00,-0.286865234375,2021-11-29 22:56:26.263000+00:00,2.3284912109375,2021-11-29 22:56:26.263000+00:00,1.641845703125,2021-11-29 22:56:26.263000+00:00,-0.0946044921875,2021-11-29 22:56:26.263000+00:00,0.59814453125,2021-11-29 22:56:26.263000+00:00,0.3326416015625,2021-11-29 22:56:26.263000+00:00,0.775146484375,2021-11-29 22:56:26.263000+00:00,0.0640869140625,2021-11-29 22:56:26.263000+00:00,0.9979248046875,2021-11-29 22:56:26.263000+00:00,1.3214111328125,2021-11-29 22:56:26.263000+00:00,-0.152587890625,2021-11-29 22:56:26.263000+00:00,0.10986328125,2021-11-29 22:56:26.263000+00:00,0.799560546875,2021-11-29 22:56:26.263000+00:00,0.1373291015625,2021-11-29 22:56:26.263000+00:00,0.054931640625,2021-11-29 22:56:26.263000+00:00,0.0457763671875,2021-11-29 22:56:26.263000+00:00,0.775146484375,2021-11-29 22:56:26.263000+00:00,0.9765625,2021-11-29 22:56:26.263000+00:00,-0.0152587890625,2021-11-29 22:56:26.263000+00:00,0.3204345703125,2021-11-29 22:56:26.263000+00:00,0.0579833984375,2021-11-29 22:56:26.263000+00:00,0.59814453125,2021-11-29 22:56:26.263000+00:00,0.2197265625,2021-11-29 22:56:26.263000+00:00,0.421142578125,2021-11-29 22:56:26.263000+00:00,0.201416015625,2021-11-29 22:56:26.263000+00:00,0.067138671875,2021-11-29 22:56:26.263000+00:00,25.189185178399654,2021-11-29 22:56:26.263000+00:00,24.14284682022986,2021-11-29 22:56:26.263000+00:00,-32.19999694824219,2021-11-29 22:56:26.263000+00:00
33,233.99261474609372,2021-11-29 22:56:26.329000+00:00,26.443656229625244,2021-11-29 22:56:26.329000+00:00,24.474987368852048,2021-11-29 22:56:26.329000+00:00,171.539306640625,2021-11-29 22:56:26.329000+00:00,14.324951171875,2021-11-29 22:56:26.329000+00:00,0.45166015625,2021-11-29 22:56:26.329000+00:00,0.201416015625,2021-11-29 22:56:26.329000+00:00,0.0823974609375,2021-11-29 22:56:26.329000+00:00,-0.2288818359375,2021-11-29 22:56:26.329000+00:00,2.8076171875,2021-11-29 22:56:26.329000+00:00,1.5106201171875,2021-11-29 22:56:26.329000+00:00,-0.0396728515625,2021-11-29 22:56:26.329000+00:00,0.2777099609375,2021-11-29 22:56:26.329000+00:00,0.1953125,2021-11-29 22:56:26.329000+00:00,0.628662109375,2021-11-29 22:56:26.329000+00:00,0.0701904296875,2021-11-29 22:56:26.329000+00:00,1.1566162109375,2021-11-29 22:56:26.329000+00:00,1.568603515625,2021-11-29 22:56:26.329000+00:00,-0.091552734375,2021-11-29 22:56:26.329000+00:00,0.189208984375,2021-11-29 22:56:26.329000+00:00,1.11083984375,2021-11-29 22:56:26.329000+00:00,0.01220703125,2021-11-29 22:56:26.329000+00:00,0.146484375,2021-11-29 22:56:26.329000+00:00,0.0274658203125,2021-11-29 22:56:26.329000+00:00,0.6500244140625,2021-11-29 22:56:26.329000+00:00,0.9857177734375,2021-11-29 22:56:26.329000+00:00,0.1434326171875,2021-11-29 22:56:26.329000+00:00,-0.0335693359375,2021-11-29 22:56:26.329000+00:00,-0.079345703125,2021-11-29 22:56:26.329000+00:00,0.52490234375,2021-11-29 22:56:26.329000+00:00,0.23193359375,2021-11-29 22:56:26.329000+00:00,0.3936767578125,2021-11-29 22:56:26.329000+00:00,0.2105712890625,2021-11-29 22:56:26.329000+00:00,0.1739501953125,2021-11-29 22:56:26.329000+00:00,25.041784224819946,2021-11-29 22:56:26.329000+00:00,23.997042008029176,2021-11-29 22:56:26.329000+00:00,-32.19999694824219,2021-11-29 22:56:26.330000+00:00
34,233.88330078125,2021-11-29 22:56:26.396000+00:00,26.16592606625061,2021-11-29 22:56:26.396000+00:00,24.194071495263245,2021-11-29 22:56:26.396000+00:00,171.539306640625,2021-11-29 22:56:26.396000+00:00,12.73193359375,2021-11-29 22:56:26.396000+00:00,0.0732421875,2021-11-29 22:56:26.396000+00:00,0.2593994140625,2021-11-29 22:56:26.396000+00:00,-0.0732421875,2021-11-29 22:56:26.396000+00:00,-0.10986328125,2021-11-29 22:56:26.396000+00:00,2.0355224609375,2021-11-29 22:56:26.396000+00:00,1.5045166015625,2021-11-29 22:56:26.396000+00:00,-0.079345703125,2021-11-29 22:56:26.396000+00:00,0.1617431640625,2021-11-29 22:56:26.396000+00:00,0.1678466796875,2021-11-29 22:56:26.396000+00:00,0.3204345703125,2021-11-29 22:56:26.396000+00:00,0.23193359375,2021-11-29 22:56:26.396000+00:00,0.8941650390625,2021-11-29 22:56:26.396000+00:00,1.3427734375,2021-11-29 22:56:26.396000+00:00,0.0274658203125,2021-11-29 22:56:26.396000+00:00,0.128173828125,2021-11-29 22:56:26.396000+00:00,0.830078125,2021-11-29 22:56:26.396000+00:00,0.0396728515625,2021-11-29 22:56:26.396000+00:00,0.2838134765625,2021-11-29 22:56:26.396000+00:00,-0.0244140625,2021-11-29 22:56:26.396000+00:00,0.7537841796875,2021-11-29 22:56:26.396000+00:00,0.927734375,2021-11-29 22:56:26.396000+00:00,0.1190185546875,2021-11-29 22:56:26.396000+00:00,0.1922607421875,2021-11-29 22:56:26.396000+00:00,0.018310546875,2021-11-29 22:56:26.396000+00:00,0.6805419921875,2021-11-29 22:56:26.396000+00:00,0.146484375,2021-11-29 22:56:26.396000+00:00,0.244140625,2021-11-29 22:56:26.396000+00:00,0.29296875,2021-11-29 22:56:26.396000+00:00,-0.0579833984375,2021-11-29 22:56:26.396000+00:00,24.760084624645387,2021-11-29 22:56:26.396000+00:00,23.805673192015774,2021-11-29 22:56:26.396000+00:00,-32.19999694824219,2021-11-29 22:56:26.397000+00:00
35,233.77398681640625,2021-11-29 22:56:26.463000+00:00,26.44053566599182,2021-11-29 22:56:26.463000+00:00,24.408979813855773,2021-11-29 22:56:26.463000+00:00,171.539306640625,2021-11-29 22:56:26.463000+00:00,13.555908203125,2021-11-29 22:56:26.463000+00:00,0.2838134765625,2021-11-29 22:56:26.463000+00:00,0.2777099609375,2021-11-29 22:56:26.463000+00:00,0.006103515625,2021-11-29 22:56:26.463000+00:00,-0.2655029296875,2021-11-29 22:56:26.463000+00:00,2.178955078125,2021-11-29 22:56:26.463000+00:00,1.4739990234375,2021-11-29 22:56:26.463000+00:00,0.1495361328125,2021-11-29 22:56:26.463000+00:00,0.1861572265625,2021-11-29 22:56:26.463000+00:00,0.421142578125,2021-11-29 22:56:26.463000+00:00,0.78125,2021-11-29 22:56:26.463000+00:00,0.1220703125,2021-11-29 22:56:26.463000+00:00,1.2969970703125,2021-11-29 22:56:26.463000+00:00,1.3763427734375,2021-11-29 22:56:26.463000+00:00,-0.13427734375,2021-11-29 22:56:26.463000+00:00,0.1983642578125,2021-11-29 22:56:26.463000+00:00,0.927734375,2021-11-29 22:56:26.463000+00:00,0.1007080078125,2021-11-29 22:56:26.463000+00:00,0.1678466796875,2021-11-29 22:56:26.463000+00:00,-0.0640869140625,2021-11-29 22:56:26.463000+00:00,0.5645751953125,2021-11-29 22:56:26.463000+00:00,0.8056640625,2021-11-29 22:56:26.463000+00:00,0.0274658203125,2021-11-29 22:56:26.463000+00:00,0.128173828125,2021-11-29 22:56:26.463000+00:00,-0.0946044921875,2021-11-29 22:56:26.463000+00:00,0.4608154296875,2021-11-29 22:56:26.463000+00:00,0.0640869140625,2021-11-29 22:56:26.463000+00:00,0.5218505859375,2021-11-29 22:56:26.463000+00:00,-0.079345703125,2021-11-29 22:56:26.463000+00:00,0.6195068359375,2021-11-29 22:56:26.463000+00:00,24.963170382910768,2021-11-29 22:56:26.463000+00:00,23.98489160701245,2021-11-29 22:56:26.463000+00:00,-32.19999694824219,2021-11-29 22:56:26.463000+00:00
36,233.6646728515625,2021-11-29 22:56:26.529000+00:00,26.247060720719603,2021-11-29 22:56:26.529000+00:00,24.35525273420764,2021-11-29 22:56:26.529000+00:00,171.539306640625,2021-11-29 22:56:26.529000+00:00,15.46630859375,2021-11-29 22:56:26.529000+00:00,0.408935546875,2021-11-29 22:56:26.529000+00:00,0.4150390625,2021-11-29 22:56:26.529000+00:00,0.1922607421875,2021-11-29 22:56:26.529000+00:00,-0.3021240234375,2021-11-29 22:56:26.529000+00:00,2.2613525390625,2021-11-29 22:56:26.529000+00:00,1.3092041015625,2021-11-29 22:56:26.529000+00:00,-0.030517578125,2021-11-29 22:56:26.529000+00:00,0.3936767578125,2021-11-29 22:56:26.529000+00:00,0.2227783203125,2021-11-29 22:56:26.529000+00:00,0.7293701171875,2021-11-29 22:56:26.529000+00:00,0.0579833984375,2021-11-29 22:56:26.529000+00:00,1.8890380859375,2021-11-29 22:56:26.529000+00:00,1.50146484375,2021-11-29 22:56:26.529000+00:00,0.18310546875,2021-11-29 22:56:26.529000+00:00,0.244140625,2021-11-29 22:56:26.529000+00:00,1.220703125,2021-11-29 22:56:26.529000+00:00,0.1312255859375,2021-11-29 22:56:26.529000+00:00,0.0732421875,2021-11-29 22:56:26.529000+00:00,0.079345703125,2021-11-29 22:56:26.529000+00:00,0.634765625,2021-11-29 22:56:26.529000+00:00,0.885009765625,2021-11-29 22:56:26.529000+00:00,0.0579833984375,2021-11-29 22:56:26.529000+00:00,0.067138671875,2021-11-29 22:56:26.529000+00:00,0.0946044921875,2021-11-29 22:56:26.529000+00:00,0.4150390625,2021-11-29 22:56:26.529000+00:00,0.09765625,2021-11-29 22:56:26.529000+00:00,0.2532958984375,2021-11-29 22:56:26.529000+00:00,-0.0152587890625,2021-11-29 22:56:26.529000+00:00,0.238037109375,2021-11-29 22:56:26.529000+00:00,24.85507635028565,2021-11-29 22:56:26.529000+00:00,23.896801199641207,2021-11-29 22:56:26.529000+00:00,-32.19999694824219,2021-11-29 22:56:26.530000+00:00
37,233.55535888671875,2021-11-29 22:56:26.596000+00:00,26.43117397509155,2021-11-29 22:56:26.596000+00:00,24.488802903618712,2021-11-29 22:56:26.596000+00:00,171.539306640625,2021-11-29 22:56:26.596000+00:00,14.581298828125,2021-11-29 22:56:26.596000+00:00,0.8148193359375,2021-11-29 22:56:26.596000+00:00,0.360107421875,2021-11-29 22:56:26.596000+00:00,0.0579833984375,2021-11-29 22:56:26.596000+00:00,-0.3204345703125,2021-11-29 22:56:26.596000+00:00,2.0599365234375,2021-11-29 22:56:26.596000+00:00,1.3397216796875,2021-11-29 22:56:26.596000+00:00,-0.09765625,2021-11-29 22:56:26.596000+00:00,0.59814453125,2021-11-29 22:56:26.596000+00:00,0.5889892578125,2021-11-29 22:56:26.596000+00:00,0.653076171875,2021-11-29 22:56:26.596000+00:00,0.1922607421875,2021-11-29 22:56:26.596000+00:00,1.1474609375,2021-11-29 22:56:26.596000+00:00,1.3580322265625,2021-11-29 22:56:26.596000+00:00,0.018310546875,2021-11-29 22:56:26.596000+00:00,0.2166748046875,2021-11-29 22:56:26.596000+00:00,1.1474609375,2021-11-29 22:56:26.596000+00:00,0.2532958984375,2021-11-29 22:56:26.596000+00:00,0.1556396484375,2021-11-29 22:56:26.596000+00:00,0.13427734375,2021-11-29 22:56:26.596000+00:00,0.762939453125,2021-11-29 22:56:26.596000+00:00,1.031494140625,2021-11-29 22:56:26.596000+00:00,-0.15869140625,2021-11-29 22:56:26.596000+00:00,-0.0030517578125,2021-11-29 22:56:26.596000+00:00,-0.0335693359375,2021-11-29 22:56:26.596000+00:00,0.5615234375,2021-11-29 22:56:26.596000+00:00,0.152587890625,2021-11-29 22:56:26.596000+00:00,0.433349609375,2021-11-29 22:56:26.596000+00:00,0.244140625,2021-11-29 22:56:26.596000+00:00,0.1922607421875,2021-11-29 22:56:26.596000+00:00,25.074539992282105,2021-11-29 22:56:26.596000+00:00,24.04564361209607,2021-11-29 22:56:26.596000+00:00,-32.19999694824219,2021-11-29 22:56:26.597000+00:00
38,233.446044921875,2021-11-29 22:56:26.663000+00:00,26.17528775715088,2021-11-29 22:56:26.663000+00:00,24.233983040144714,2021-11-29 22:56:26.663000+00:00,171.539306640625,2021-11-29 22:56:26.663000+00:00,15.13671875,2021-11-29 22:56:26.663000+00:00,0.4638671875,2021-11-29 22:56:26.663000+00:00,0.3326416015625,2021-11-29 22:56:26.663000+00:00,0.08544921875,2021-11-29 22:56:26.663000+00:00,-0.2166748046875,2021-11-29 22:56:26.663000+00:00,2.2705078125,2021-11-29 22:56:26.663000+00:00,1.507568359375,2021-11-29 22:56:26.663000+00:00,-0.08544921875,2021-11-29 22:56:26.663000+00:00,0.347900390625,2021-11-29 22:56:26.663000+00:00,0.3753662109375,2021-11-29 22:56:26.663000+00:00,0.732421875,2021-11-29 22:56:26.663000+00:00,0.2288818359375,2021-11-29 22:56:26.663000+00:00,1.4892578125,2021-11-29 22:56:26.663000+00:00,1.4495849609375,2021-11-29 22:56:26.663000+00:00,-0.01220703125,2021-11-29 22:56:26.663000+00:00,0.0274658203125,2021-11-29 22:56:26.663000+00:00,1.15966796875,2021-11-29 22:56:26.663000+00:00,0.042724609375,2021-11-29 22:56:26.663000+00:00,0.1068115234375,2021-11-29 22:56:26.663000+00:00,0.1190185546875,2021-11-29 22:56:26.663000+00:00,0.640869140625,2021-11-29 22:56:26.663000+00:00,0.9765625,2021-11-29 22:56:26.663000+00:00,-0.0030517578125,2021-11-29 22:56:26.663000+00:00,0.1617431640625,2021-11-29 22:56:26.663000+00:00,0.054931640625,2021-11-29 22:56:26.663000+00:00,0.494384765625,2021-11-29 22:56:26.663000+00:00,0.18310546875,2021-11-29 22:56:26.663000+00:00,0.32958984375,2021-11-29 22:56:26.663000+00:00,0.3265380859375,2021-11-29 22:56:26.663000+00:00,0.286865234375,2021-11-29 22:56:26.663000+00:00,24.86817865727051,2021-11-29 22:56:26.663000+00:00,23.726695585407075,2021-11-29 22:56:26.663000+00:00,-32.19999694824219,2021-11-29 22:56:26.663000+00:00
39,233.33673095703125,2021-11-29 22:56:26.730000+00:00,26.16592606625061,2021-11-29 22:56:26.730000+00:00,24.191001376426208,2021-11-29 22:56:26.730000+00:00,171.539306640625,2021-11-29 22:56:26.730000+00:00,12.652587890625,2021-11-29 22:56:26.730000+00:00,0.408935546875,2021-11-29 22:56:26.730000+00:00,0.4974365234375,2021-11-29 22:56:26.730000+00:00,-0.0457763671875,2021-11-29 22:56:26.730000+00:00,-0.10986328125,2021-11-29 22:56:26.730000+00:00,1.7913818359375,2021-11-29 22:56:26.730000+00:00,1.3092041015625,2021-11-29 22:56:26.730000+00:00,-0.128173828125,2021-11-29 22:56:26.730000+00:00,0.28076171875,2021-11-29 22:56:26.730000+00:00,0.2197265625,2021-11-29 22:56:26.730000+00:00,0.628662109375,2021-11-29 22:56:26.730000+00:00,0.238037109375,2021-11-29 22:56:26.730000+00:00,0.799560546875,2021-11-29 22:56:26.730000+00:00,1.2542724609375,2021-11-29 22:56:26.730000+00:00,0.0152587890625,2021-11-29 22:56:26.730000+00:00,0.2197265625,2021-11-29 22:56:26.730000+00:00,0.76904296875,2021-11-29 22:56:26.730000+00:00,0.09765625,2021-11-29 22:56:26.730000+00:00,0.15869140625,2021-11-29 22:56:26.730000+00:00,-0.0701904296875,2021-11-29 22:56:26.730000+00:00,0.653076171875,2021-11-29 22:56:26.730000+00:00,0.8270263671875,2021-11-29 22:56:26.730000+00:00,0.048828125,2021-11-29 22:56:26.730000+00:00,0.531005859375,2021-11-29 22:56:26.730000+00:00,-0.0335693359375,2021-11-29 22:56:26.730000+00:00,0.52490234375,2021-11-29 22:56:26.730000+00:00,0.2105712890625,2021-11-29 22:56:26.730000+00:00,0.4058837890625,2021-11-29 22:56:26.730000+00:00,0.1312255859375,2021-11-29 22:56:26.730000+00:00,0.1068115234375,2021-11-29 22:56:26.730000+00:00,24.77318693163025,2021-11-29 22:56:26.730000+00:00,23.833011594303407,2021-11-29 22:56:26.730000+00:00,-32.19999694824219,2021-11-29 22:56:26.730000+00:00
40,233.2274169921875,2021-11-29 22:56:26.796000+00:00,26.490464684126582,2021-11-29 22:56:26.796000+00:00,24.53638974559277,2021-11-29 22:56:26.796000+00:00,171.539306640625,2021-11-29 22:56:26.796000+00:00,14.813232421875,2021-11-29 22:56:26.796000+00:00,0.29296875,2021-11-29 22:56:26.796000+00:00,0.3082275390625,2021-11-29 22:56:26.796000+00:00,0.08544921875,2021-11-29 22:56:26.796000+00:00,-0.1800537109375,2021-11-29 22:56:26.796000+00:00,2.2125244140625,2021-11-29 22:56:26.796000+00:00,1.6021728515625,2021-11-29 22:56:26.796000+00:00,-0.08544921875,2021-11-29 22:56:26.796000+00:00,0.2410888671875,2021-11-29 22:56:26.796000+00:00,0.35400390625,2021-11-29 22:56:26.796000+00:00,0.87890625,2021-11-29 22:56:26.796000+00:00,0.128173828125,2021-11-29 22:56:26.796000+00:00,1.458740234375,2021-11-29 22:56:26.796000+00:00,1.4068603515625,2021-11-29 22:56:26.796000+00:00,-0.1129150390625,2021-11-29 22:56:26.796000+00:00,0.1312255859375,2021-11-29 22:56:26.796000+00:00,1.3671875,2021-11-29 22:56:26.796000+00:00,0.08544921875,2021-11-29 22:56:26.796000+00:00,0.1373291015625,2021-11-29 22:56:26.796000+00:00,-0.0244140625,2021-11-29 22:56:26.796000+00:00,0.6134033203125,2021-11-29 22:56:26.796000+00:00,1.3916015625,2021-11-29 22:56:26.796000+00:00,-0.0457763671875,2021-11-29 22:56:26.796000+00:00,0.152587890625,2021-11-29 22:56:26.796000+00:00,-0.0762939453125,2021-11-29 22:56:26.796000+00:00,0.5218505859375,2021-11-29 22:56:26.796000+00:00,0.201416015625,2021-11-29 22:56:26.796000+00:00,0.4913330078125,2021-11-29 22:56:26.796000+00:00,0.079345703125,2021-11-29 22:56:26.796000+00:00,0.225830078125,2021-11-29 22:56:26.796000+00:00,25.06471326204346,2021-11-29 22:56:26.796000+00:00,24.085132415400423,2021-11-29 22:56:26.796000+00:00,-32.19999694824219,2021-11-29 22:56:26.797000+00:00
41,233.11810302734372,2021-11-29 22:56:26.863000+00:00,26.12847930264953,2021-11-29 22:56:26.863000+00:00,24.26161410967804,2021-11-29 22:56:26.863000+00:00,171.539306640625,2021-11-29 22:56:26.863000+00:00,13.092041015625,2021-11-29 22:56:26.863000+00:00,0.5767822265625,2021-11-29 22:56:26.863000+00:00,0.372314453125,2021-11-29 22:56:26.863000+00:00,-0.0885009765625,2021-11-29 22:56:26.863000+00:00,-0.1617431640625,2021-11-29 22:56:26.863000+00:00,2.142333984375,2021-11-29 22:56:26.863000+00:00,1.141357421875,2021-11-29 22:56:26.863000+00:00,-0.06103515625,2021-11-29 22:56:26.863000+00:00,0.2655029296875,2021-11-29 22:56:26.863000+00:00,0.1373291015625,2021-11-29 22:56:26.863000+00:00,0.5218505859375,2021-11-29 22:56:26.863000+00:00,0.0335693359375,2021-11-29 22:56:26.863000+00:00,1.25732421875,2021-11-29 22:56:26.863000+00:00,1.409912109375,2021-11-29 22:56:26.863000+00:00,-0.006103515625,2021-11-29 22:56:26.863000+00:00,0.20751953125,2021-11-29 22:56:26.863000+00:00,0.9613037109375,2021-11-29 22:56:26.863000+00:00,0.1312255859375,2021-11-29 22:56:26.863000+00:00,0.20751953125,2021-11-29 22:56:26.863000+00:00,-0.1434326171875,2021-11-29 22:56:26.863000+00:00,0.665283203125,2021-11-29 22:56:26.863000+00:00,0.799560546875,2021-11-29 22:56:26.863000+00:00,0.0701904296875,2021-11-29 22:56:26.863000+00:00,0.3204345703125,2021-11-29 22:56:26.863000+00:00,0.0732421875,2021-11-29 22:56:26.863000+00:00,0.3570556640625,2021-11-29 22:56:26.863000+00:00,0.0732421875,2021-11-29 22:56:26.863000+00:00,0.439453125,2021-11-29 22:56:26.863000+00:00,0.1922607421875,2021-11-29 22:56:26.863000+00:00,0.244140625,2021-11-29 22:56:26.863000+00:00,24.822320582823487,2021-11-29 22:56:26.863000+00:00,23.778334789728152,2021-11-29 22:56:26.863000+00:00,-32.19999694824219,2021-11-29 22:56:26.863000+00:00
