idx,L:RFQPAH,L:RFQPAH Timestamp,L:D7TOR,L:D7TOR Timestamp,L:TO3IN,L:TO3IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
10,168.511962890625,2021-11-30 22:48:06.388000+00:00,23.8026355917616,2021-11-30 22:48:06.388000+00:00,25.025406341088868,2021-11-30 22:48:06.388000+00:00,24.45963677466687,2021-11-30 22:48:06.388000+00:00,23.077392578125,2021-11-30 22:48:06.388000+00:00,0.079345703125,2021-11-30 22:48:06.388000+00:00,0.1312255859375,2021-11-30 22:48:06.388000+00:00,0.115966796875,2021-11-30 22:48:06.388000+00:00,0.0457763671875,2021-11-30 22:48:06.388000+00:00,4.4586181640625,2021-11-30 22:48:06.388000+00:00,1.59912109375,2021-11-30 22:48:06.388000+00:00,0.103759765625,2021-11-30 22:48:06.388000+00:00,0.0213623046875,2021-11-30 22:48:06.388000+00:00,1.30615234375,2021-11-30 22:48:06.388000+00:00,1.727294921875,2021-11-30 22:48:06.388000+00:00,0.15869140625,2021-11-30 22:48:06.388000+00:00,0.3173828125,2021-11-30 22:48:06.388000+00:00,4.376220703125,2021-11-30 22:48:06.388000+00:00,-0.006103515625,2021-11-30 22:48:06.388000+00:00,0.1312255859375,2021-11-30 22:48:06.388000+00:00,0.0732421875,2021-11-30 22:48:06.388000+00:00,-0.0152587890625,2021-11-30 22:48:06.388000+00:00,0.604248046875,2021-11-30 22:48:06.388000+00:00,-0.0885009765625,2021-11-30 22:48:06.388000+00:00,0.762939453125,2021-11-30 22:48:06.388000+00:00,1.0650634765625,2021-11-30 22:48:06.388000+00:00,0.1129150390625,2021-11-30 22:48:06.388000+00:00,0.0640869140625,2021-11-30 22:48:06.388000+00:00,-0.1190185546875,2021-11-30 22:48:06.388000+00:00,0.537109375,2021-11-30 22:48:06.388000+00:00,0.0732421875,2021-11-30 22:48:06.388000+00:00,0.860595703125,2021-11-30 22:48:06.388000+00:00,-0.250244140625,2021-11-30 22:48:06.388000+00:00,-0.1129150390625,2021-11-30 22:48:06.388000+00:00,229.00390625,2021-11-30 22:48:06.388000+00:00,26.290748611587524,2021-11-30 22:48:06.388000+00:00,-31.44999313354492,2021-11-30 22:48:06.389000+00:00
11,168.511962890625,2021-11-30 22:48:06.455000+00:00,23.945402803708102,2021-11-30 22:48:06.455000+00:00,25.153153834191283,2021-11-30 22:48:06.455000+00:00,24.587046706403868,2021-11-30 22:48:06.455000+00:00,22.314453125,2021-11-30 22:48:06.455000+00:00,0.274658203125,2021-11-30 22:48:06.455000+00:00,0.3173828125,2021-11-30 22:48:06.455000+00:00,0.1800537109375,2021-11-30 22:48:06.455000+00:00,-0.0579833984375,2021-11-30 22:48:06.455000+00:00,3.997802734375,2021-11-30 22:48:06.455000+00:00,1.6265869140625,2021-11-30 22:48:06.455000+00:00,-0.01220703125,2021-11-30 22:48:06.455000+00:00,0.0152587890625,2021-11-30 22:48:06.455000+00:00,1.03759765625,2021-11-30 22:48:06.455000+00:00,2.227783203125,2021-11-30 22:48:06.455000+00:00,0.1373291015625,2021-11-30 22:48:06.455000+00:00,0.518798828125,2021-11-30 22:48:06.455000+00:00,3.6376953125,2021-11-30 22:48:06.455000+00:00,0.0091552734375,2021-11-30 22:48:06.455000+00:00,0.0640869140625,2021-11-30 22:48:06.455000+00:00,0.29296875,2021-11-30 22:48:06.455000+00:00,0.164794921875,2021-11-30 22:48:06.455000+00:00,0.347900390625,2021-11-30 22:48:06.455000+00:00,0.0274658203125,2021-11-30 22:48:06.455000+00:00,0.5889892578125,2021-11-30 22:48:06.455000+00:00,0.87890625,2021-11-30 22:48:06.455000+00:00,0.03662109375,2021-11-30 22:48:06.455000+00:00,0.1434326171875,2021-11-30 22:48:06.455000+00:00,-0.0457763671875,2021-11-30 22:48:06.455000+00:00,0.6378173828125,2021-11-30 22:48:06.455000+00:00,0.1312255859375,2021-11-30 22:48:06.455000+00:00,0.79345703125,2021-11-30 22:48:06.455000+00:00,-0.2288818359375,2021-11-30 22:48:06.455000+00:00,0.1251220703125,2021-11-30 22:48:06.455000+00:00,228.9794921875,2021-11-30 22:48:06.455000+00:00,26.434294538724973,2021-11-30 22:48:06.455000+00:00,-31.49999237060547,2021-11-30 22:48:06.455000+00:00
12,168.511962890625,2021-11-30 22:48:06.522000+00:00,23.887688398878662,2021-11-30 22:48:06.522000+00:00,25.025406341088868,2021-11-30 22:48:06.522000+00:00,24.48419772536316,2021-11-30 22:48:06.522000+00:00,21.875,2021-11-30 22:48:06.522000+00:00,0.341796875,2021-11-30 22:48:06.522000+00:00,0.4638671875,2021-11-30 22:48:06.522000+00:00,0.103759765625,2021-11-30 22:48:06.522000+00:00,0.3875732421875,2021-11-30 22:48:06.522000+00:00,3.8330078125,2021-11-30 22:48:06.522000+00:00,1.3641357421875,2021-11-30 22:48:06.522000+00:00,-0.079345703125,2021-11-30 22:48:06.522000+00:00,0.1708984375,2021-11-30 22:48:06.522000+00:00,1.1077880859375,2021-11-30 22:48:06.522000+00:00,2.2003173828125,2021-11-30 22:48:06.522000+00:00,0.146484375,2021-11-30 22:48:06.522000+00:00,0.3631591796875,2021-11-30 22:48:06.522000+00:00,3.4393310546875,2021-11-30 22:48:06.522000+00:00,0.0274658203125,2021-11-30 22:48:06.522000+00:00,0.10986328125,2021-11-30 22:48:06.522000+00:00,0.0762939453125,2021-11-30 22:48:06.522000+00:00,0.030517578125,2021-11-30 22:48:06.522000+00:00,0.653076171875,2021-11-30 22:48:06.522000+00:00,-0.0030517578125,2021-11-30 22:48:06.522000+00:00,0.653076171875,2021-11-30 22:48:06.522000+00:00,0.579833984375,2021-11-30 22:48:06.522000+00:00,0.054931640625,2021-11-30 22:48:06.522000+00:00,-0.08544921875,2021-11-30 22:48:06.522000+00:00,-0.0335693359375,2021-11-30 22:48:06.522000+00:00,0.6439208984375,2021-11-30 22:48:06.522000+00:00,0.2716064453125,2021-11-30 22:48:06.522000+00:00,0.732421875,2021-11-30 22:48:06.522000+00:00,-0.01220703125,2021-11-30 22:48:06.522000+00:00,-0.018310546875,2021-11-30 22:48:06.522000+00:00,229.0771484375,2021-11-30 22:48:06.522000+00:00,26.337557066088863,2021-11-30 22:48:06.522000+00:00,-31.549991607666016,2021-11-30 22:48:06.522000+00:00
13,168.511962890625,2021-11-30 22:48:06.588000+00:00,24.370666839293428,2021-11-30 22:48:06.588000+00:00,25.536396313498532,2021-11-30 22:48:06.588000+00:00,24.94318049150006,2021-11-30 22:48:06.588000+00:00,19.427490234375,2021-11-30 22:48:06.588000+00:00,0.1739501953125,2021-11-30 22:48:06.588000+00:00,0.433349609375,2021-11-30 22:48:06.588000+00:00,0.0823974609375,2021-11-30 22:48:06.588000+00:00,-0.164794921875,2021-11-30 22:48:06.588000+00:00,3.6712646484375,2021-11-30 22:48:06.588000+00:00,1.5594482421875,2021-11-30 22:48:06.588000+00:00,-0.054931640625,2021-11-30 22:48:06.588000+00:00,0.0274658203125,2021-11-30 22:48:06.588000+00:00,0.9918212890625,2021-11-30 22:48:06.588000+00:00,1.85546875,2021-11-30 22:48:06.588000+00:00,0.06103515625,2021-11-30 22:48:06.588000+00:00,0.555419921875,2021-11-30 22:48:06.588000+00:00,2.6885986328125,2021-11-30 22:48:06.588000+00:00,0.042724609375,2021-11-30 22:48:06.588000+00:00,0.0885009765625,2021-11-30 22:48:06.588000+00:00,0.3082275390625,2021-11-30 22:48:06.588000+00:00,0.0244140625,2021-11-30 22:48:06.588000+00:00,0.250244140625,2021-11-30 22:48:06.588000+00:00,0.0732421875,2021-11-30 22:48:06.588000+00:00,0.5157470703125,2021-11-30 22:48:06.588000+00:00,0.6378173828125,2021-11-30 22:48:06.588000+00:00,0.1861572265625,2021-11-30 22:48:06.588000+00:00,0.06103515625,2021-11-30 22:48:06.588000+00:00,-0.0732421875,2021-11-30 22:48:06.588000+00:00,0.7781982421875,2021-11-30 22:48:06.588000+00:00,0.3814697265625,2021-11-30 22:48:06.588000+00:00,0.6622314453125,2021-11-30 22:48:06.588000+00:00,-0.067138671875,2021-11-30 22:48:06.588000+00:00,-0.18310546875,2021-11-30 22:48:06.588000+00:00,229.0771484375,2021-11-30 22:48:06.588000+00:00,26.761953720234374,2021-11-30 22:48:06.588000+00:00,-31.59999084472656,2021-11-30 22:48:06.589000+00:00
14,168.511962890625,2021-11-30 22:48:06.655000+00:00,24.158034821500763,2021-11-30 22:48:06.655000+00:00,25.294003634278564,2021-11-30 22:48:06.655000+00:00,24.68989568744458,2021-11-30 22:48:06.655000+00:00,16.85791015625,2021-11-30 22:48:06.655000+00:00,0.3814697265625,2021-11-30 22:48:06.655000+00:00,0.1800537109375,2021-11-30 22:48:06.655000+00:00,0.1251220703125,2021-11-30 22:48:06.655000+00:00,-0.0244140625,2021-11-30 22:48:06.655000+00:00,3.7078857421875,2021-11-30 22:48:06.655000+00:00,1.4129638671875,2021-11-30 22:48:06.655000+00:00,-0.0579833984375,2021-11-30 22:48:06.655000+00:00,-0.0396728515625,2021-11-30 22:48:06.655000+00:00,0.921630859375,2021-11-30 22:48:06.655000+00:00,1.5289306640625,2021-11-30 22:48:06.655000+00:00,0.06103515625,2021-11-30 22:48:06.655000+00:00,0.274658203125,2021-11-30 22:48:06.655000+00:00,2.178955078125,2021-11-30 22:48:06.655000+00:00,-0.115966796875,2021-11-30 22:48:06.655000+00:00,0.079345703125,2021-11-30 22:48:06.655000+00:00,0.2838134765625,2021-11-30 22:48:06.655000+00:00,0.079345703125,2021-11-30 22:48:06.655000+00:00,0.347900390625,2021-11-30 22:48:06.655000+00:00,-0.048828125,2021-11-30 22:48:06.655000+00:00,0.3448486328125,2021-11-30 22:48:06.655000+00:00,0.59814453125,2021-11-30 22:48:06.655000+00:00,0.0518798828125,2021-11-30 22:48:06.655000+00:00,0.201416015625,2021-11-30 22:48:06.655000+00:00,-0.1129150390625,2021-11-30 22:48:06.655000+00:00,0.7720947265625,2021-11-30 22:48:06.655000+00:00,0.23193359375,2021-11-30 22:48:06.655000+00:00,0.4180908203125,2021-11-30 22:48:06.655000+00:00,-0.238037109375,2021-11-30 22:48:06.655000+00:00,-0.115966796875,2021-11-30 22:48:06.655000+00:00,229.08935546875,2021-11-30 22:48:06.655000+00:00,26.59032272039612,2021-11-30 22:48:06.655000+00:00,-31.64999008178711,2021-11-30 22:48:06.655000+00:00
15,168.511962890625,2021-11-30 22:48:06.722000+00:00,24.34940363751416,2021-11-30 22:48:06.722000+00:00,25.47088477857422,2021-11-30 22:48:06.722000+00:00,24.92475977847784,2021-11-30 22:48:06.722000+00:00,17.864990234375,2021-11-30 22:48:06.722000+00:00,0.3021240234375,2021-11-30 22:48:06.722000+00:00,0.2410888671875,2021-11-30 22:48:06.722000+00:00,0.2197265625,2021-11-30 22:48:06.722000+00:00,0.1861572265625,2021-11-30 22:48:06.722000+00:00,3.3905029296875,2021-11-30 22:48:06.722000+00:00,1.422119140625,2021-11-30 22:48:06.722000+00:00,-0.20751953125,2021-11-30 22:48:06.722000+00:00,0.555419921875,2021-11-30 22:48:06.722000+00:00,0.9307861328125,2021-11-30 22:48:06.722000+00:00,1.4617919921875,2021-11-30 22:48:06.722000+00:00,0.1800537109375,2021-11-30 22:48:06.722000+00:00,0.4669189453125,2021-11-30 22:48:06.722000+00:00,2.569580078125,2021-11-30 22:48:06.722000+00:00,0.0640869140625,2021-11-30 22:48:06.722000+00:00,0.128173828125,2021-11-30 22:48:06.722000+00:00,0.1678466796875,2021-11-30 22:48:06.722000+00:00,-0.0640869140625,2021-11-30 22:48:06.722000+00:00,0.2227783203125,2021-11-30 22:48:06.722000+00:00,-0.0335693359375,2021-11-30 22:48:06.722000+00:00,0.5157470703125,2021-11-30 22:48:06.722000+00:00,0.79345703125,2021-11-30 22:48:06.722000+00:00,-0.1739501953125,2021-11-30 22:48:06.722000+00:00,0.0701904296875,2021-11-30 22:48:06.722000+00:00,-0.0823974609375,2021-11-30 22:48:06.722000+00:00,0.7049560546875,2021-11-30 22:48:06.722000+00:00,0.2655029296875,2021-11-30 22:48:06.722000+00:00,0.6072998046875,2021-11-30 22:48:06.722000+00:00,-0.189208984375,2021-11-30 22:48:06.722000+00:00,-0.103759765625,2021-11-30 22:48:06.722000+00:00,229.01611328125,2021-11-30 22:48:06.722000+00:00,26.80564161110229,2021-11-30 22:48:06.722000+00:00,-31.699989318847656,2021-11-30 22:48:06.722000+00:00
16,168.511962890625,2021-11-30 22:48:06.788000+00:00,24.28561403217636,2021-11-30 22:48:06.788000+00:00,25.379168629680176,2021-11-30 22:48:06.788000+00:00,24.80656020325195,2021-11-30 22:48:06.788000+00:00,17.3828125,2021-11-30 22:48:06.788000+00:00,0.390625,2021-11-30 22:48:06.788000+00:00,0.3265380859375,2021-11-30 22:48:06.788000+00:00,0.347900390625,2021-11-30 22:48:06.788000+00:00,-0.01220703125,2021-11-30 22:48:06.788000+00:00,3.60107421875,2021-11-30 22:48:06.788000+00:00,1.6693115234375,2021-11-30 22:48:06.788000+00:00,-0.0030517578125,2021-11-30 22:48:06.788000+00:00,0.0,2021-11-30 22:48:06.788000+00:00,0.7110595703125,2021-11-30 22:48:06.788000+00:00,1.9622802734375,2021-11-30 22:48:06.788000+00:00,0.0823974609375,2021-11-30 22:48:06.788000+00:00,0.5828857421875,2021-11-30 22:48:06.788000+00:00,1.69677734375,2021-11-30 22:48:06.788000+00:00,-0.146484375,2021-11-30 22:48:06.788000+00:00,0.0701904296875,2021-11-30 22:48:06.788000+00:00,0.3021240234375,2021-11-30 22:48:06.788000+00:00,0.0213623046875,2021-11-30 22:48:06.788000+00:00,0.140380859375,2021-11-30 22:48:06.788000+00:00,0.0946044921875,2021-11-30 22:48:06.788000+00:00,0.1434326171875,2021-11-30 22:48:06.788000+00:00,0.555419921875,2021-11-30 22:48:06.788000+00:00,-0.006103515625,2021-11-30 22:48:06.788000+00:00,0.1434326171875,2021-11-30 22:48:06.788000+00:00,-0.0152587890625,2021-11-30 22:48:06.788000+00:00,0.8270263671875,2021-11-30 22:48:06.788000+00:00,0.262451171875,2021-11-30 22:48:06.788000+00:00,0.42724609375,2021-11-30 22:48:06.788000+00:00,-0.15869140625,2021-11-30 22:48:06.788000+00:00,-0.0274658203125,2021-11-30 22:48:06.788000+00:00,229.0771484375,2021-11-30 22:48:06.788000+00:00,26.63401061126404,2021-11-30 22:48:06.788000+00:00,-31.749988555908203,2021-11-30 22:48:06.789000+00:00
17,168.511962890625,2021-11-30 22:48:06.855000+00:00,23.95147800421646,2021-11-30 22:48:06.855000+00:00,25.0319574945813,2021-11-30 22:48:06.855000+00:00,24.438145942807616,2021-11-30 22:48:06.855000+00:00,15.936279296875,2021-11-30 22:48:06.855000+00:00,0.396728515625,2021-11-30 22:48:06.855000+00:00,0.396728515625,2021-11-30 22:48:06.855000+00:00,0.1068115234375,2021-11-30 22:48:06.855000+00:00,0.1708984375,2021-11-30 22:48:06.855000+00:00,3.1036376953125,2021-11-30 22:48:06.855000+00:00,1.470947265625,2021-11-30 22:48:06.855000+00:00,-0.03662109375,2021-11-30 22:48:06.855000+00:00,0.0762939453125,2021-11-30 22:48:06.855000+00:00,0.750732421875,2021-11-30 22:48:06.855000+00:00,1.4190673828125,2021-11-30 22:48:06.855000+00:00,0.1251220703125,2021-11-30 22:48:06.855000+00:00,0.5523681640625,2021-11-30 22:48:06.855000+00:00,1.4251708984375,2021-11-30 22:48:06.855000+00:00,-0.018310546875,2021-11-30 22:48:06.855000+00:00,-0.0396728515625,2021-11-30 22:48:06.855000+00:00,0.506591796875,2021-11-30 22:48:06.855000+00:00,0.1220703125,2021-11-30 22:48:06.855000+00:00,0.15869140625,2021-11-30 22:48:06.855000+00:00,0.0518798828125,2021-11-30 22:48:06.855000+00:00,0.2716064453125,2021-11-30 22:48:06.855000+00:00,0.6317138671875,2021-11-30 22:48:06.855000+00:00,-0.1190185546875,2021-11-30 22:48:06.855000+00:00,0.1617431640625,2021-11-30 22:48:06.855000+00:00,0.0,2021-11-30 22:48:06.855000+00:00,0.8026123046875,2021-11-30 22:48:06.855000+00:00,0.3021240234375,2021-11-30 22:48:06.855000+00:00,0.604248046875,2021-11-30 22:48:06.855000+00:00,-0.1983642578125,2021-11-30 22:48:06.855000+00:00,0.01220703125,2021-11-30 22:48:06.855000+00:00,229.11376953125,2021-11-30 22:48:06.855000+00:00,26.28450748432068,2021-11-30 22:48:06.855000+00:00,-31.79998779296875,2021-11-30 22:48:06.856000+00:00
18,168.511962890625,2021-11-30 22:48:06.922000+00:00,24.37370443954761,2021-11-30 22:48:06.922000+00:00,25.43812901111206,2021-11-30 22:48:06.922000+00:00,24.91094424371118,2021-11-30 22:48:06.922000+00:00,15.78369140625,2021-11-30 22:48:06.922000+00:00,0.3265380859375,2021-11-30 22:48:06.922000+00:00,0.4058837890625,2021-11-30 22:48:06.922000+00:00,0.3448486328125,2021-11-30 22:48:06.922000+00:00,0.0823974609375,2021-11-30 22:48:06.922000+00:00,3.009033203125,2021-11-30 22:48:06.922000+00:00,1.1505126953125,2021-11-30 22:48:06.922000+00:00,-0.08544921875,2021-11-30 22:48:06.922000+00:00,0.6805419921875,2021-11-30 22:48:06.922000+00:00,0.69580078125,2021-11-30 22:48:06.922000+00:00,1.1962890625,2021-11-30 22:48:06.922000+00:00,0.054931640625,2021-11-30 22:48:06.922000+00:00,0.5340576171875,2021-11-30 22:48:06.922000+00:00,1.3671875,2021-11-30 22:48:06.922000+00:00,-0.1739501953125,2021-11-30 22:48:06.922000+00:00,0.1739501953125,2021-11-30 22:48:06.922000+00:00,0.30517578125,2021-11-30 22:48:06.922000+00:00,-0.0946044921875,2021-11-30 22:48:06.922000+00:00,0.2166748046875,2021-11-30 22:48:06.922000+00:00,-0.0762939453125,2021-11-30 22:48:06.922000+00:00,0.3692626953125,2021-11-30 22:48:06.922000+00:00,0.5126953125,2021-11-30 22:48:06.922000+00:00,-0.1678466796875,2021-11-30 22:48:06.922000+00:00,0.4669189453125,2021-11-30 22:48:06.922000+00:00,0.1129150390625,2021-11-30 22:48:06.922000+00:00,0.6072998046875,2021-11-30 22:48:06.922000+00:00,0.6927490234375,2021-11-30 22:48:06.922000+00:00,0.531005859375,2021-11-30 22:48:06.922000+00:00,-0.299072265625,2021-11-30 22:48:06.922000+00:00,0.048828125,2021-11-30 22:48:06.922000+00:00,229.01611328125,2021-11-30 22:48:06.922000+00:00,26.70266301119934,2021-11-30 22:48:06.922000+00:00,-31.849987030029297,2021-11-30 22:48:06.922000+00:00
19,168.511962890625,2021-11-30 22:48:06.988000+00:00,24.16411002200913,2021-11-30 22:48:06.988000+00:00,25.12694922022156,2021-11-30 22:48:06.988000+00:00,24.67301003384088,2021-11-30 22:48:06.988000+00:00,13.885498046875,2021-11-30 22:48:06.988000+00:00,0.3387451171875,2021-11-30 22:48:06.988000+00:00,0.4364013671875,2021-11-30 22:48:06.988000+00:00,0.01220703125,2021-11-30 22:48:06.988000+00:00,0.0030517578125,2021-11-30 22:48:06.988000+00:00,2.716064453125,2021-11-30 22:48:06.988000+00:00,1.251220703125,2021-11-30 22:48:06.988000+00:00,-0.067138671875,2021-11-30 22:48:06.988000+00:00,-0.128173828125,2021-11-30 22:48:06.988000+00:00,0.74462890625,2021-11-30 22:48:06.988000+00:00,1.28173828125,2021-11-30 22:48:06.988000+00:00,0.128173828125,2021-11-30 22:48:06.988000+00:00,0.6439208984375,2021-11-30 22:48:06.988000+00:00,1.2847900390625,2021-11-30 22:48:06.988000+00:00,-0.0518798828125,2021-11-30 22:48:06.988000+00:00,0.054931640625,2021-11-30 22:48:06.988000+00:00,0.421142578125,2021-11-30 22:48:06.988000+00:00,-0.0030517578125,2021-11-30 22:48:06.988000+00:00,0.1861572265625,2021-11-30 22:48:06.988000+00:00,0.0823974609375,2021-11-30 22:48:06.988000+00:00,0.3387451171875,2021-11-30 22:48:06.988000+00:00,0.7110595703125,2021-11-30 22:48:06.988000+00:00,0.042724609375,2021-11-30 22:48:06.988000+00:00,0.0152587890625,2021-11-30 22:48:06.988000+00:00,-0.0213623046875,2021-11-30 22:48:06.988000+00:00,0.4852294921875,2021-11-30 22:48:06.988000+00:00,0.115966796875,2021-11-30 22:48:06.988000+00:00,0.3875732421875,2021-11-30 22:48:06.988000+00:00,-0.1617431640625,2021-11-30 22:48:06.988000+00:00,0.13427734375,2021-11-30 22:48:06.988000+00:00,229.052734375,2021-11-30 22:48:06.988000+00:00,26.62776948399719,2021-11-30 22:48:06.988000+00:00,-31.899986267089844,2021-11-30 22:48:06.989000+00:00
20,168.511962890625,2021-11-30 22:48:07.055000+00:00,24.11247081768805,2021-11-30 22:48:07.055000+00:00,25.231767676100464,2021-11-30 22:48:07.055000+00:00,24.65151920198163,2021-11-30 22:48:07.055000+00:00,16.44287109375,2021-11-30 22:48:07.055000+00:00,0.299072265625,2021-11-30 22:48:07.055000+00:00,0.3570556640625,2021-11-30 22:48:07.055000+00:00,0.0823974609375,2021-11-30 22:48:07.055000+00:00,0.0457763671875,2021-11-30 22:48:07.055000+00:00,3.3355712890625,2021-11-30 22:48:07.055000+00:00,1.409912109375,2021-11-30 22:48:07.055000+00:00,-0.042724609375,2021-11-30 22:48:07.055000+00:00,0.030517578125,2021-11-30 22:48:07.055000+00:00,0.7720947265625,2021-11-30 22:48:07.055000+00:00,1.654052734375,2021-11-30 22:48:07.055000+00:00,0.06103515625,2021-11-30 22:48:07.055000+00:00,0.78125,2021-11-30 22:48:07.055000+00:00,1.3580322265625,2021-11-30 22:48:07.055000+00:00,-0.2410888671875,2021-11-30 22:48:07.055000+00:00,0.1251220703125,2021-11-30 22:48:07.055000+00:00,0.518798828125,2021-11-30 22:48:07.055000+00:00,0.0457763671875,2021-11-30 22:48:07.055000+00:00,0.3662109375,2021-11-30 22:48:07.055000+00:00,-0.09765625,2021-11-30 22:48:07.055000+00:00,0.48828125,2021-11-30 22:48:07.055000+00:00,0.518798828125,2021-11-30 22:48:07.055000+00:00,0.0762939453125,2021-11-30 22:48:07.055000+00:00,0.1556396484375,2021-11-30 22:48:07.055000+00:00,-0.0396728515625,2021-11-30 22:48:07.055000+00:00,0.6927490234375,2021-11-30 22:48:07.055000+00:00,0.2410888671875,2021-11-30 22:48:07.055000+00:00,0.4730224609375,2021-11-30 22:48:07.055000+00:00,-0.30517578125,2021-11-30 22:48:07.055000+00:00,0.01220703125,2021-11-30 22:48:07.055000+00:00,229.01611328125,2021-11-30 22:48:07.055000+00:00,26.562237647695312,2021-11-30 22:48:07.055000+00:00,-31.94998550415039,2021-11-30 22:48:07.056000+00:00
21,168.511962890625,2021-11-30 22:48:07.122000+00:00,23.766184388711427,2021-11-30 22:48:07.122000+00:00,24.84197404330078,2021-11-30 22:48:07.122000+00:00,24.26314916909656,2021-11-30 22:48:07.122000+00:00,15.9912109375,2021-11-30 22:48:07.122000+00:00,0.28076171875,2021-11-30 22:48:07.122000+00:00,0.47607421875,2021-11-30 22:48:07.122000+00:00,0.28076171875,2021-11-30 22:48:07.122000+00:00,0.0457763671875,2021-11-30 22:48:07.122000+00:00,2.9388427734375,2021-11-30 22:48:07.122000+00:00,1.422119140625,2021-11-30 22:48:07.122000+00:00,0.079345703125,2021-11-30 22:48:07.122000+00:00,0.140380859375,2021-11-30 22:48:07.122000+00:00,0.6378173828125,2021-11-30 22:48:07.122000+00:00,1.544189453125,2021-11-30 22:48:07.122000+00:00,0.0732421875,2021-11-30 22:48:07.122000+00:00,0.909423828125,2021-11-30 22:48:07.122000+00:00,1.031494140625,2021-11-30 22:48:07.122000+00:00,-0.09765625,2021-11-30 22:48:07.122000+00:00,0.1434326171875,2021-11-30 22:48:07.122000+00:00,0.4791259765625,2021-11-30 22:48:07.122000+00:00,-0.0335693359375,2021-11-30 22:48:07.122000+00:00,0.1190185546875,2021-11-30 22:48:07.122000+00:00,0.1190185546875,2021-11-30 22:48:07.122000+00:00,0.457763671875,2021-11-30 22:48:07.122000+00:00,0.6439208984375,2021-11-30 22:48:07.122000+00:00,-0.3265380859375,2021-11-30 22:48:07.122000+00:00,0.0244140625,2021-11-30 22:48:07.122000+00:00,0.0518798828125,2021-11-30 22:48:07.122000+00:00,0.8819580078125,2021-11-30 22:48:07.122000+00:00,0.2838134765625,2021-11-30 22:48:07.122000+00:00,0.7293701171875,2021-11-30 22:48:07.122000+00:00,-0.1373291015625,2021-11-30 22:48:07.122000+00:00,0.0579833984375,2021-11-30 22:48:07.122000+00:00,229.052734375,2021-11-30 22:48:07.122000+00:00,26.10039422994873,2021-11-30 22:48:07.122000+00:00,-31.999984741210938,2021-11-30 22:48:07.122000+00:00
