idx,tag,stamp,data,name,di
0,2,2021-11-28 22:44:36.179000+00:00,227.490234375,L:RFBPAH,8505
1,4,2021-11-28 22:44:36.179000+00:00,26.59344328402954,L:TO1IN,3679
2,6,2021-11-28 22:44:36.179000+00:00,24.711386519303833,L:TO5OUT,3961
3,5,2021-11-28 22:44:36.179000+00:00,25.251421136577758,L:TO3IN,3834
4,7,2021-11-28 22:44:36.179000+00:00,24.20663642556766,L:D7TOR,82678
5,3,2021-11-28 22:44:36.179000+00:00,16.802978515625,L:D7LMSM,166543
6,8,2021-11-28 22:44:36.179000+00:00,0.84228515625,L:D00LM,89506
7,9,2021-11-28 22:44:36.179000+00:00,0.543212890625,L:D11LM,83525
8,10,2021-11-28 22:44:36.179000+00:00,0.06103515625,L:D12LM,83526
9,11,2021-11-28 22:44:36.179000+00:00,0.4364013671875,L:D13LM,83527
10,12,2021-11-28 22:44:36.179000+00:00,2.2979736328125,L:D14LM,83528
11,13,2021-11-28 22:44:36.179000+00:00,1.79443359375,L:D21LM,83529
12,14,2021-11-28 22:44:36.179000+00:00,0.1617431640625,L:D22LM,83530
13,15,2021-11-28 22:44:36.179000+00:00,-0.1800537109375,L:D23LM,83531
14,16,2021-11-28 22:44:36.179000+00:00,0.2655029296875,L:D24LM,83532
15,17,2021-11-28 22:44:36.179000+00:00,0.665283203125,L:D31LM,83533
16,18,2021-11-28 22:44:36.179000+00:00,-0.06103515625,L:D32LM,83534
17,19,2021-11-28 22:44:36.179000+00:00,1.89208984375,L:D33LM,83535
18,20,2021-11-28 22:44:36.179000+00:00,1.446533203125,L:D34LM,83536
19,21,2021-11-28 22:44:36.179000+00:00,-0.0701904296875,L:D41LM,83537
20,22,2021-11-28 22:44:36.179000+00:00,0.079345703125,L:D42LM,83538
21,23,2021-11-28 22:44:36.179000+00:00,1.26953125,L:D43LM,83539
22,24,2021-11-28 22:44:36.179000+00:00,-0.0152587890625,L:D44LM,83540
23,25,2021-11-28 22:44:36.179000+00:00,0.146484375,L:D51LM,83541
24,26,2021-11-28 22:44:36.179000+00:00,0.1251220703125,L:D52LM,83542
25,27,2021-11-28 22:44:36.179000+00:00,0.3143310546875,L:D53LM,83543
26,28,2021-11-28 22:44:36.179000+00:00,0.469970703125,L:D54LM,83544
27,29,2021-11-28 22:44:36.179000+00:00,-0.18310546875,L:D61LM,83545
28,30,2021-11-28 22:44:36.179000+00:00,0.0732421875,L:D62LM,83546
29,31,2021-11-28 22:44:36.179000+00:00,0.164794921875,L:D63LM,83547
30,32,2021-11-28 22:44:36.179000+00:00,0.96435546875,L:D64LM,83548
31,33,2021-11-28 22:44:36.179000+00:00,0.0823974609375,L:D71LM,83549
32,34,2021-11-28 22:44:36.179000+00:00,0.2197265625,L:D72LM,83550
33,35,2021-11-28 22:44:36.179000+00:00,-0.23193359375,L:D73LM,83551
34,36,2021-11-28 22:44:36.179000+00:00,0.2960205078125,L:D74LM,83552
35,1,2021-11-28 22:44:36.179000+00:00,166.802978515625,L:RFQPAH,256085
36,1,2021-11-28 22:44:36.246000+00:00,166.802978515625,L:RFQPAH,256085
37,5,2021-11-28 22:44:36.246000+00:00,24.85180077353943,L:TO3IN,3834
38,6,2021-11-28 22:44:36.246000+00:00,24.270824466189147,L:TO5OUT,3961
39,3,2021-11-28 22:44:36.246000+00:00,14.48974609375,L:D7LMSM,166543
40,8,2021-11-28 22:44:36.246000+00:00,1.0528564453125,L:D00LM,89506
41,9,2021-11-28 22:44:36.246000+00:00,0.2471923828125,L:D11LM,83525
42,10,2021-11-28 22:44:36.246000+00:00,-0.079345703125,L:D12LM,83526
43,11,2021-11-28 22:44:36.246000+00:00,0.439453125,L:D13LM,83527
44,12,2021-11-28 22:44:36.246000+00:00,2.435302734375,L:D14LM,83528
45,13,2021-11-28 22:44:36.246000+00:00,1.8402099609375,L:D21LM,83529
46,14,2021-11-28 22:44:36.246000+00:00,0.0701904296875,L:D22LM,83530
47,15,2021-11-28 22:44:36.246000+00:00,-0.2471923828125,L:D23LM,83531
48,16,2021-11-28 22:44:36.246000+00:00,0.3143310546875,L:D24LM,83532
49,17,2021-11-28 22:44:36.246000+00:00,1.153564453125,L:D31LM,83533
50,18,2021-11-28 22:44:36.246000+00:00,0.0701904296875,L:D32LM,83534
51,19,2021-11-28 22:44:36.246000+00:00,1.1810302734375,L:D33LM,83535
52,20,2021-11-28 22:44:36.246000+00:00,1.0498046875,L:D34LM,83536
53,21,2021-11-28 22:44:36.246000+00:00,-0.177001953125,L:D41LM,83537
54,22,2021-11-28 22:44:36.246000+00:00,0.091552734375,L:D42LM,83538
55,23,2021-11-28 22:44:36.246000+00:00,0.927734375,L:D43LM,83539
56,24,2021-11-28 22:44:36.246000+00:00,0.018310546875,L:D44LM,83540
57,25,2021-11-28 22:44:36.246000+00:00,0.1220703125,L:D51LM,83541
58,26,2021-11-28 22:44:36.246000+00:00,0.0274658203125,L:D52LM,83542
59,27,2021-11-28 22:44:36.246000+00:00,-0.0762939453125,L:D53LM,83543
60,28,2021-11-28 22:44:36.246000+00:00,0.4119873046875,L:D54LM,83544
61,29,2021-11-28 22:44:36.246000+00:00,-0.08544921875,L:D61LM,83545
62,30,2021-11-28 22:44:36.246000+00:00,0.0244140625,L:D62LM,83546
63,31,2021-11-28 22:44:36.246000+00:00,0.10986328125,L:D63LM,83547
64,32,2021-11-28 22:44:36.246000+00:00,0.7080078125,L:D64LM,83548
65,33,2021-11-28 22:44:36.246000+00:00,0.0946044921875,L:D71LM,83549
66,34,2021-11-28 22:44:36.246000+00:00,0.25634765625,L:D72LM,83550
67,35,2021-11-28 22:44:36.246000+00:00,0.0518798828125,L:D73LM,83551
68,36,2021-11-28 22:44:36.246000+00:00,0.5035400390625,L:D74LM,83552
69,2,2021-11-28 22:44:36.246000+00:00,227.47802734375,L:RFBPAH,8505
70,4,2021-11-28 22:44:36.246000+00:00,26.04734464818054,L:TO1IN,3679
71,0,2021-11-28 22:44:36.246000+00:00,-32.29999542236328,L:V5QSET,226471
72,1,2021-11-28 22:44:36.312000+00:00,166.802978515625,L:RFQPAH,256085
73,7,2021-11-28 22:44:36.312000+00:00,24.194486024550937,L:D7TOR,82678
74,5,2021-11-28 22:44:36.312000+00:00,25.26779902030884,L:TO3IN,3834
75,6,2021-11-28 22:44:36.312000+00:00,24.731342291744568,L:TO5OUT,3961
76,3,2021-11-28 22:44:36.312000+00:00,13.2080078125,L:D7LMSM,166543
77,8,2021-11-28 22:44:36.312000+00:00,0.6927490234375,L:D00LM,89506
78,9,2021-11-28 22:44:36.312000+00:00,0.5615234375,L:D11LM,83525
79,10,2021-11-28 22:44:36.312000+00:00,-0.067138671875,L:D12LM,83526
80,11,2021-11-28 22:44:36.312000+00:00,0.20751953125,L:D13LM,83527
81,12,2021-11-28 22:44:36.312000+00:00,2.587890625,L:D14LM,83528
82,13,2021-11-28 22:44:36.312000+00:00,1.9744873046875,L:D21LM,83529
83,14,2021-11-28 22:44:36.312000+00:00,-0.0579833984375,L:D22LM,83530
84,15,2021-11-28 22:44:36.312000+00:00,-0.0823974609375,L:D23LM,83531
85,16,2021-11-28 22:44:36.312000+00:00,0.335693359375,L:D24LM,83532
86,17,2021-11-28 22:44:36.312000+00:00,0.9368896484375,L:D31LM,83533
87,18,2021-11-28 22:44:36.312000+00:00,-0.2105712890625,L:D32LM,83534
88,19,2021-11-28 22:44:36.312000+00:00,0.8636474609375,L:D33LM,83535
89,20,2021-11-28 22:44:36.312000+00:00,1.1932373046875,L:D34LM,83536
90,21,2021-11-28 22:44:36.312000+00:00,-0.1800537109375,L:D41LM,83537
91,22,2021-11-28 22:44:36.312000+00:00,-0.1312255859375,L:D42LM,83538
92,23,2021-11-28 22:44:36.312000+00:00,0.8056640625,L:D43LM,83539
93,24,2021-11-28 22:44:36.312000+00:00,-0.0732421875,L:D44LM,83540
94,25,2021-11-28 22:44:36.312000+00:00,0.079345703125,L:D51LM,83541
95,26,2021-11-28 22:44:36.312000+00:00,0.03662109375,L:D52LM,83542
96,27,2021-11-28 22:44:36.312000+00:00,0.341796875,L:D53LM,83543
97,28,2021-11-28 22:44:36.312000+00:00,0.3082275390625,L:D54LM,83544
98,29,2021-11-28 22:44:36.312000+00:00,-0.2197265625,L:D61LM,83545
99,30,2021-11-28 22:44:36.312000+00:00,0.1373291015625,L:D62LM,83546
100,31,2021-11-28 22:44:36.312000+00:00,-0.0640869140625,L:D63LM,83547
101,32,2021-11-28 22:44:36.312000+00:00,0.8575439453125,L:D64LM,83548
102,33,2021-11-28 22:44:36.312000+00:00,-0.054931640625,L:D71LM,83549
103,34,2021-11-28 22:44:36.312000+00:00,0.274658203125,L:D72LM,83550
104,35,2021-11-28 22:44:36.312000+00:00,0.006103515625,L:D73LM,83551
105,36,2021-11-28 22:44:36.312000+00:00,0.2593994140625,L:D74LM,83552
106,2,2021-11-28 22:44:36.312000+00:00,227.52685546875,L:RFBPAH,8505
107,4,2021-11-28 22:44:36.312000+00:00,26.47174130232605,L:TO1IN,3679
108,0,2021-11-28 22:44:36.313000+00:00,-31.200000762939453,L:V5QSET,226471
109,1,2021-11-28 22:44:36.379000+00:00,166.802978515625,L:RFQPAH,256085
110,7,2021-11-28 22:44:36.379000+00:00,24.167147622263307,L:D7TOR,82678
111,5,2021-11-28 22:44:36.379000+00:00,25.248145559831542,L:TO3IN,3834
112,6,2021-11-28 22:44:36.379000+00:00,24.668404855585326,L:TO5OUT,3961
113,2,2021-11-28 22:44:36.379000+00:00,227.40478515625,L:RFBPAH,8505
114,4,2021-11-28 22:44:36.379000+00:00,26.481102993226315,L:TO1IN,3679
115,3,2021-11-28 22:44:36.379000+00:00,13.92822265625,L:D7LMSM,166543
116,8,2021-11-28 22:44:36.379000+00:00,1.0040283203125,L:D00LM,89506
117,9,2021-11-28 22:44:36.379000+00:00,0.5645751953125,L:D11LM,83525
118,10,2021-11-28 22:44:36.379000+00:00,0.0152587890625,L:D12LM,83526
119,11,2021-11-28 22:44:36.379000+00:00,0.4638671875,L:D13LM,83527
120,12,2021-11-28 22:44:36.379000+00:00,2.0294189453125,L:D14LM,83528
121,13,2021-11-28 22:44:36.379000+00:00,1.7669677734375,L:D21LM,83529
122,14,2021-11-28 22:44:36.379000+00:00,0.1800537109375,L:D22LM,83530
123,15,2021-11-28 22:44:36.379000+00:00,-0.2105712890625,L:D23LM,83531
124,16,2021-11-28 22:44:36.379000+00:00,0.20751953125,L:D24LM,83532
125,17,2021-11-28 22:44:36.379000+00:00,0.8056640625,L:D31LM,83533
126,18,2021-11-28 22:44:36.379000+00:00,-0.2777099609375,L:D32LM,83534
127,19,2021-11-28 22:44:36.379000+00:00,1.568603515625,L:D33LM,83535
128,20,2021-11-28 22:44:36.379000+00:00,0.9429931640625,L:D34LM,83536
129,21,2021-11-28 22:44:36.379000+00:00,-0.0885009765625,L:D41LM,83537
130,22,2021-11-28 22:44:36.379000+00:00,-0.2197265625,L:D42LM,83538
131,23,2021-11-28 22:44:36.379000+00:00,1.13525390625,L:D43LM,83539
132,24,2021-11-28 22:44:36.379000+00:00,0.0152587890625,L:D44LM,83540
133,25,2021-11-28 22:44:36.379000+00:00,-0.0091552734375,L:D51LM,83541
134,26,2021-11-28 22:44:36.379000+00:00,0.1373291015625,L:D52LM,83542
135,27,2021-11-28 22:44:36.379000+00:00,0.3936767578125,L:D53LM,83543
136,28,2021-11-28 22:44:36.379000+00:00,0.40283203125,L:D54LM,83544
137,29,2021-11-28 22:44:36.379000+00:00,-0.3173828125,L:D61LM,83545
138,30,2021-11-28 22:44:36.379000+00:00,0.1495361328125,L:D62LM,83546
139,31,2021-11-28 22:44:36.379000+00:00,0.0213623046875,L:D63LM,83547
140,32,2021-11-28 22:44:36.379000+00:00,0.8758544921875,L:D64LM,83548
141,33,2021-11-28 22:44:36.379000+00:00,0.048828125,L:D71LM,83549
142,34,2021-11-28 22:44:36.379000+00:00,0.06103515625,L:D72LM,83550
143,35,2021-11-28 22:44:36.379000+00:00,-0.2960205078125,L:D73LM,83551
144,36,2021-11-28 22:44:36.379000+00:00,0.28076171875,L:D74LM,83552
145,0,2021-11-28 22:44:36.380000+00:00,-31.25,L:V5QSET,226471
146,1,2021-11-28 22:44:36.446000+00:00,166.802978515625,L:RFQPAH,256085
147,7,2021-11-28 22:44:36.446000+00:00,23.921102001674655,L:D7TOR,82678
148,5,2021-11-28 22:44:36.446000+00:00,25.192460755145873,L:TO3IN,3834
149,6,2021-11-28 22:44:36.446000+00:00,24.63309848895941,L:TO5OUT,3961
150,2,2021-11-28 22:44:36.446000+00:00,227.490234375,L:RFBPAH,8505
151,4,2021-11-28 22:44:36.446000+00:00,26.496705811393433,L:TO1IN,3679
152,3,2021-11-28 22:44:36.446000+00:00,25.91552734375,L:D7LMSM,166543
153,8,2021-11-28 22:44:36.446000+00:00,0.7598876953125,L:D00LM,89506
154,9,2021-11-28 22:44:36.446000+00:00,0.50048828125,L:D11LM,83525
155,10,2021-11-28 22:44:36.446000+00:00,0.01220703125,L:D12LM,83526
156,11,2021-11-28 22:44:36.446000+00:00,0.62255859375,L:D13LM,83527
157,12,2021-11-28 22:44:36.446000+00:00,4.4097900390625,L:D14LM,83528
158,13,2021-11-28 22:44:36.446000+00:00,2.6397705078125,L:D21LM,83529
159,14,2021-11-28 22:44:36.446000+00:00,-0.06103515625,L:D22LM,83530
160,15,2021-11-28 22:44:36.446000+00:00,0.0274658203125,L:D23LM,83531
161,16,2021-11-28 22:44:36.446000+00:00,1.4923095703125,L:D24LM,83532
162,17,2021-11-28 22:44:36.446000+00:00,2.154541015625,L:D31LM,83533
163,18,2021-11-28 22:44:36.446000+00:00,0.006103515625,L:D32LM,83534
164,19,2021-11-28 22:44:36.446000+00:00,0.3021240234375,L:D33LM,83535
165,20,2021-11-28 22:44:36.446000+00:00,4.0496826171875,L:D34LM,83536
166,21,2021-11-28 22:44:36.446000+00:00,-0.2288818359375,L:D41LM,83537
167,22,2021-11-28 22:44:36.446000+00:00,-0.006103515625,L:D42LM,83538
168,23,2021-11-28 22:44:36.446000+00:00,-0.01220703125,L:D43LM,83539
169,24,2021-11-28 22:44:36.446000+00:00,0.347900390625,L:D44LM,83540
170,25,2021-11-28 22:44:36.446000+00:00,0.7110595703125,L:D51LM,83541
171,26,2021-11-28 22:44:36.446000+00:00,0.0823974609375,L:D52LM,83542
172,27,2021-11-28 22:44:36.446000+00:00,1.0162353515625,L:D53LM,83543
173,28,2021-11-28 22:44:36.446000+00:00,0.909423828125,L:D54LM,83544
174,29,2021-11-28 22:44:36.446000+00:00,0.091552734375,L:D61LM,83545
175,30,2021-11-28 22:44:36.446000+00:00,0.152587890625,L:D62LM,83546
176,31,2021-11-28 22:44:36.446000+00:00,0.018310546875,L:D63LM,83547
177,32,2021-11-28 22:44:36.446000+00:00,0.592041015625,L:D64LM,83548
178,33,2021-11-28 22:44:36.446000+00:00,0.140380859375,L:D71LM,83549
179,34,2021-11-28 22:44:36.446000+00:00,0.79345703125,L:D72LM,83550
180,35,2021-11-28 22:44:36.446000+00:00,-0.1739501953125,L:D73LM,83551
181,36,2021-11-28 22:44:36.446000+00:00,0.4119873046875,L:D74LM,83552
182,0,2021-11-28 22:44:36.446000+00:00,-31.299999237060547,L:V5QSET,226471
183,1,2021-11-28 22:44:36.513000+00:00,166.802978515625,L:RFQPAH,256085
184,7,2021-11-28 22:44:36.513000+00:00,24.091207615908786,L:D7TOR,82678
185,6,2021-11-28 22:44:36.513000+00:00,24.76050842069641,L:TO5OUT,3961
186,5,2021-11-28 22:44:36.513000+00:00,25.33003497848694,L:TO3IN,3834
187,2,2021-11-28 22:44:36.513000+00:00,227.47802734375,L:RFBPAH,8505
188,4,2021-11-28 22:44:36.513000+00:00,26.6152872294635,L:TO1IN,3679
189,3,2021-11-28 22:44:36.513000+00:00,22.1923828125,L:D7LMSM,166543
190,8,2021-11-28 22:44:36.513000+00:00,0.9796142578125,L:D00LM,89506
191,9,2021-11-28 22:44:36.513000+00:00,0.4791259765625,L:D11LM,83525
192,10,2021-11-28 22:44:36.513000+00:00,0.0579833984375,L:D12LM,83526
193,11,2021-11-28 22:44:36.513000+00:00,0.4180908203125,L:D13LM,83527
194,12,2021-11-28 22:44:36.513000+00:00,4.3792724609375,L:D14LM,83528
195,13,2021-11-28 22:44:36.513000+00:00,2.6336669921875,L:D21LM,83529
196,14,2021-11-28 22:44:36.513000+00:00,0.067138671875,L:D22LM,83530
197,15,2021-11-28 22:44:36.513000+00:00,-0.0823974609375,L:D23LM,83531
198,16,2021-11-28 22:44:36.513000+00:00,1.23291015625,L:D24LM,83532
199,17,2021-11-28 22:44:36.513000+00:00,2.0172119140625,L:D31LM,83533
200,18,2021-11-28 22:44:36.513000+00:00,0.091552734375,L:D32LM,83534
201,19,2021-11-28 22:44:36.513000+00:00,0.439453125,L:D33LM,83535
202,20,2021-11-28 22:44:36.513000+00:00,2.716064453125,L:D34LM,83536
203,21,2021-11-28 22:44:36.513000+00:00,-0.115966796875,L:D41LM,83537
204,22,2021-11-28 22:44:36.513000+00:00,-0.1190185546875,L:D42LM,83538
205,23,2021-11-28 22:44:36.513000+00:00,0.0885009765625,L:D43LM,83539
206,24,2021-11-28 22:44:36.513000+00:00,0.0335693359375,L:D44LM,83540
207,25,2021-11-28 22:44:36.513000+00:00,0.5340576171875,L:D51LM,83541
208,26,2021-11-28 22:44:36.513000+00:00,0.0732421875,L:D52LM,83542
209,27,2021-11-28 22:44:36.513000+00:00,0.6378173828125,L:D53LM,83543
210,28,2021-11-28 22:44:36.513000+00:00,0.8941650390625,L:D54LM,83544
211,29,2021-11-28 22:44:36.513000+00:00,0.0335693359375,L:D61LM,83545
212,30,2021-11-28 22:44:36.513000+00:00,0.0152587890625,L:D62LM,83546
213,31,2021-11-28 22:44:36.513000+00:00,0.0640869140625,L:D63LM,83547
214,32,2021-11-28 22:44:36.513000+00:00,0.677490234375,L:D64LM,83548
215,33,2021-11-28 22:44:36.513000+00:00,0.0152587890625,L:D71LM,83549
216,34,2021-11-28 22:44:36.513000+00:00,0.59814453125,L:D72LM,83550
217,35,2021-11-28 22:44:36.513000+00:00,-0.0274658203125,L:D73LM,83551
218,36,2021-11-28 22:44:36.513000+00:00,0.2044677734375,L:D74LM,83552
219,0,2021-11-28 22:44:36.513000+00:00,-31.349998474121094,L:V5QSET,226471
220,1,2021-11-28 22:44:36.579000+00:00,166.802978515625,L:RFQPAH,256085
221,7,2021-11-28 22:44:36.579000+00:00,23.750996387440523,L:D7TOR,82678
222,6,2021-11-28 22:44:36.579000+00:00,24.375208506648374,L:TO5OUT,3961
223,5,2021-11-28 22:44:36.579000+00:00,24.933690192194824,L:TO3IN,3834
224,2,2021-11-28 22:44:36.579000+00:00,227.42919921875,L:RFBPAH,8505
225,4,2021-11-28 22:44:36.579000+00:00,26.25330184798645,L:TO1IN,3679
226,3,2021-11-28 22:44:36.579000+00:00,18.377685546875,L:D7LMSM,166543
227,8,2021-11-28 22:44:36.579000+00:00,0.6927490234375,L:D00LM,89506
228,9,2021-11-28 22:44:36.579000+00:00,0.68359375,L:D11LM,83525
229,10,2021-11-28 22:44:36.579000+00:00,-0.030517578125,L:D12LM,83526
230,11,2021-11-28 22:44:36.579000+00:00,0.45166015625,L:D13LM,83527
231,12,2021-11-28 22:44:36.579000+00:00,3.8238525390625,L:D14LM,83528
232,13,2021-11-28 22:44:36.579000+00:00,2.362060546875,L:D21LM,83529
233,14,2021-11-28 22:44:36.579000+00:00,0.0701904296875,L:D22LM,83530
234,15,2021-11-28 22:44:36.579000+00:00,-0.341796875,L:D23LM,83531
235,16,2021-11-28 22:44:36.579000+00:00,0.677490234375,L:D24LM,83532
