idx,tag,stamp,data,name,di
0,5,2021-11-29 22:59:43.853000+00:00,24.940241345687255,L:TO3IN,3834
1,1,2021-11-29 22:59:43.853000+00:00,171.539306640625,L:RFQPAH,256085
2,2,2021-11-29 22:59:43.853000+00:00,228.662109375,L:RFBPAH,8505
3,4,2021-11-29 22:59:43.853000+00:00,26.250181284353026,L:TO1IN,3679
4,3,2021-11-29 22:59:43.853000+00:00,14.404296875,L:D7LMSM,166543
5,8,2021-11-29 22:59:43.853000+00:00,0.4364013671875,L:D00LM,89506
6,9,2021-11-29 22:59:43.853000+00:00,0.09765625,L:D11LM,83525
7,10,2021-11-29 22:59:43.853000+00:00,-0.13427734375,L:D12LM,83526
8,11,2021-11-29 22:59:43.853000+00:00,-0.0885009765625,L:D13LM,83527
9,12,2021-11-29 22:59:43.853000+00:00,1.8463134765625,L:D14LM,83528
10,13,2021-11-29 22:59:43.853000+00:00,0.714111328125,L:D21LM,83529
11,14,2021-11-29 22:59:43.853000+00:00,-0.0244140625,L:D22LM,83530
12,15,2021-11-29 22:59:43.853000+00:00,0.042724609375,L:D23LM,83531
13,16,2021-11-29 22:59:43.853000+00:00,0.42724609375,L:D24LM,83532
14,17,2021-11-29 22:59:43.853000+00:00,1.239013671875,L:D31LM,83533
15,18,2021-11-29 22:59:43.853000+00:00,0.1068115234375,L:D32LM,83534
16,19,2021-11-29 22:59:43.853000+00:00,1.544189453125,L:D33LM,83535
17,20,2021-11-29 22:59:43.853000+00:00,0.9552001953125,L:D34LM,83536
18,21,2021-11-29 22:59:43.853000+00:00,0.1983642578125,L:D41LM,83537
19,22,2021-11-29 22:59:43.853000+00:00,0.1556396484375,L:D42LM,83538
20,23,2021-11-29 22:59:43.853000+00:00,1.2054443359375,L:D43LM,83539
21,24,2021-11-29 22:59:43.853000+00:00,-0.1434326171875,L:D44LM,83540
22,25,2021-11-29 22:59:43.853000+00:00,-0.054931640625,L:D51LM,83541
23,26,2021-11-29 22:59:43.853000+00:00,0.2655029296875,L:D52LM,83542
24,27,2021-11-29 22:59:43.853000+00:00,0.3662109375,L:D53LM,83543
25,28,2021-11-29 22:59:43.853000+00:00,1.0833740234375,L:D54LM,83544
26,29,2021-11-29 22:59:43.853000+00:00,0.0244140625,L:D61LM,83545
27,30,2021-11-29 22:59:43.853000+00:00,0.0518798828125,L:D62LM,83546
28,31,2021-11-29 22:59:43.853000+00:00,0.15869140625,L:D63LM,83547
29,32,2021-11-29 22:59:43.853000+00:00,0.4913330078125,L:D64LM,83548
30,33,2021-11-29 22:59:43.853000+00:00,0.0335693359375,L:D71LM,83549
31,34,2021-11-29 22:59:43.853000+00:00,-0.2166748046875,L:D72LM,83550
32,35,2021-11-29 22:59:43.853000+00:00,-0.0152587890625,L:D73LM,83551
33,36,2021-11-29 22:59:43.853000+00:00,0.1434326171875,L:D74LM,83552
34,6,2021-11-29 22:59:43.853000+00:00,24.42740052687799,L:TO5OUT,3961
35,7,2021-11-29 22:59:43.853000+00:00,24.0091924090459,L:D7TOR,82678
36,0,2021-11-29 22:59:43.854000+00:00,-32.19999694824219,L:V5QSET,226471
37,1,2021-11-29 22:59:43.920000+00:00,171.539306640625,L:RFQPAH,256085
38,7,2021-11-29 22:59:43.920000+00:00,23.820861193286685,L:D7TOR,82678
39,5,2021-11-29 22:59:43.920000+00:00,24.674919629243774,L:TO3IN,3834
40,6,2021-11-29 22:59:43.920000+00:00,24.17258066340399,L:TO5OUT,3961
41,3,2021-11-29 22:59:43.920000+00:00,13.873291015625,L:D7LMSM,166543
42,8,2021-11-29 22:59:43.920000+00:00,0.4638671875,L:D00LM,89506
43,9,2021-11-29 22:59:43.920000+00:00,0.164794921875,L:D11LM,83525
44,10,2021-11-29 22:59:43.920000+00:00,0.0732421875,L:D12LM,83526
45,11,2021-11-29 22:59:43.920000+00:00,0.0030517578125,L:D13LM,83527
46,12,2021-11-29 22:59:43.920000+00:00,2.01416015625,L:D14LM,83528
47,13,2021-11-29 22:59:43.920000+00:00,0.3448486328125,L:D21LM,83529
48,14,2021-11-29 22:59:43.920000+00:00,0.0885009765625,L:D22LM,83530
49,15,2021-11-29 22:59:43.920000+00:00,0.384521484375,L:D23LM,83531
50,16,2021-11-29 22:59:43.920000+00:00,0.5126953125,L:D24LM,83532
51,17,2021-11-29 22:59:43.920000+00:00,1.025390625,L:D31LM,83533
52,18,2021-11-29 22:59:43.920000+00:00,0.103759765625,L:D32LM,83534
53,19,2021-11-29 22:59:43.920000+00:00,1.019287109375,L:D33LM,83535
54,20,2021-11-29 22:59:43.920000+00:00,0.8575439453125,L:D34LM,83536
55,21,2021-11-29 22:59:43.920000+00:00,0.3631591796875,L:D41LM,83537
56,22,2021-11-29 22:59:43.920000+00:00,0.37841796875,L:D42LM,83538
57,23,2021-11-29 22:59:43.920000+00:00,0.81787109375,L:D43LM,83539
58,24,2021-11-29 22:59:43.920000+00:00,-0.1861572265625,L:D44LM,83540
59,25,2021-11-29 22:59:43.920000+00:00,-0.10986328125,L:D51LM,83541
60,26,2021-11-29 22:59:43.920000+00:00,0.10986328125,L:D52LM,83542
61,27,2021-11-29 22:59:43.920000+00:00,0.323486328125,L:D53LM,83543
62,28,2021-11-29 22:59:43.920000+00:00,0.9918212890625,L:D54LM,83544
63,29,2021-11-29 22:59:43.920000+00:00,-0.10986328125,L:D61LM,83545
64,30,2021-11-29 22:59:43.920000+00:00,0.1861572265625,L:D62LM,83546
65,31,2021-11-29 22:59:43.920000+00:00,0.0335693359375,L:D63LM,83547
66,32,2021-11-29 22:59:43.920000+00:00,0.7537841796875,L:D64LM,83548
67,33,2021-11-29 22:59:43.920000+00:00,0.1220703125,L:D71LM,83549
68,34,2021-11-29 22:59:43.920000+00:00,-0.1434326171875,L:D72LM,83550
69,35,2021-11-29 22:59:43.920000+00:00,0.0732421875,L:D73LM,83551
