idx,L:D7TOR,L:D7TOR Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:V5QSET,L:V5QSET Timestamp
10,24.14588442048404,2021-12-23 21:06:01.039000+00:00,172.015380859375,2021-12-23 21:06:01.039000+00:00,25.09746902950561,2021-12-23 21:06:01.039000+00:00,234.30841064453125,2021-12-23 21:06:01.039000+00:00,26.15344381171692,2021-12-23 21:06:01.039000+00:00,10.552978515625,2021-12-23 21:06:01.039000+00:00,0.457763671875,2021-12-23 21:06:01.039000+00:00,0.2593994140625,2021-12-23 21:06:01.039000+00:00,0.06103515625,2021-12-23 21:06:01.039000+00:00,-0.2410888671875,2021-12-23 21:06:01.039000+00:00,1.3580322265625,2021-12-23 21:06:01.039000+00:00,0.87890625,2021-12-23 21:06:01.039000+00:00,-0.054931640625,2021-12-23 21:06:01.039000+00:00,0.384521484375,2021-12-23 21:06:01.039000+00:00,0.3662109375,2021-12-23 21:06:01.039000+00:00,0.23193359375,2021-12-23 21:06:01.039000+00:00,0.067138671875,2021-12-23 21:06:01.039000+00:00,0.677490234375,2021-12-23 21:06:01.039000+00:00,0.87890625,2021-12-23 21:06:01.039000+00:00,0.177001953125,2021-12-23 21:06:01.039000+00:00,0.225830078125,2021-12-23 21:06:01.039000+00:00,0.726318359375,2021-12-23 21:06:01.039000+00:00,0.25634765625,2021-12-23 21:06:01.039000+00:00,0.09765625,2021-12-23 21:06:01.039000+00:00,-0.079345703125,2021-12-23 21:06:01.039000+00:00,0.0823974609375,2021-12-23 21:06:01.039000+00:00,0.628662109375,2021-12-23 21:06:01.039000+00:00,-0.1953125,2021-12-23 21:06:01.039000+00:00,0.2166748046875,2021-12-23 21:06:01.039000+00:00,-0.0579833984375,2021-12-23 21:06:01.039000+00:00,1.2359619140625,2021-12-23 21:06:01.039000+00:00,0.1220703125,2021-12-23 21:06:01.039000+00:00,0.2349853515625,2021-12-23 21:06:01.039000+00:00,0.0640869140625,2021-12-23 21:06:01.039000+00:00,-0.018310546875,2021-12-23 21:06:01.039000+00:00,24.527179389081663,2021-12-23 21:06:01.039000+00:00,-31.799999237060547,2021-12-23 21:06:01.040000+00:00
11,24.01830520980844,2021-12-23 21:06:01.106000+00:00,172.015380859375,2021-12-23 21:06:01.106000+00:00,24.98609942013428,2021-12-23 21:06:01.106000+00:00,234.1990966796875,2021-12-23 21:06:01.106000+00:00,26.06294746634765,2021-12-23 21:06:01.106000+00:00,10.211181640625,2021-12-23 21:06:01.106000+00:00,0.29296875,2021-12-23 21:06:01.106000+00:00,0.2593994140625,2021-12-23 21:06:01.106000+00:00,0.1983642578125,2021-12-23 21:06:01.106000+00:00,-0.152587890625,2021-12-23 21:06:01.106000+00:00,1.409912109375,2021-12-23 21:06:01.106000+00:00,0.811767578125,2021-12-23 21:06:01.106000+00:00,0.0274658203125,2021-12-23 21:06:01.106000+00:00,0.2532958984375,2021-12-23 21:06:01.106000+00:00,0.1861572265625,2021-12-23 21:06:01.106000+00:00,0.262451171875,2021-12-23 21:06:01.106000+00:00,-0.1556396484375,2021-12-23 21:06:01.106000+00:00,0.50048828125,2021-12-23 21:06:01.106000+00:00,0.6744384765625,2021-12-23 21:06:01.106000+00:00,0.244140625,2021-12-23 21:06:01.106000+00:00,0.2105712890625,2021-12-23 21:06:01.106000+00:00,0.57373046875,2021-12-23 21:06:01.106000+00:00,0.2044677734375,2021-12-23 21:06:01.106000+00:00,0.079345703125,2021-12-23 21:06:01.106000+00:00,0.189208984375,2021-12-23 21:06:01.106000+00:00,0.067138671875,2021-12-23 21:06:01.106000+00:00,0.37841796875,2021-12-23 21:06:01.106000+00:00,-0.1617431640625,2021-12-23 21:06:01.106000+00:00,0.323486328125,2021-12-23 21:06:01.106000+00:00,0.152587890625,2021-12-23 21:06:01.106000+00:00,1.23291015625,2021-12-23 21:06:01.106000+00:00,0.054931640625,2021-12-23 21:06:01.106000+00:00,0.3509521484375,2021-12-23 21:06:01.106000+00:00,0.10986328125,2021-12-23 21:06:01.106000+00:00,-0.09765625,2021-12-23 21:06:01.106000+00:00,24.408979813855773,2021-12-23 21:06:01.106000+00:00,-31.799999237060547,2021-12-23 21:06:01.106000+00:00
12,24.34029083675162,2021-12-23 21:06:01.173000+00:00,172.015380859375,2021-12-23 21:06:01.173000+00:00,25.33003497848694,2021-12-23 21:06:01.173000+00:00,234.08978271484372,2021-12-23 21:06:01.173000+00:00,26.3281953751886,2021-12-23 21:06:01.173000+00:00,11.4013671875,2021-12-23 21:06:01.173000+00:00,0.3997802734375,2021-12-23 21:06:01.173000+00:00,0.372314453125,2021-12-23 21:06:01.173000+00:00,0.03662109375,2021-12-23 21:06:01.173000+00:00,-0.2349853515625,2021-12-23 21:06:01.173000+00:00,1.2298583984375,2021-12-23 21:06:01.173000+00:00,0.732421875,2021-12-23 21:06:01.173000+00:00,-0.018310546875,2021-12-23 21:06:01.173000+00:00,0.372314453125,2021-12-23 21:06:01.173000+00:00,0.29296875,2021-12-23 21:06:01.173000+00:00,0.15869140625,2021-12-23 21:06:01.173000+00:00,0.20751953125,2021-12-23 21:06:01.173000+00:00,0.8544921875,2021-12-23 21:06:01.173000+00:00,0.970458984375,2021-12-23 21:06:01.173000+00:00,0.0823974609375,2021-12-23 21:06:01.173000+00:00,0.1708984375,2021-12-23 21:06:01.173000+00:00,1.055908203125,2021-12-23 21:06:01.173000+00:00,0.10986328125,2021-12-23 21:06:01.173000+00:00,0.0518798828125,2021-12-23 21:06:01.173000+00:00,0.0274658203125,2021-12-23 21:06:01.173000+00:00,0.0396728515625,2021-12-23 21:06:01.173000+00:00,0.360107421875,2021-12-23 21:06:01.173000+00:00,-0.1434326171875,2021-12-23 21:06:01.173000+00:00,0.1800537109375,2021-12-23 21:06:01.173000+00:00,0.3265380859375,2021-12-23 21:06:01.173000+00:00,1.2603759765625,2021-12-23 21:06:01.173000+00:00,0.0762939453125,2021-12-23 21:06:01.173000+00:00,0.1495361328125,2021-12-23 21:06:01.173000+00:00,0.006103515625,2021-12-23 21:06:01.173000+00:00,0.13427734375,2021-12-23 21:06:01.173000+00:00,24.709851459885314,2021-12-23 21:06:01.173000+00:00,-31.799999237060547,2021-12-23 21:06:01.173000+00:00
13,23.98489160701245,2021-12-23 21:06:01.239000+00:00,172.015380859375,2021-12-23 21:06:01.239000+00:00,24.9697215364032,2021-12-23 21:06:01.239000+00:00,233.98046875,2021-12-23 21:06:01.239000+00:00,25.988053939145505,2021-12-23 21:06:01.239000+00:00,9.930419921875,2021-12-23 21:06:01.239000+00:00,0.408935546875,2021-12-23 21:06:01.239000+00:00,0.3814697265625,2021-12-23 21:06:01.239000+00:00,0.0823974609375,2021-12-23 21:06:01.239000+00:00,-0.1617431640625,2021-12-23 21:06:01.239000+00:00,1.263427734375,2021-12-23 21:06:01.239000+00:00,0.836181640625,2021-12-23 21:06:01.239000+00:00,-0.177001953125,2021-12-23 21:06:01.239000+00:00,0.5401611328125,2021-12-23 21:06:01.239000+00:00,0.3082275390625,2021-12-23 21:06:01.239000+00:00,0.1708984375,2021-12-23 21:06:01.239000+00:00,0.0457763671875,2021-12-23 21:06:01.239000+00:00,0.592041015625,2021-12-23 21:06:01.239000+00:00,0.7476806640625,2021-12-23 21:06:01.239000+00:00,0.146484375,2021-12-23 21:06:01.239000+00:00,0.341796875,2021-12-23 21:06:01.239000+00:00,0.714111328125,2021-12-23 21:06:01.239000+00:00,0.1129150390625,2021-12-23 21:06:01.239000+00:00,0.0152587890625,2021-12-23 21:06:01.239000+00:00,-0.006103515625,2021-12-23 21:06:01.239000+00:00,0.0946044921875,2021-12-23 21:06:01.239000+00:00,0.2960205078125,2021-12-23 21:06:01.239000+00:00,-0.3265380859375,2021-12-23 21:06:01.239000+00:00,0.1251220703125,2021-12-23 21:06:01.239000+00:00,0.1953125,2021-12-23 21:06:01.239000+00:00,1.1505126953125,2021-12-23 21:06:01.239000+00:00,0.0518798828125,2021-12-23 21:06:01.239000+00:00,0.2105712890625,2021-12-23 21:06:01.239000+00:00,-0.0396728515625,2021-12-23 21:06:01.239000+00:00,-0.08544921875,2021-12-23 21:06:01.239000+00:00,24.34450731827801,2021-12-23 21:06:01.239000+00:00,-31.799999237060547,2021-12-23 21:06:01.240000+00:00
14,23.723657985152894,2021-12-23 21:06:01.306000+00:00,172.015380859375,2021-12-23 21:06:01.306000+00:00,24.84197404330078,2021-12-23 21:06:01.306000+00:00,233.87115478515625,2021-12-23 21:06:01.306000+00:00,25.766493921172483,2021-12-23 21:06:01.306000+00:00,10.113525390625,2021-12-23 21:06:01.306000+00:00,0.42724609375,2021-12-23 21:06:01.306000+00:00,0.177001953125,2021-12-23 21:06:01.306000+00:00,-0.06103515625,2021-12-23 21:06:01.306000+00:00,-0.213623046875,2021-12-23 21:06:01.306000+00:00,1.2725830078125,2021-12-23 21:06:01.306000+00:00,0.762939453125,2021-12-23 21:06:01.306000+00:00,0.0152587890625,2021-12-23 21:06:01.306000+00:00,0.3875732421875,2021-12-23 21:06:01.306000+00:00,0.2716064453125,2021-12-23 21:06:01.306000+00:00,0.29296875,2021-12-23 21:06:01.306000+00:00,0.1373291015625,2021-12-23 21:06:01.306000+00:00,0.5340576171875,2021-12-23 21:06:01.306000+00:00,0.7568359375,2021-12-23 21:06:01.306000+00:00,0.1373291015625,2021-12-23 21:06:01.306000+00:00,0.042724609375,2021-12-23 21:06:01.306000+00:00,0.811767578125,2021-12-23 21:06:01.306000+00:00,0.1495361328125,2021-12-23 21:06:01.306000+00:00,0.29296875,2021-12-23 21:06:01.306000+00:00,-0.1007080078125,2021-12-23 21:06:01.306000+00:00,0.0946044921875,2021-12-23 21:06:01.306000+00:00,0.3387451171875,2021-12-23 21:06:01.306000+00:00,-0.3387451171875,2021-12-23 21:06:01.306000+00:00,0.238037109375,2021-12-23 21:06:01.306000+00:00,0.299072265625,2021-12-23 21:06:01.306000+00:00,1.2237548828125,2021-12-23 21:06:01.306000+00:00,0.0244140625,2021-12-23 21:06:01.306000+00:00,0.1007080078125,2021-12-23 21:06:01.306000+00:00,0.0244140625,2021-12-23 21:06:01.306000+00:00,0.01220703125,2021-12-23 21:06:01.306000+00:00,24.114248405500305,2021-12-23 21:06:01.306000+00:00,-31.799999237060547,2021-12-23 21:06:01.306000+00:00
15,24.027418010570987,2021-12-23 21:06:01.373000+00:00,172.015380859375,2021-12-23 21:06:01.373000+00:00,25.00902845735779,2021-12-23 21:06:01.373000+00:00,233.7618408203125,2021-12-23 21:06:01.373000+00:00,26.05982690271423,2021-12-23 21:06:01.373000+00:00,10.150146484375,2021-12-23 21:06:01.373000+00:00,0.3082275390625,2021-12-23 21:06:01.373000+00:00,0.225830078125,2021-12-23 21:06:01.373000+00:00,0.0762939453125,2021-12-23 21:06:01.373000+00:00,-0.103759765625,2021-12-23 21:06:01.373000+00:00,1.312255859375,2021-12-23 21:06:01.373000+00:00,0.8544921875,2021-12-23 21:06:01.373000+00:00,-0.0274658203125,2021-12-23 21:06:01.373000+00:00,0.1861572265625,2021-12-23 21:06:01.373000+00:00,0.1312255859375,2021-12-23 21:06:01.373000+00:00,0.2777099609375,2021-12-23 21:06:01.373000+00:00,0.042724609375,2021-12-23 21:06:01.373000+00:00,0.5584716796875,2021-12-23 21:06:01.373000+00:00,0.701904296875,2021-12-23 21:06:01.373000+00:00,0.164794921875,2021-12-23 21:06:01.373000+00:00,0.0396728515625,2021-12-23 21:06:01.373000+00:00,0.6591796875,2021-12-23 21:06:01.373000+00:00,0.115966796875,2021-12-23 21:06:01.373000+00:00,0.103759765625,2021-12-23 21:06:01.373000+00:00,0.091552734375,2021-12-23 21:06:01.373000+00:00,0.0213623046875,2021-12-23 21:06:01.373000+00:00,0.4119873046875,2021-12-23 21:06:01.373000+00:00,-0.177001953125,2021-12-23 21:06:01.373000+00:00,0.421142578125,2021-12-23 21:06:01.373000+00:00,0.1800537109375,2021-12-23 21:06:01.373000+00:00,1.1474609375,2021-12-23 21:06:01.373000+00:00,0.1129150390625,2021-12-23 21:06:01.373000+00:00,0.1708984375,2021-12-23 21:06:01.373000+00:00,0.0396728515625,2021-12-23 21:06:01.373000+00:00,-0.0640869140625,2021-12-23 21:06:01.373000+00:00,24.444286180481686,2021-12-23 21:06:01.373000+00:00,-31.799999237060547,2021-12-23 21:06:01.373000+00:00
16,23.896801199641207,2021-12-23 21:06:01.439000+00:00,172.015380859375,2021-12-23 21:06:01.439000+00:00,24.88128096425537,2021-12-23 21:06:01.439000+00:00,233.65252685546875,2021-12-23 21:06:01.439000+00:00,25.92564266647705,2021-12-23 21:06:01.439000+00:00,10.858154296875,2021-12-23 21:06:01.439000+00:00,0.2197265625,2021-12-23 21:06:01.439000+00:00,0.35400390625,2021-12-23 21:06:01.439000+00:00,0.048828125,2021-12-23 21:06:01.439000+00:00,-0.213623046875,2021-12-23 21:06:01.439000+00:00,1.3458251953125,2021-12-23 21:06:01.439000+00:00,0.9979248046875,2021-12-23 21:06:01.439000+00:00,0.054931640625,2021-12-23 21:06:01.439000+00:00,0.4608154296875,2021-12-23 21:06:01.439000+00:00,0.311279296875,2021-12-23 21:06:01.439000+00:00,0.30517578125,2021-12-23 21:06:01.439000+00:00,0.1190185546875,2021-12-23 21:06:01.439000+00:00,0.604248046875,2021-12-23 21:06:01.439000+00:00,0.6927490234375,2021-12-23 21:06:01.439000+00:00,0.042724609375,2021-12-23 21:06:01.439000+00:00,0.1800537109375,2021-12-23 21:06:01.439000+00:00,0.6561279296875,2021-12-23 21:06:01.439000+00:00,0.2044677734375,2021-12-23 21:06:01.439000+00:00,0.0885009765625,2021-12-23 21:06:01.439000+00:00,-0.08544921875,2021-12-23 21:06:01.439000+00:00,0.0396728515625,2021-12-23 21:06:01.439000+00:00,0.372314453125,2021-12-23 21:06:01.439000+00:00,-0.2044677734375,2021-12-23 21:06:01.439000+00:00,0.262451171875,2021-12-23 21:06:01.439000+00:00,0.3326416015625,2021-12-23 21:06:01.439000+00:00,1.226806640625,2021-12-23 21:06:01.439000+00:00,0.140380859375,2021-12-23 21:06:01.439000+00:00,0.1922607421875,2021-12-23 21:06:01.439000+00:00,-0.0335693359375,2021-12-23 21:06:01.439000+00:00,-0.1312255859375,2021-12-23 21:06:01.439000+00:00,24.284640000955807,2021-12-23 21:06:01.439000+00:00,-31.799999237060547,2021-12-23 21:06:01.440000+00:00
17,23.83604919455759,2021-12-23 21:06:01.506000+00:00,172.015380859375,2021-12-23 21:06:01.506000+00:00,24.74698231766052,2021-12-23 21:06:01.506000+00:00,233.543212890625,2021-12-23 21:06:01.506000+00:00,25.866351957442017,2021-12-23 21:06:01.506000+00:00,9.832763671875,2021-12-23 21:06:01.506000+00:00,0.45166015625,2021-12-23 21:06:01.506000+00:00,0.3631591796875,2021-12-23 21:06:01.506000+00:00,-0.0030517578125,2021-12-23 21:06:01.506000+00:00,-0.3021240234375,2021-12-23 21:06:01.506000+00:00,1.2542724609375,2021-12-23 21:06:01.506000+00:00,0.6317138671875,2021-12-23 21:06:01.506000+00:00,-0.0091552734375,2021-12-23 21:06:01.506000+00:00,0.311279296875,2021-12-23 21:06:01.506000+00:00,0.3204345703125,2021-12-23 21:06:01.506000+00:00,0.3570556640625,2021-12-23 21:06:01.506000+00:00,0.0701904296875,2021-12-23 21:06:01.506000+00:00,0.5950927734375,2021-12-23 21:06:01.506000+00:00,0.62255859375,2021-12-23 21:06:01.506000+00:00,0.1312255859375,2021-12-23 21:06:01.506000+00:00,0.1129150390625,2021-12-23 21:06:01.506000+00:00,0.506591796875,2021-12-23 21:06:01.506000+00:00,0.421142578125,2021-12-23 21:06:01.506000+00:00,0.1861572265625,2021-12-23 21:06:01.506000+00:00,0.15869140625,2021-12-23 21:06:01.506000+00:00,0.0213623046875,2021-12-23 21:06:01.506000+00:00,0.2716064453125,2021-12-23 21:06:01.506000+00:00,-0.3631591796875,2021-12-23 21:06:01.506000+00:00,0.1556396484375,2021-12-23 21:06:01.506000+00:00,0.164794921875,2021-12-23 21:06:01.506000+00:00,1.190185546875,2021-12-23 21:06:01.506000+00:00,0.0732421875,2021-12-23 21:06:01.506000+00:00,0.2532958984375,2021-12-23 21:06:01.506000+00:00,0.030517578125,2021-12-23 21:06:01.506000+00:00,0.006103515625,2021-12-23 21:06:01.506000+00:00,24.207887030029905,2021-12-23 21:06:01.506000+00:00,-31.799999237060547,2021-12-23 21:06:01.506000+00:00
18,23.81174839252414,2021-12-23 21:06:01.573000+00:00,172.015380859375,2021-12-23 21:06:01.573000+00:00,24.74043116416809,2021-12-23 21:06:01.573000+00:00,233.43389892578125,2021-12-23 21:06:01.573000+00:00,25.757132230272216,2021-12-23 21:06:01.573000+00:00,9.326171875,2021-12-23 21:06:01.573000+00:00,0.311279296875,2021-12-23 21:06:01.573000+00:00,0.244140625,2021-12-23 21:06:01.573000+00:00,0.0091552734375,2021-12-23 21:06:01.573000+00:00,-0.2166748046875,2021-12-23 21:06:01.573000+00:00,1.1993408203125,2021-12-23 21:06:01.573000+00:00,0.7598876953125,2021-12-23 21:06:01.573000+00:00,-0.0732421875,2021-12-23 21:06:01.573000+00:00,0.6927490234375,2021-12-23 21:06:01.573000+00:00,0.3662109375,2021-12-23 21:06:01.573000+00:00,0.2899169921875,2021-12-23 21:06:01.573000+00:00,0.103759765625,2021-12-23 21:06:01.573000+00:00,0.4058837890625,2021-12-23 21:06:01.573000+00:00,0.7659912109375,2021-12-23 21:06:01.573000+00:00,0.128173828125,2021-12-23 21:06:01.573000+00:00,0.25634765625,2021-12-23 21:06:01.573000+00:00,0.4974365234375,2021-12-23 21:06:01.573000+00:00,0.13427734375,2021-12-23 21:06:01.573000+00:00,0.0885009765625,2021-12-23 21:06:01.573000+00:00,-0.115966796875,2021-12-23 21:06:01.573000+00:00,-0.054931640625,2021-12-23 21:06:01.573000+00:00,0.3326416015625,2021-12-23 21:06:01.573000+00:00,-0.238037109375,2021-12-23 21:06:01.573000+00:00,0.0701904296875,2021-12-23 21:06:01.573000+00:00,0.28076171875,2021-12-23 21:06:01.573000+00:00,1.0986328125,2021-12-23 21:06:01.573000+00:00,0.0091552734375,2021-12-23 21:06:01.573000+00:00,0.1800537109375,2021-12-23 21:06:01.573000+00:00,0.0274658203125,2021-12-23 21:06:01.573000+00:00,-0.189208984375,2021-12-23 21:06:01.573000+00:00,24.19253643584473,2021-12-23 21:06:01.573000+00:00,-31.799999237060547,2021-12-23 21:06:01.573000+00:00
19,23.954515604470643,2021-12-23 21:06:01.639000+00:00,172.015380859375,2021-12-23 21:06:01.639000+00:00,24.85180077353943,2021-12-23 21:06:01.639000+00:00,233.3245849609375,2021-12-23 21:06:01.639000+00:00,25.95372773917785,2021-12-23 21:06:01.639000+00:00,10.382080078125,2021-12-23 21:06:01.639000+00:00,0.3875732421875,2021-12-23 21:06:01.639000+00:00,0.2593994140625,2021-12-23 21:06:01.639000+00:00,-0.1373291015625,2021-12-23 21:06:01.639000+00:00,-0.0579833984375,2021-12-23 21:06:01.639000+00:00,1.20849609375,2021-12-23 21:06:01.639000+00:00,0.5584716796875,2021-12-23 21:06:01.639000+00:00,-0.1129150390625,2021-12-23 21:06:01.639000+00:00,0.6378173828125,2021-12-23 21:06:01.639000+00:00,0.3448486328125,2021-12-23 21:06:01.639000+00:00,0.23193359375,2021-12-23 21:06:01.639000+00:00,0.3570556640625,2021-12-23 21:06:01.639000+00:00,0.5401611328125,2021-12-23 21:06:01.639000+00:00,0.8026123046875,2021-12-23 21:06:01.639000+00:00,0.1434326171875,2021-12-23 21:06:01.639000+00:00,0.0762939453125,2021-12-23 21:06:01.639000+00:00,0.5462646484375,2021-12-23 21:06:01.639000+00:00,0.146484375,2021-12-23 21:06:01.639000+00:00,-0.054931640625,2021-12-23 21:06:01.639000+00:00,0.177001953125,2021-12-23 21:06:01.639000+00:00,0.048828125,2021-12-23 21:06:01.639000+00:00,0.0732421875,2021-12-23 21:06:01.639000+00:00,-0.152587890625,2021-12-23 21:06:01.639000+00:00,0.2532958984375,2021-12-23 21:06:01.639000+00:00,0.2288818359375,2021-12-23 21:06:01.639000+00:00,1.2786865234375,2021-12-23 21:06:01.639000+00:00,-0.0091552734375,2021-12-23 21:06:01.639000+00:00,0.1861572265625,2021-12-23 21:06:01.639000+00:00,-0.0579833984375,2021-12-23 21:06:01.639000+00:00,-0.177001953125,2021-12-23 21:06:01.639000+00:00,24.30152565455951,2021-12-23 21:06:01.639000+00:00,-31.799999237060547,2021-12-23 21:06:01.640000+00:00
20,23.963628405233187,2021-12-23 21:06:01.706000+00:00,172.015380859375,2021-12-23 21:06:01.706000+00:00,24.822320582823487,2021-12-23 21:06:01.706000+00:00,233.21527099609372,2021-12-23 21:06:01.706000+00:00,25.963089430078124,2021-12-23 21:06:01.706000+00:00,11.773681640625,2021-12-23 21:06:01.706000+00:00,0.3662109375,2021-12-23 21:06:01.706000+00:00,0.1495361328125,2021-12-23 21:06:01.706000+00:00,0.2105712890625,2021-12-23 21:06:01.706000+00:00,-0.15869140625,2021-12-23 21:06:01.706000+00:00,1.1871337890625,2021-12-23 21:06:01.706000+00:00,0.628662109375,2021-12-23 21:06:01.706000+00:00,-0.1739501953125,2021-12-23 21:06:01.706000+00:00,0.8056640625,2021-12-23 21:06:01.706000+00:00,0.4119873046875,2021-12-23 21:06:01.706000+00:00,0.18310546875,2021-12-23 21:06:01.706000+00:00,0.1800537109375,2021-12-23 21:06:01.706000+00:00,0.8697509765625,2021-12-23 21:06:01.706000+00:00,0.9124755859375,2021-12-23 21:06:01.706000+00:00,0.2593994140625,2021-12-23 21:06:01.706000+00:00,0.177001953125,2021-12-23 21:06:01.706000+00:00,0.872802734375,2021-12-23 21:06:01.706000+00:00,0.1373291015625,2021-12-23 21:06:01.706000+00:00,0.0885009765625,2021-12-23 21:06:01.706000+00:00,0.0335693359375,2021-12-23 21:06:01.706000+00:00,-0.06103515625,2021-12-23 21:06:01.706000+00:00,0.32958984375,2021-12-23 21:06:01.706000+00:00,-0.1617431640625,2021-12-23 21:06:01.706000+00:00,0.3173828125,2021-12-23 21:06:01.706000+00:00,0.390625,2021-12-23 21:06:01.706000+00:00,1.2237548828125,2021-12-23 21:06:01.706000+00:00,0.10986328125,2021-12-23 21:06:01.706000+00:00,0.1678466796875,2021-12-23 21:06:01.706000+00:00,-0.0762939453125,2021-12-23 21:06:01.706000+00:00,-0.1495361328125,2021-12-23 21:06:01.706000+00:00,24.327621664674314,2021-12-23 21:06:01.706000+00:00,-31.799999237060547,2021-12-23 21:06:01.706000+00:00
21,23.77529718947397,2021-12-23 21:06:01.773000+00:00,172.015380859375,2021-12-23 21:06:01.773000+00:00,24.694573089721068,2021-12-23 21:06:01.773000+00:00,233.10595703125,2021-12-23 21:06:01.773000+00:00,25.775855612072757,2021-12-23 21:06:01.773000+00:00,10.357666015625,2021-12-23 21:06:01.773000+00:00,0.3570556640625,2021-12-23 21:06:01.773000+00:00,0.2105712890625,2021-12-23 21:06:01.773000+00:00,0.152587890625,2021-12-23 21:06:01.773000+00:00,-0.1953125,2021-12-23 21:06:01.773000+00:00,1.2664794921875,2021-12-23 21:06:01.773000+00:00,0.7293701171875,2021-12-23 21:06:01.773000+00:00,-0.091552734375,2021-12-23 21:06:01.773000+00:00,0.78125,2021-12-23 21:06:01.773000+00:00,0.40283203125,2021-12-23 21:06:01.773000+00:00,0.390625,2021-12-23 21:06:01.773000+00:00,0.13427734375,2021-12-23 21:06:01.773000+00:00,0.5584716796875,2021-12-23 21:06:01.773000+00:00,0.57373046875,2021-12-23 21:06:01.773000+00:00,0.0701904296875,2021-12-23 21:06:01.773000+00:00,0.01220703125,2021-12-23 21:06:01.773000+00:00,0.74462890625,2021-12-23 21:06:01.773000+00:00,0.1983642578125,2021-12-23 21:06:01.773000+00:00,0.079345703125,2021-12-23 21:06:01.773000+00:00,0.0457763671875,2021-12-23 21:06:01.773000+00:00,-0.18310546875,2021-12-23 21:06:01.773000+00:00,0.3662109375,2021-12-23 21:06:01.773000+00:00,-0.2105712890625,2021-12-23 21:06:01.773000+00:00,0.244140625,2021-12-23 21:06:01.773000+00:00,0.3021240234375,2021-12-23 21:06:01.773000+00:00,1.2664794921875,2021-12-23 21:06:01.773000+00:00,0.1220703125,2021-12-23 21:06:01.773000+00:00,0.0396728515625,2021-12-23 21:06:01.773000+00:00,-0.1312255859375,2021-12-23 21:06:01.773000+00:00,-0.10986328125,2021-12-23 21:06:01.773000+00:00,24.14187947503363,2021-12-23 21:06:01.773000+00:00,-31.799999237060547,2021-12-23 21:06:01.773000+00:00
