idx,tag,stamp,data,name,di
0,3,2021-12-23 21:16:06.171000+00:00,9.844970703125,L:D7LMSM,166543
1,8,2021-12-23 21:16:06.171000+00:00,0.482177734375,L:D00LM,89506
2,9,2021-12-23 21:16:06.171000+00:00,0.1312255859375,L:D11LM,83525
3,10,2021-12-23 21:16:06.171000+00:00,0.2593994140625,L:D12LM,83526
4,11,2021-12-23 21:16:06.171000+00:00,-0.15869140625,L:D13LM,83527
5,12,2021-12-23 21:16:06.171000+00:00,1.483154296875,L:D14LM,83528
6,13,2021-12-23 21:16:06.171000+00:00,0.689697265625,L:D21LM,83529
7,14,2021-12-23 21:16:06.171000+00:00,0.103759765625,L:D22LM,83530
8,15,2021-12-23 21:16:06.171000+00:00,0.146484375,L:D23LM,83531
9,16,2021-12-23 21:16:06.171000+00:00,0.3692626953125,L:D24LM,83532
10,17,2021-12-23 21:16:06.171000+00:00,0.64697265625,L:D31LM,83533
11,18,2021-12-23 21:16:06.171000+00:00,0.018310546875,L:D32LM,83534
12,19,2021-12-23 21:16:06.171000+00:00,0.5126953125,L:D33LM,83535
13,20,2021-12-23 21:16:06.171000+00:00,0.653076171875,L:D34LM,83536
14,21,2021-12-23 21:16:06.171000+00:00,0.1251220703125,L:D41LM,83537
15,22,2021-12-23 21:16:06.171000+00:00,0.1007080078125,L:D42LM,83538
16,23,2021-12-23 21:16:06.171000+00:00,0.1800537109375,L:D43LM,83539
17,24,2021-12-23 21:16:06.171000+00:00,0.067138671875,L:D44LM,83540
18,25,2021-12-23 21:16:06.171000+00:00,0.238037109375,L:D51LM,83541
19,26,2021-12-23 21:16:06.171000+00:00,0.0244140625,L:D52LM,83542
20,27,2021-12-23 21:16:06.171000+00:00,0.164794921875,L:D53LM,83543
21,28,2021-12-23 21:16:06.171000+00:00,0.3692626953125,L:D54LM,83544
22,29,2021-12-23 21:16:06.171000+00:00,0.0823974609375,L:D61LM,83545
23,30,2021-12-23 21:16:06.171000+00:00,0.0946044921875,L:D62LM,83546
24,31,2021-12-23 21:16:06.171000+00:00,0.0701904296875,L:D63LM,83547
25,32,2021-12-23 21:16:06.171000+00:00,0.6805419921875,L:D64LM,83548
26,33,2021-12-23 21:16:06.171000+00:00,0.067138671875,L:D71LM,83549
27,34,2021-12-23 21:16:06.171000+00:00,0.47607421875,L:D72LM,83550
28,35,2021-12-23 21:16:06.171000+00:00,-0.1434326171875,L:D73LM,83551
29,36,2021-12-23 21:16:06.171000+00:00,0.0579833984375,L:D74LM,83552
