idx,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
10,176.8310546875,2021-12-20 22:20:47.631000+00:00,229.91943359375,2021-12-20 22:20:47.631000+00:00,26.602804974929807,2021-12-20 22:20:47.631000+00:00,25.418475550634767,2021-12-20 22:20:47.631000+00:00,12.40234375,2021-12-20 22:20:47.631000+00:00,0.2655029296875,2021-12-20 22:20:47.631000+00:00,0.3021240234375,2021-12-20 22:20:47.631000+00:00,0.2410888671875,2021-12-20 22:20:47.631000+00:00,-0.1434326171875,2021-12-20 22:20:47.631000+00:00,1.788330078125,2021-12-20 22:20:47.631000+00:00,1.3092041015625,2021-12-20 22:20:47.631000+00:00,-0.0762939453125,2021-12-20 22:20:47.631000+00:00,0.457763671875,2021-12-20 22:20:47.631000+00:00,0.7354736328125,2021-12-20 22:20:47.631000+00:00,0.848388671875,2021-12-20 22:20:47.631000+00:00,-0.1312255859375,2021-12-20 22:20:47.631000+00:00,0.250244140625,2021-12-20 22:20:47.631000+00:00,1.18408203125,2021-12-20 22:20:47.631000+00:00,0.2471923828125,2021-12-20 22:20:47.631000+00:00,0.15869140625,2021-12-20 22:20:47.631000+00:00,0.1190185546875,2021-12-20 22:20:47.631000+00:00,0.15869140625,2021-12-20 22:20:47.631000+00:00,0.23193359375,2021-12-20 22:20:47.631000+00:00,0.152587890625,2021-12-20 22:20:47.631000+00:00,0.1953125,2021-12-20 22:20:47.631000+00:00,0.3173828125,2021-12-20 22:20:47.631000+00:00,-0.06103515625,2021-12-20 22:20:47.631000+00:00,0.25634765625,2021-12-20 22:20:47.631000+00:00,0.1068115234375,2021-12-20 22:20:47.631000+00:00,0.8941650390625,2021-12-20 22:20:47.631000+00:00,0.1983642578125,2021-12-20 22:20:47.631000+00:00,0.59814453125,2021-12-20 22:20:47.631000+00:00,0.1495361328125,2021-12-20 22:20:47.631000+00:00,0.18310546875,2021-12-20 22:20:47.631000+00:00,24.818840678600097,2021-12-20 22:20:47.631000+00:00,24.358516438276705,2021-12-20 22:20:47.631000+00:00,-31.369993209838867,2021-12-20 22:20:47.632000+00:00
11,176.8310546875,2021-12-20 22:20:47.698000+00:00,229.98046875,2021-12-20 22:20:47.698000+00:00,26.41869172055786,2021-12-20 22:20:47.698000+00:00,25.225216522608036,2021-12-20 22:20:47.698000+00:00,11.42578125,2021-12-20 22:20:47.698000+00:00,0.2532958984375,2021-12-20 22:20:47.698000+00:00,0.244140625,2021-12-20 22:20:47.698000+00:00,0.164794921875,2021-12-20 22:20:47.698000+00:00,-0.0396728515625,2021-12-20 22:20:47.698000+00:00,1.7822265625,2021-12-20 22:20:47.698000+00:00,1.2664794921875,2021-12-20 22:20:47.698000+00:00,0.08544921875,2021-12-20 22:20:47.698000+00:00,0.4669189453125,2021-12-20 22:20:47.698000+00:00,0.5096435546875,2021-12-20 22:20:47.698000+00:00,0.823974609375,2021-12-20 22:20:47.698000+00:00,-0.091552734375,2021-12-20 22:20:47.698000+00:00,0.1708984375,2021-12-20 22:20:47.698000+00:00,0.982666015625,2021-12-20 22:20:47.698000+00:00,0.140380859375,2021-12-20 22:20:47.698000+00:00,0.018310546875,2021-12-20 22:20:47.698000+00:00,0.0579833984375,2021-12-20 22:20:47.698000+00:00,0.1922607421875,2021-12-20 22:20:47.698000+00:00,0.152587890625,2021-12-20 22:20:47.698000+00:00,0.15869140625,2021-12-20 22:20:47.698000+00:00,-0.0091552734375,2021-12-20 22:20:47.698000+00:00,0.250244140625,2021-12-20 22:20:47.698000+00:00,-0.0030517578125,2021-12-20 22:20:47.698000+00:00,0.3082275390625,2021-12-20 22:20:47.698000+00:00,0.103759765625,2021-12-20 22:20:47.698000+00:00,0.8544921875,2021-12-20 22:20:47.698000+00:00,0.1495361328125,2021-12-20 22:20:47.698000+00:00,0.5523681640625,2021-12-20 22:20:47.698000+00:00,0.201416015625,2021-12-20 22:20:47.698000+00:00,0.2899169921875,2021-12-20 22:20:47.698000+00:00,24.66840485558533,2021-12-20 22:20:47.698000+00:00,24.18233562353421,2021-12-20 22:20:47.698000+00:00,-31.41999244689941,2021-12-20 22:20:47.698000+00:00
12,176.8310546875,2021-12-20 22:20:47.764000+00:00,229.931640625,2021-12-20 22:20:47.764000+00:00,26.474861865959472,2021-12-20 22:20:47.764000+00:00,25.352964015710448,2021-12-20 22:20:47.764000+00:00,11.90185546875,2021-12-20 22:20:47.764000+00:00,0.2227783203125,2021-12-20 22:20:47.764000+00:00,0.4058837890625,2021-12-20 22:20:47.764000+00:00,0.238037109375,2021-12-20 22:20:47.764000+00:00,0.23193359375,2021-12-20 22:20:47.764000+00:00,1.69677734375,2021-12-20 22:20:47.764000+00:00,1.3671875,2021-12-20 22:20:47.764000+00:00,0.0518798828125,2021-12-20 22:20:47.764000+00:00,0.2410888671875,2021-12-20 22:20:47.764000+00:00,0.506591796875,2021-12-20 22:20:47.764000+00:00,0.79345703125,2021-12-20 22:20:47.764000+00:00,-0.067138671875,2021-12-20 22:20:47.764000+00:00,0.3387451171875,2021-12-20 22:20:47.764000+00:00,1.0498046875,2021-12-20 22:20:47.764000+00:00,0.1190185546875,2021-12-20 22:20:47.764000+00:00,0.0335693359375,2021-12-20 22:20:47.764000+00:00,0.15869140625,2021-12-20 22:20:47.764000+00:00,0.23193359375,2021-12-20 22:20:47.764000+00:00,0.335693359375,2021-12-20 22:20:47.764000+00:00,0.274658203125,2021-12-20 22:20:47.764000+00:00,0.006103515625,2021-12-20 22:20:47.764000+00:00,0.47607421875,2021-12-20 22:20:47.764000+00:00,-0.1983642578125,2021-12-20 22:20:47.764000+00:00,0.28076171875,2021-12-20 22:20:47.764000+00:00,0.0152587890625,2021-12-20 22:20:47.764000+00:00,0.8087158203125,2021-12-20 22:20:47.764000+00:00,0.08544921875,2021-12-20 22:20:47.764000+00:00,0.5645751953125,2021-12-20 22:20:47.764000+00:00,0.0701904296875,2021-12-20 22:20:47.764000+00:00,0.250244140625,2021-12-20 22:20:47.764000+00:00,24.748227945348265,2021-12-20 22:20:47.764000+00:00,24.30080203344727,2021-12-20 22:20:47.765000+00:00,-31.46999168395996,2021-12-20 22:20:47.765000+00:00
13,176.8310546875,2021-12-20 22:20:47.831000+00:00,229.9560546875,2021-12-20 22:20:47.831000+00:00,26.12535873901611,2021-12-20 22:20:47.831000+00:00,24.91403673171753,2021-12-20 22:20:47.831000+00:00,10.675048828125,2021-12-20 22:20:47.831000+00:00,0.286865234375,2021-12-20 22:20:47.831000+00:00,0.3021240234375,2021-12-20 22:20:47.831000+00:00,0.2166748046875,2021-12-20 22:20:47.831000+00:00,-0.030517578125,2021-12-20 22:20:47.831000+00:00,1.885986328125,2021-12-20 22:20:47.831000+00:00,1.129150390625,2021-12-20 22:20:47.831000+00:00,-0.1251220703125,2021-12-20 22:20:47.831000+00:00,0.5645751953125,2021-12-20 22:20:47.831000+00:00,0.4486083984375,2021-12-20 22:20:47.831000+00:00,0.555419921875,2021-12-20 22:20:47.831000+00:00,-0.030517578125,2021-12-20 22:20:47.831000+00:00,0.3387451171875,2021-12-20 22:20:47.831000+00:00,0.7080078125,2021-12-20 22:20:47.831000+00:00,0.1556396484375,2021-12-20 22:20:47.831000+00:00,0.0762939453125,2021-12-20 22:20:47.831000+00:00,0.2227783203125,2021-12-20 22:20:47.831000+00:00,0.1983642578125,2021-12-20 22:20:47.831000+00:00,0.1983642578125,2021-12-20 22:20:47.831000+00:00,0.0457763671875,2021-12-20 22:20:47.831000+00:00,0.42724609375,2021-12-20 22:20:47.831000+00:00,0.2960205078125,2021-12-20 22:20:47.831000+00:00,-0.0732421875,2021-12-20 22:20:47.831000+00:00,0.20751953125,2021-12-20 22:20:47.831000+00:00,0.06103515625,2021-12-20 22:20:47.831000+00:00,0.8148193359375,2021-12-20 22:20:47.831000+00:00,0.15869140625,2021-12-20 22:20:47.831000+00:00,0.4730224609375,2021-12-20 22:20:47.831000+00:00,0.08544921875,2021-12-20 22:20:47.831000+00:00,0.25634765625,2021-12-20 22:20:47.831000+00:00,24.38902404141504,2021-12-20 22:20:47.831000+00:00,23.927177202183017,2021-12-20 22:20:47.831000+00:00,-31.519990921020508,2021-12-20 22:20:47.832000+00:00
14,176.8310546875,2021-12-20 22:20:47.898000+00:00,230.0048828125,2021-12-20 22:20:47.898000+00:00,26.37188326605652,2021-12-20 22:20:47.898000+00:00,25.21211421562317,2021-12-20 22:20:47.898000+00:00,10.968017578125,2021-12-20 22:20:47.898000+00:00,0.3173828125,2021-12-20 22:20:47.898000+00:00,0.286865234375,2021-12-20 22:20:47.898000+00:00,0.29296875,2021-12-20 22:20:47.898000+00:00,-0.13427734375,2021-12-20 22:20:47.898000+00:00,1.5167236328125,2021-12-20 22:20:47.898000+00:00,1.0650634765625,2021-12-20 22:20:47.898000+00:00,-0.018310546875,2021-12-20 22:20:47.898000+00:00,0.5645751953125,2021-12-20 22:20:47.898000+00:00,0.592041015625,2021-12-20 22:20:47.898000+00:00,0.738525390625,2021-12-20 22:20:47.898000+00:00,-0.13427734375,2021-12-20 22:20:47.898000+00:00,0.5279541015625,2021-12-20 22:20:47.898000+00:00,0.67138671875,2021-12-20 22:20:47.898000+00:00,0.2655029296875,2021-12-20 22:20:47.898000+00:00,0.0946044921875,2021-12-20 22:20:47.898000+00:00,0.164794921875,2021-12-20 22:20:47.898000+00:00,0.2960205078125,2021-12-20 22:20:47.898000+00:00,0.2288818359375,2021-12-20 22:20:47.898000+00:00,-0.01220703125,2021-12-20 22:20:47.898000+00:00,0.1312255859375,2021-12-20 22:20:47.898000+00:00,0.3631591796875,2021-12-20 22:20:47.898000+00:00,-0.35400390625,2021-12-20 22:20:47.898000+00:00,0.2227783203125,2021-12-20 22:20:47.898000+00:00,0.146484375,2021-12-20 22:20:47.898000+00:00,0.7781982421875,2021-12-20 22:20:47.898000+00:00,0.1739501953125,2021-12-20 22:20:47.898000+00:00,0.567626953125,2021-12-20 22:20:47.898000+00:00,0.0274658203125,2021-12-20 22:20:47.898000+00:00,0.274658203125,2021-12-20 22:20:47.898000+00:00,24.60239730058905,2021-12-20 22:20:47.898000+00:00,24.167147622263307,2021-12-20 22:20:47.898000+00:00,-31.56999015808105,2021-12-20 22:20:47.898000+00:00
15,176.8310546875,2021-12-20 22:20:47.965000+00:00,229.96826171875,2021-12-20 22:20:47.965000+00:00,26.24394015708618,2021-12-20 22:20:47.965000+00:00,25.199011908638305,2021-12-20 22:20:47.965000+00:00,10.418701171875,2021-12-20 22:20:47.965000+00:00,0.3173828125,2021-12-20 22:20:47.965000+00:00,0.2716064453125,2021-12-20 22:20:47.965000+00:00,0.1312255859375,2021-12-20 22:20:47.965000+00:00,-0.091552734375,2021-12-20 22:20:47.965000+00:00,1.495361328125,2021-12-20 22:20:47.965000+00:00,1.1016845703125,2021-12-20 22:20:47.965000+00:00,0.0762939453125,2021-12-20 22:20:47.965000+00:00,0.35400390625,2021-12-20 22:20:47.965000+00:00,0.3936767578125,2021-12-20 22:20:47.965000+00:00,0.6988525390625,2021-12-20 22:20:47.965000+00:00,0.0640869140625,2021-12-20 22:20:47.965000+00:00,0.457763671875,2021-12-20 22:20:47.965000+00:00,0.5523681640625,2021-12-20 22:20:47.965000+00:00,0.146484375,2021-12-20 22:20:47.965000+00:00,0.0762939453125,2021-12-20 22:20:47.965000+00:00,0.2838134765625,2021-12-20 22:20:47.965000+00:00,0.2227783203125,2021-12-20 22:20:47.965000+00:00,0.164794921875,2021-12-20 22:20:47.965000+00:00,-0.042724609375,2021-12-20 22:20:47.965000+00:00,0.18310546875,2021-12-20 22:20:47.965000+00:00,0.1953125,2021-12-20 22:20:47.965000+00:00,-0.20751953125,2021-12-20 22:20:47.965000+00:00,0.2471923828125,2021-12-20 22:20:47.965000+00:00,0.0732421875,2021-12-20 22:20:47.965000+00:00,0.933837890625,2021-12-20 22:20:47.965000+00:00,0.1617431640625,2021-12-20 22:20:47.965000+00:00,0.506591796875,2021-12-20 22:20:47.965000+00:00,0.09765625,2021-12-20 22:20:47.965000+00:00,0.1983642578125,2021-12-20 22:20:47.965000+00:00,24.60086224117053,2021-12-20 22:20:47.965000+00:00,24.12462121870477,2021-12-20 22:20:47.965000+00:00,-31.6199893951416,2021-12-20 22:20:47.965000+00:00
16,176.8310546875,2021-12-20 22:20:48.031000+00:00,229.98046875,2021-12-20 22:20:48.031000+00:00,26.19713170258484,2021-12-20 22:20:48.031000+00:00,25.035233071327514,2021-12-20 22:20:48.031000+00:00,9.3017578125,2021-12-20 22:20:48.031000+00:00,0.2685546875,2021-12-20 22:20:48.031000+00:00,0.3021240234375,2021-12-20 22:20:48.031000+00:00,0.152587890625,2021-12-20 22:20:48.031000+00:00,-0.03662109375,2021-12-20 22:20:48.031000+00:00,1.5716552734375,2021-12-20 22:20:48.031000+00:00,1.025390625,2021-12-20 22:20:48.031000+00:00,-0.140380859375,2021-12-20 22:20:48.031000+00:00,0.6011962890625,2021-12-20 22:20:48.031000+00:00,0.4638671875,2021-12-20 22:20:48.031000+00:00,0.4547119140625,2021-12-20 22:20:48.031000+00:00,-0.2685546875,2021-12-20 22:20:48.031000+00:00,0.592041015625,2021-12-20 22:20:48.031000+00:00,0.4730224609375,2021-12-20 22:20:48.031000+00:00,0.2593994140625,2021-12-20 22:20:48.031000+00:00,0.03662109375,2021-12-20 22:20:48.031000+00:00,0.1922607421875,2021-12-20 22:20:48.031000+00:00,0.13427734375,2021-12-20 22:20:48.031000+00:00,0.091552734375,2021-12-20 22:20:48.031000+00:00,-0.0457763671875,2021-12-20 22:20:48.031000+00:00,0.0640869140625,2021-12-20 22:20:48.031000+00:00,0.1739501953125,2021-12-20 22:20:48.031000+00:00,-0.1800537109375,2021-12-20 22:20:48.031000+00:00,0.299072265625,2021-12-20 22:20:48.031000+00:00,0.3662109375,2021-12-20 22:20:48.031000+00:00,0.6500244140625,2021-12-20 22:20:48.031000+00:00,0.079345703125,2021-12-20 22:20:48.031000+00:00,0.347900390625,2021-12-20 22:20:48.031000+00:00,0.08544921875,2021-12-20 22:20:48.031000+00:00,0.2777099609375,2021-12-20 22:20:48.031000+00:00,24.46577701234094,2021-12-20 22:20:48.031000+00:00,24.07905721489206,2021-12-20 22:20:48.031000+00:00,-31.66998863220215,2021-12-20 22:20:48.032000+00:00
17,176.8310546875,2021-12-20 22:20:48.098000+00:00,229.9560546875,2021-12-20 22:20:48.098000+00:00,26.22521677528564,2021-12-20 22:20:48.098000+00:00,25.12694922022156,2021-12-20 22:20:48.098000+00:00,9.344482421875,2021-12-20 22:20:48.098000+00:00,0.28076171875,2021-12-20 22:20:48.098000+00:00,0.2685546875,2021-12-20 22:20:48.098000+00:00,0.2899169921875,2021-12-20 22:20:48.098000+00:00,-0.0457763671875,2021-12-20 22:20:48.098000+00:00,1.513671875,2021-12-20 22:20:48.098000+00:00,1.1077880859375,2021-12-20 22:20:48.098000+00:00,0.128173828125,2021-12-20 22:20:48.098000+00:00,0.4119873046875,2021-12-20 22:20:48.098000+00:00,0.421142578125,2021-12-20 22:20:48.098000+00:00,0.3326416015625,2021-12-20 22:20:48.098000+00:00,-0.1220703125,2021-12-20 22:20:48.098000+00:00,0.335693359375,2021-12-20 22:20:48.098000+00:00,0.5523681640625,2021-12-20 22:20:48.098000+00:00,0.15869140625,2021-12-20 22:20:48.098000+00:00,0.0701904296875,2021-12-20 22:20:48.098000+00:00,0.0457763671875,2021-12-20 22:20:48.098000+00:00,0.1800537109375,2021-12-20 22:20:48.098000+00:00,0.0762939453125,2021-12-20 22:20:48.098000+00:00,0.2593994140625,2021-12-20 22:20:48.098000+00:00,0.140380859375,2021-12-20 22:20:48.098000+00:00,0.2166748046875,2021-12-20 22:20:48.098000+00:00,-0.0732421875,2021-12-20 22:20:48.098000+00:00,0.1953125,2021-12-20 22:20:48.098000+00:00,0.10986328125,2021-12-20 22:20:48.098000+00:00,0.8331298828125,2021-12-20 22:20:48.098000+00:00,0.0946044921875,2021-12-20 22:20:48.098000+00:00,0.323486328125,2021-12-20 22:20:48.098000+00:00,0.1007080078125,2021-12-20 22:20:48.098000+00:00,0.1068115234375,2021-12-20 22:20:48.098000+00:00,24.468847131177977,2021-12-20 22:20:48.098000+00:00,24.04564361209607,2021-12-20 22:20:48.098000+00:00,-31.71998786926269,2021-12-20 22:20:48.098000+00:00
18,176.8310546875,2021-12-20 22:20:48.165000+00:00,229.94384765625,2021-12-20 22:20:48.165000+00:00,26.27514579342041,2021-12-20 22:20:48.165000+00:00,25.24159440633911,2021-12-20 22:20:48.165000+00:00,9.185791015625,2021-12-20 22:20:48.165000+00:00,0.396728515625,2021-12-20 22:20:48.165000+00:00,0.390625,2021-12-20 22:20:48.165000+00:00,0.103759765625,2021-12-20 22:20:48.165000+00:00,-0.0213623046875,2021-12-20 22:20:48.165000+00:00,1.3336181640625,2021-12-20 22:20:48.165000+00:00,0.9368896484375,2021-12-20 22:20:48.165000+00:00,0.030517578125,2021-12-20 22:20:48.165000+00:00,0.4302978515625,2021-12-20 22:20:48.165000+00:00,0.469970703125,2021-12-20 22:20:48.165000+00:00,0.384521484375,2021-12-20 22:20:48.165000+00:00,-0.0885009765625,2021-12-20 22:20:48.165000+00:00,0.543212890625,2021-12-20 22:20:48.165000+00:00,0.6500244140625,2021-12-20 22:20:48.165000+00:00,0.0823974609375,2021-12-20 22:20:48.165000+00:00,0.0640869140625,2021-12-20 22:20:48.165000+00:00,0.2593994140625,2021-12-20 22:20:48.165000+00:00,0.115966796875,2021-12-20 22:20:48.165000+00:00,0.079345703125,2021-12-20 22:20:48.165000+00:00,0.0335693359375,2021-12-20 22:20:48.165000+00:00,0.079345703125,2021-12-20 22:20:48.165000+00:00,0.3326416015625,2021-12-20 22:20:48.165000+00:00,-0.146484375,2021-12-20 22:20:48.165000+00:00,0.0732421875,2021-12-20 22:20:48.165000+00:00,0.079345703125,2021-12-20 22:20:48.165000+00:00,0.921630859375,2021-12-20 22:20:48.165000+00:00,0.06103515625,2021-12-20 22:20:48.165000+00:00,0.3692626953125,2021-12-20 22:20:48.165000+00:00,0.1220703125,2021-12-20 22:20:48.165000+00:00,0.128173828125,2021-12-20 22:20:48.165000+00:00,24.639238726633483,2021-12-20 22:20:48.165000+00:00,24.17322282277167,2021-12-20 22:20:48.165000+00:00,-31.76998710632324,2021-12-20 22:20:48.165000+00:00
19,176.8310546875,2021-12-20 22:20:48.231000+00:00,229.931640625,2021-12-20 22:20:48.231000+00:00,26.362521575156247,2021-12-20 22:20:48.231000+00:00,25.244869983085326,2021-12-20 22:20:48.231000+00:00,9.844970703125,2021-12-20 22:20:48.231000+00:00,0.5218505859375,2021-12-20 22:20:48.231000+00:00,0.0946044921875,2021-12-20 22:20:48.231000+00:00,0.13427734375,2021-12-20 22:20:48.231000+00:00,-0.1220703125,2021-12-20 22:20:48.231000+00:00,1.3641357421875,2021-12-20 22:20:48.231000+00:00,1.1138916015625,2021-12-20 22:20:48.231000+00:00,-0.0762939453125,2021-12-20 22:20:48.231000+00:00,0.6195068359375,2021-12-20 22:20:48.231000+00:00,0.341796875,2021-12-20 22:20:48.231000+00:00,0.6317138671875,2021-12-20 22:20:48.231000+00:00,0.0244140625,2021-12-20 22:20:48.231000+00:00,0.4852294921875,2021-12-20 22:20:48.231000+00:00,0.518798828125,2021-12-20 22:20:48.231000+00:00,0.244140625,2021-12-20 22:20:48.231000+00:00,0.152587890625,2021-12-20 22:20:48.231000+00:00,0.3448486328125,2021-12-20 22:20:48.231000+00:00,0.2532958984375,2021-12-20 22:20:48.231000+00:00,0.06103515625,2021-12-20 22:20:48.231000+00:00,0.03662109375,2021-12-20 22:20:48.231000+00:00,0.115966796875,2021-12-20 22:20:48.231000+00:00,0.2960205078125,2021-12-20 22:20:48.231000+00:00,-0.103759765625,2021-12-20 22:20:48.231000+00:00,0.2105712890625,2021-12-20 22:20:48.231000+00:00,-0.0274658203125,2021-12-20 22:20:48.231000+00:00,0.8514404296875,2021-12-20 22:20:48.231000+00:00,-0.0030517578125,2021-12-20 22:20:48.231000+00:00,0.177001953125,2021-12-20 22:20:48.231000+00:00,0.25634765625,2021-12-20 22:20:48.231000+00:00,0.2227783203125,2021-12-20 22:20:48.231000+00:00,24.61774789477423,2021-12-20 22:20:48.231000+00:00,24.230937227601107,2021-12-20 22:20:48.231000+00:00,-31.81998634338379,2021-12-20 22:20:48.232000+00:00
20,176.8310546875,2021-12-20 22:20:48.298000+00:00,229.9072265625,2021-12-20 22:20:48.298000+00:00,26.250181284353022,2021-12-20 22:20:48.298000+00:00,25.00247730386536,2021-12-20 22:20:48.298000+00:00,8.880615234375,2021-12-20 22:20:48.298000+00:00,0.4547119140625,2021-12-20 22:20:48.298000+00:00,0.2685546875,2021-12-20 22:20:48.298000+00:00,0.1220703125,2021-12-20 22:20:48.298000+00:00,-0.1617431640625,2021-12-20 22:20:48.298000+00:00,1.2786865234375,2021-12-20 22:20:48.298000+00:00,0.9765625,2021-12-20 22:20:48.298000+00:00,0.0335693359375,2021-12-20 22:20:48.298000+00:00,0.244140625,2021-12-20 22:20:48.298000+00:00,0.3143310546875,2021-12-20 22:20:48.298000+00:00,0.2716064453125,2021-12-20 22:20:48.298000+00:00,0.018310546875,2021-12-20 22:20:48.298000+00:00,0.47607421875,2021-12-20 22:20:48.298000+00:00,0.59814453125,2021-12-20 22:20:48.298000+00:00,0.2655029296875,2021-12-20 22:20:48.298000+00:00,-0.0762939453125,2021-12-20 22:20:48.298000+00:00,0.2197265625,2021-12-20 22:20:48.298000+00:00,0.1739501953125,2021-12-20 22:20:48.298000+00:00,-0.0030517578125,2021-12-20 22:20:48.298000+00:00,0.048828125,2021-12-20 22:20:48.298000+00:00,0.067138671875,2021-12-20 22:20:48.298000+00:00,0.2532958984375,2021-12-20 22:20:48.298000+00:00,-0.128173828125,2021-12-20 22:20:48.298000+00:00,0.3082275390625,2021-12-20 22:20:48.298000+00:00,0.164794921875,2021-12-20 22:20:48.298000+00:00,0.830078125,2021-12-20 22:20:48.298000+00:00,0.0885009765625,2021-12-20 22:20:48.298000+00:00,0.3173828125,2021-12-20 22:20:48.298000+00:00,0.1434326171875,2021-12-20 22:20:48.298000+00:00,0.1495361328125,2021-12-20 22:20:48.298000+00:00,24.50722361664093,2021-12-20 22:20:48.298000+00:00,24.091207615908782,2021-12-20 22:20:48.298000+00:00,-31.869985580444336,2021-12-20 22:20:48.299000+00:00
21,176.8310546875,2021-12-20 22:20:48.365000+00:00,229.9072265625,2021-12-20 22:20:48.365000+00:00,26.094153102681883,2021-12-20 22:20:48.365000+00:00,24.956619229418337,2021-12-20 22:20:48.365000+00:00,8.367919921875,2021-12-20 22:20:48.365000+00:00,0.2227783203125,2021-12-20 22:20:48.365000+00:00,0.1556396484375,2021-12-20 22:20:48.365000+00:00,0.1220703125,2021-12-20 22:20:48.365000+00:00,-0.0823974609375,2021-12-20 22:20:48.365000+00:00,1.1932373046875,2021-12-20 22:20:48.365000+00:00,1.06201171875,2021-12-20 22:20:48.365000+00:00,-0.2044677734375,2021-12-20 22:20:48.365000+00:00,0.6927490234375,2021-12-20 22:20:48.365000+00:00,0.360107421875,2021-12-20 22:20:48.365000+00:00,0.2197265625,2021-12-20 22:20:48.365000+00:00,-0.189208984375,2021-12-20 22:20:48.365000+00:00,0.3631591796875,2021-12-20 22:20:48.365000+00:00,0.6378173828125,2021-12-20 22:20:48.365000+00:00,0.1617431640625,2021-12-20 22:20:48.365000+00:00,0.079345703125,2021-12-20 22:20:48.365000+00:00,0.2227783203125,2021-12-20 22:20:48.365000+00:00,0.1373291015625,2021-12-20 22:20:48.365000+00:00,0.360107421875,2021-12-20 22:20:48.365000+00:00,0.0213623046875,2021-12-20 22:20:48.365000+00:00,0.0579833984375,2021-12-20 22:20:48.365000+00:00,0.3448486328125,2021-12-20 22:20:48.365000+00:00,-0.3173828125,2021-12-20 22:20:48.365000+00:00,0.1708984375,2021-12-20 22:20:48.365000+00:00,0.1434326171875,2021-12-20 22:20:48.365000+00:00,0.8636474609375,2021-12-20 22:20:48.365000+00:00,0.1312255859375,2021-12-20 22:20:48.365000+00:00,0.439453125,2021-12-20 22:20:48.365000+00:00,0.1953125,2021-12-20 22:20:48.365000+00:00,0.28076171875,2021-12-20 22:20:48.365000+00:00,24.385953922578,2021-12-20 22:20:48.365000+00:00,24.027418010570987,2021-12-20 22:20:48.365000+00:00,-31.919984817504883,2021-12-20 22:20:48.365000+00:00
